Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,285.55,0.0,218.51,40.98,1.07,20.95,12.52,3.1953988646549156
2015,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,365.71,0.0,270.42,59.48,0.94,21.96,19.48,3.712113899613899
2016,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,479.73,0.0,359.6,71.65,0.96,76.26,5.97,2.3205642709473424
2017,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,600.13,0.0,468.08,90.4,1.64,96.06,14.67,1.9941298654384543
2018,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,680.15,0.0,534.55,96.85,1.41,90.7,28.79,2.0172399363963516
2019,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,781.19,0.0,634.54,95.51,1.62,81.28,47.95,1.8613325079315952
2020,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,871.38,0.0,691.6999999999999,113.41,2.82,131.56,41.67,1.6756335507706517
2021,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,923.92,0.0,698.37,136.01,1.81,169.83,19.77,1.8974156118143455
2022,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,1090.83,0.0,811.24,132.21,1.16,183.5,31.07,1.9137810504730388
2023,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,1135.41,0.0,907.2,122.92,1.99,157.76,23.66,1.9244846213206923
2024,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,1148.5,0.0,945.5,145.02,13.53,239.03,30.53,1.2408740169164565
