Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2900.59,1991.97,594.71,0.0,0.0,811.36,3.01,0.3854636099070448
2005,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3298.69,2387.28,692.72,0.0,34.29,871.07,4.42,0.21062490719482785
2006,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4314.28,2966.39,915.93,0.0,49.34,1168.66,0.0,0.3274006126674994
2007,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4682.6,3318.08,979.86,0.0,76.01,1301.61,0.0,0.23712940127995363
2008,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4969.81,3514.23,1081.8,0.0,100.33,1673.26,6.22,0.1628182532688692
2009,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4733.24,3233.24,1122.3200000000002,0.0,54.98,1771.95,0.0,0.18211574818702547
2010,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5468.43,3589.35,1317.42,0.0,42.66,2146.58,7.55,0.2409325342481653
2011,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7030.31,4613.6,1689.73,0.0,58.21,3893.58,0.0,0.17176223424200865
2012,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7900.04,5184.1,1935.32,176.61,61.45,4158.51,0.0,0.21540888443216427
2013,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8875.01,5831.9,2092.2200000000003,202.53,65.34,5254.56,0.0,0.20707347522913436
2014,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,10134.71,6527.44,2465.48,255.37,78.08,6287.77,0.0,0.20978502712408365
2015,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,12661.7,8089.61,3068.1499999999996,334.64,104.22,7773.87,0.0,0.22310123529207476
2016,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,15071.06,9639.86,3639.13,401.62,109.0,11502.15,0.0,0.18124350664875685
2017,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,18407.29,12052.03,4241.360000000001,486.11,124.92,12815.28,0.0,0.19313585032867012
2018,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,21085.52,14097.59,4574.65,574.99,145.15,15034.09,14.64,0.1889275706322062
2019,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,23582.85,15853.42,5138.6900000000005,690.49,190.77,16417.54,89.08,0.1872254889250493
2020,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,27783.44,18597.69,5948.48,888.38,213.91,18365.4,155.59,0.21120577247760516
2021,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,30900.05,20673.53,6241.74,900.98,196.43,20886.59,213.37,0.22224354927687068
2022,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,38073.25,26092.87,7191.639999999999,1046.11,247.04,26294.24,35.77,0.21222209942191442
2023,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,46428.65,30879.45,9429.25,1312.77,855.94,30364.02,47.32,0.2162607764077479
2024,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,41209.76,30049.22,9612.66,1445.15,1362.78,32999.81,43.18,0.0493372421805654
