Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1380.73,1092.4,319.26,0.0,5.46,335.3,0.0,-0.10852967491798408
2006,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1369.34,1078.95,251.22,5.11,4.26,330.63,0.0,0.12104164776336053
2007,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1732.65,1307.83,350.21999999999997,8.78,9.66,376.66,0.0,0.19572027823501345
2008,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1860.33,1389.25,372.58,6.85,11.99,393.53,0.0,0.23723731354661645
2009,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1814.04,1337.2,392.84,8.48,10.18,422.84,0.0,0.19463626903793388
2010,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1413.59,1039.64,305.71999999999997,8.22,5.75,407.47,0.0,0.1735097062360416
2011,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1737.67,1251.23,346.84,9.42,7.71,477.11,0.0,0.296179078199996
2012,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1942.33,1379.78,384.17,10.29,11.15,534.55,0.0,0.33209241418015145
2013,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,2010.94,2793.54,422.4,25.91,8.64,626.29,0.0,-1.8964537195229048
2014,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,2340.1,3200.4,531.25,0.0,8.27,744.73,0.0,-1.8796342298551154
2015,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,2605.39,3537.32,622.51,0.0,8.24,856.41,0.0,-1.824686773858316
2016,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,2991.45,3900.52,767.19,0.0,8.81,1050.25,0.0,-1.6044465603427758
2017,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,2982.13,3773.9,778.28,0.0,9.63,1147.2,0.0,-1.3769874476987447
2018,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,3319.62,4226.92,907.3,0.0,12.66,1225.98,0.0,-1.4904484575604824
2019,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,3652.26,4622.0,957.66,0.0,15.79,1398.82,0.0,-1.3891637237099839
2020,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,3937.69,4932.48,1066.37,0.0,16.96,1773.04,0.0,-1.1720660560393446
2021,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,4221.43,5186.24,1138.17,0.0,19.61,1816.96,0.0,-1.1682095368087353
2022,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,5402.63,6679.88,1347.21,0.0,20.7,2084.42,0.0,-1.2690148818376334
2023,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,6942.54,8634.58,1670.0,0.0,64.19,3033.27,0.0,-1.129549957636478
2024,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,8155.76,9896.48,2038.69,0.0,130.43,3521.73,0.0,-1.1102043597890807
