Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,36.23,1.14,11.79,12.06,0.0,36.06,0.0,0.980587909040488
2005,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,60.34,0.97,12.96,13.88,0.06,69.51,0.0,0.8664940296360236
2006,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,60.02,0.74,15.35,15.12,0.02,107.51,0.0,0.5490652032369081
2007,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,56.08,0.75,12.38,21.0,0.02,115.93,0.0,0.551453463296817
2008,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,53.62,0.57,11.8,24.96,0.02,133.77,0.0,0.49480451521267843
2009,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,68.87,0.83,14.07,20.34,0.0,149.57,0.0,0.496824229457779
2010,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,98.87,0.08,19.950000000000003,21.81,0.0,170.72,0.0,0.5895618556701031
2011,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,108.91,0.0,70.27,20.16,0.03,170.68,0.0,0.3443285680806187
2012,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,156.49,2.6,67.80000000000001,67.6,0.03,186.23,0.0,0.8251087365086184
2013,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,184.54,5.47,123.13,81.88,0.09,185.29,0.0,0.743321280155432
2014,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,262.0,10.68,106.52,87.33,0.89,241.11,0.0,0.9590643274853801
2015,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,380.15,22.65,182.36,97.06,2.03,334.39,0.0,0.8079488022967195
2016,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,521.88,26.39,225.06,91.53,1.48,436.4,0.0,0.8260311640696609
2017,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,566.57,35.49,282.25,101.0,4.01,580.8,0.0,0.5954201101928376
2018,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,587.37,52.46,341.28000000000003,138.31,2.14,641.58,0.0,0.5140434552199257
2019,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,690.11,67.34,422.28,162.55,2.66,661.49,0.0,0.5448003749111854
2020,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,666.91,44.39,455.4,189.39,2.67,725.04,0.0,0.48802824671742245
2021,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,643.09,50.51,444.93,233.96,2.64,612.15,0.0,0.6190802907784041
2022,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,801.59,90.26,490.89,226.87,2.21,618.56,0.0,0.7195744956026903
2023,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,1017.33,106.07,582.1,236.61,0.64,740.21,0.0,0.7634725280663595
2024,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,1212.29,101.18,616.01,273.96,0.23,901.34,0.0,0.8529855548405706
