Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Sagax AB,Real Estate Operations,Real Estate,59.37,0.0,3.76,0.0,21.93,231.09,0.0,0.1457440823921416
2005,Sagax AB,Real Estate Operations,Real Estate,145.54,0.0,10.19,0.0,0.0,302.39,0.0,0.4476007804490889
2006,Sagax AB,Real Estate Operations,Real Estate,213.54,0.0,11.83,0.0,79.97,757.55,0.0,0.1607022638769718
2007,Sagax AB,Real Estate Operations,Real Estate,308.13,0.0,39.870000000000005,0.0,0.0,1232.57,0.0,0.21764281136162653
2008,Sagax AB,Real Estate Operations,Real Estate,420.3,0.0,42.08,0.0,0.0,1121.67,0.0,0.33719364875587293
2009,Sagax AB,Real Estate Operations,Real Estate,466.07,0.0,45.76,0.0,186.74,1118.19,0.0,0.20888221143097324
2010,Sagax AB,Real Estate Operations,Real Estate,541.17,0.0,61.47,0.0,190.13,1914.05,0.0,0.1512865390141323
2011,Sagax AB,Real Estate Operations,Real Estate,676.45,0.0,72.55,0.0,238.98,1928.92,0.0,0.18918358459656184
2012,Sagax AB,Real Estate Operations,Real Estate,708.16,0.0,78.21,0.0,244.93,2391.75,0.0,0.1609783631232361
2013,Sagax AB,Real Estate Operations,Real Estate,829.41,0.0,106.5,0.0,267.15,3508.76,0.0,0.12989204163294155
2014,Sagax AB,Real Estate Operations,Real Estate,1004.01,0.0,109.31,0.0,316.91,4355.43,0.0,0.1326596914655958
2015,Sagax AB,Real Estate Operations,Real Estate,1234.33,0.0,133.86,0.0,326.99,6259.5,0.0,0.12356897515776018
2016,Sagax AB,Real Estate Operations,Real Estate,1534.8,0.0,168.89,0.0,368.23,8258.91,0.0,0.12080044461072949
2017,Sagax AB,Real Estate Operations,Real Estate,1810.81,0.0,216.91,0.0,387.34,11363.34,0.0,0.1061800491756825
2018,Sagax AB,Real Estate Operations,Real Estate,2104.24,0.0,308.09,0.0,381.14,15043.85,0.0,0.09405903409034255
2019,Sagax AB,Real Estate Operations,Real Estate,2401.84,0.0,320.12,0.0,328.5,18056.57,0.0,0.0970959600854426
2020,Sagax AB,Real Estate Operations,Real Estate,2966.05,0.0,372.5499999999999,0.0,445.21,23444.39,0.0,0.09163343554684086
2021,Sagax AB,Real Estate Operations,Real Estate,3106.84,0.0,397.87,0.0,386.85,30279.61,0.0,0.0766892308058129
2022,Sagax AB,Real Estate Operations,Real Estate,3511.73,0.0,494.08,0.0,400.01,31497.56,0.0,0.08310611996611801
2023,Sagax AB,Real Estate Operations,Real Estate,4272.72,0.0,529.49,0.0,689.73,36825.44,0.0,0.08291822175105036
2024,Sagax AB,Real Estate Operations,Real Estate,5078.89,0.0,553.25,0.0,875.63,42091.26,886.22,0.08492843228593207
