Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2002,TradeDoubler AB,Media & Publishing,Communication Services,112.76,63.86,51.22,5.05,0.0,16.13,0.0,0.1692498450092997
2003,TradeDoubler AB,Media & Publishing,Communication Services,227.91,145.05,65.94,7.54,0.0,26.0,0.0,0.9407692307692302
2004,TradeDoubler AB,Media & Publishing,Communication Services,548.5,375.5,113.29,8.79,0.0,85.39,0.0,0.8022016629581918
2005,TradeDoubler AB,Media & Publishing,Communication Services,937.19,665.57,221.02999999999997,12.63,0.0,160.12,0.0,0.39482887834124425
2006,TradeDoubler AB,Media & Publishing,Communication Services,1517.64,1099.7,231.27,15.73,0.0,317.74,0.0,0.6369988040536289
2007,TradeDoubler AB,Media & Publishing,Communication Services,2308.71,1757.43,357.99,24.41,15.31,303.86,0.0,0.6660633186335811
2008,TradeDoubler AB,Media & Publishing,Communication Services,2956.56,2317.57,464.09,46.66,18.99,259.58,0.0,0.7803759919870554
2009,TradeDoubler AB,Media & Publishing,Communication Services,2480.81,1913.03,495.91,34.62,13.42,388.78,0.0,0.23938988631102412
2010,TradeDoubler AB,Media & Publishing,Communication Services,2080.86,1558.67,415.18,29.05,1.23,448.39,0.0,0.30069805303418917
2011,TradeDoubler AB,Media & Publishing,Communication Services,2256.58,1715.44,394.51,36.89,0.0,504.0,0.0,0.36412698412698385
2012,TradeDoubler AB,Media & Publishing,Communication Services,1983.3,1517.94,414.74,50.62,0.2,418.07,0.0,0.24168201497356875
2013,TradeDoubler AB,Media & Publishing,Communication Services,1806.25,1395.33,353.40999999999997,36.29,0.58,477.39,0.0,0.1952701145813698
2014,TradeDoubler AB,Media & Publishing,Communication Services,1591.58,1245.22,308.95,40.49,16.58,423.03,0.0,0.1449542585632223
2015,TradeDoubler AB,Media & Publishing,Communication Services,1552.97,1235.69,322.46000000000004,65.25,17.26,259.48,0.0,0.1649838137814087
2016,TradeDoubler AB,Media & Publishing,Communication Services,1319.74,1022.96,291.41999999999996,55.71,16.16,195.86,0.0,0.2292964362299603
2017,TradeDoubler AB,Media & Publishing,Communication Services,1135.89,883.85,233.12,32.41,10.98,205.65,0.0,0.19620714806710463
2018,TradeDoubler AB,Media & Publishing,Communication Services,1098.58,851.5,204.45,25.9,13.29,230.29,0.0,0.23987146641191517
2019,TradeDoubler AB,Media & Publishing,Communication Services,1124.79,878.71,209.68,29.06,11.79,218.14,0.0,0.2460346566425228
2020,TradeDoubler AB,Media & Publishing,Communication Services,1264.46,1003.92,205.37,29.59,7.19,236.48,0.0,0.3280192828146147
2021,TradeDoubler AB,Media & Publishing,Communication Services,1424.62,1147.31,220.68,28.18,6.86,254.59,0.0,0.3061785616088611
2022,TradeDoubler AB,Media & Publishing,Communication Services,1557.81,1228.99,259.29,28.58,6.33,289.64,0.0,0.316876122082585
2023,TradeDoubler AB,Media & Publishing,Communication Services,1977.37,1565.45,326.51000000000005,46.07,7.25,335.5,0.0,0.3702831594634867
2024,TradeDoubler AB,Media & Publishing,Communication Services,2149.32,1683.42,399.63,46.13,6.88,409.75,0.0,0.25752287980475924
