Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,359.81,196.24,96.0,1.67,0.51,218.28,0.0,0.3148708081363386
2005,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,365.45,191.7,96.79,2.45,0.13,215.3,0.0,0.368230376219229
2006,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,438.91,216.58,115.56,5.66,0.0,248.53,0.0,0.45237999436687726
2007,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,456.34,238.62,119.26,6.07,0.0,222.46,0.0,0.46988222601816043
2008,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,439.92,236.4,124.25,7.23,0.52,240.01,0.0,0.3582350735386026
2009,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,396.86,213.22,118.33,8.26,0.06,232.97,0.0,0.3155341889513672
2010,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,365.61,198.85,105.06,8.58,0.44,158.64,0.0,0.4402420574886537
2011,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,377.21,408.86,104.1,9.31,1.06,156.79,0.0,-0.8131896166847378
2012,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,344.48,404.92,112.16,8.77,1.34,137.35,0.0,-1.2025482344375682
2013,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,333.75,391.54,111.75,7.7,0.85,158.5,0.0,-1.026435331230284
2014,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,350.76,385.44,113.36,6.13,0.39,175.38,0.0,-0.811381001254419
2015,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,427.57,476.62,143.36,8.26,0.64,181.8,0.0,-1.0164466446644664
2016,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,440.64,486.32,141.94,8.03,0.53,160.97,0.0,-1.1189662670062746
2017,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,618.97,721.92,194.73,9.97,5.33,168.19,0.0,-1.7423152387181158
2018,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,582.68,679.0,193.65,10.39,4.5,158.83,0.0,-1.788578983819178
2019,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,566.73,654.1,179.76999999999998,11.14,4.6,167.79,0.0,-1.5531318910542942
2020,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,664.63,768.62,197.74,9.02,4.73,237.52,0.0,-1.2522734927585046
2021,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,870.63,994.34,248.12000000000003,12.92,5.12,259.95,0.0,-1.4003846893633396
2022,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,1741.52,3048.8199999999997,483.77,19.38,26.35,880.21,0.0,-2.042739800729371
2023,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,1815.09,3051.83,566.69,23.13,49.6,985.22,0.0,-1.8573516574978177
2024,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,2220.83,3599.11,683.54,30.88,66.9,1572.6,0.0,-1.33399465852728
