Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2011,TF Bank AB,Banking Services,Financials,232.08,0.0,45.14,0.0,24.54,98.17,0.0,1.6542731995517979
2012,TF Bank AB,Banking Services,Financials,254.12,0.0,54.41,0.0,28.51,107.7,0.0,1.5896007428040855
2013,TF Bank AB,Banking Services,Financials,284.09,0.0,59.74,0.0,31.62,174.44,0.0,1.1048498050905753
2014,TF Bank AB,Banking Services,Financials,319.08,0.0,79.84,0.0,35.43,260.92,0.0,0.7811206500076651
2015,TF Bank AB,Banking Services,Financials,370.98,0.0,113.08,0.0,35.95,360.99,6.6,0.6037977094044996
2016,TF Bank AB,Banking Services,Financials,432.85,0.0,147.08,0.0,48.97,433.24,11.79,0.5320989596206996
2017,TF Bank AB,Banking Services,Financials,495.38,0.0,163.7,0.0,62.51,541.16,0.0,0.4973944859191367
2018,TF Bank AB,Banking Services,Financials,587.77,0.0,208.78,0.0,77.31,709.11,0.0,0.4254346998350044
2019,TF Bank AB,Banking Services,Financials,715.49,0.0,237.17,0.0,98.77,839.27,0.0,0.4522382546737046
2020,TF Bank AB,Banking Services,Financials,896.64,0.0,309.61,0.0,125.53,1131.61,0.0,0.40782601779765115
2021,TF Bank AB,Banking Services,Financials,1057.62,0.0,381.06,0.0,120.7,1393.89,0.0,0.39878326123295227
2022,TF Bank AB,Banking Services,Financials,1342.37,0.0,487.78,0.0,199.83,1632.89,0.0,0.4009823074426323
2023,TF Bank AB,Banking Services,Financials,1988.68,0.0,703.51,0.0,545.02,2175.53,0.0,0.34021594737834
2024,TF Bank AB,Banking Services,Financials,2479.96,0.0,835.33,0.0,859.82,2850.58,0.0,0.27531590062373273
