Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2021,Karnell Group AB (publ),Investment Holding Companies,Financials,423.27,182.51,183.1,0.0,6.02,410.1,0.0,0.12592050719336748
2022,Karnell Group AB (publ),Investment Holding Companies,Financials,836.25,433.85,294.58000000000004,0.0,13.69,555.31,0.0,0.16950892294394113
2023,Karnell Group AB (publ),Investment Holding Companies,Financials,1098.09,482.86,443.0,0.0,23.11,779.74,0.0,0.19124323492446185
2024,Karnell Group AB (publ),Investment Holding Companies,Financials,1426.14,601.66,582.84,0.0,31.43,1197.63,0.0,0.17552165526915664
