Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,869.96,50.08,572.88,0.0,28.84,951.49,0.45,0.22917410761182425
2006,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,1084.49,59.3,706.97,0.0,0.0,1088.79,0.35,0.29217547789999454
2007,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,1114.27,70.6,765.44,0.0,58.09,1062.79,0.36,0.2070639138409444
2008,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,1257.84,70.1,793.79,0.0,86.86,1075.05,0.0,0.28565183014743506
2009,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,1372.19,79.91,1198.08,0.0,60.08,1158.56,0.0,0.02945035216130373
2010,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,1389.87,90.45,856.62,0.0,25.82,1276.68,0.0,0.32661277689005846
2011,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,1368.68,96.4,890.19,0.0,47.05,1240.6,0.0,0.2700628728034821
2012,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,1330.29,119.17,869.36,0.0,60.05,1274.31,0.0,0.22106865676326787
2013,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,1464.43,120.74,972.54,0.0,61.39,1367.22,1.19,0.22636490525500405
2014,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,1613.57,124.95,1048.59,0.0,58.2,1361.62,1.07,0.2802031276372469
2015,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,1763.31,159.09,1051.65,0.0,50.86,1602.61,1.06,0.31285114768000893
2016,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,1997.83,208.72,1154.75,0.0,61.42,1757.65,59.67,0.31526643629080175
2017,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,2197.65,198.92,1219.2,0.0,46.79,1987.05,56.54,0.3585552875087469
2018,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,2416.66,259.62,1310.4299999999998,0.0,75.81,2163.05,56.33,0.3473042020744533
2019,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,2479.98,270.58,1362.7,0.0,92.28,2363.93,52.39,0.31221858032048744
2020,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,2336.7,271.85,1281.85,0.0,90.0,2532.66,49.93,0.26833527582775435
2021,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,2807.65,698.19,1348.8200000000002,0.0,83.85,2780.15,15.84,0.24205737502637698
2022,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,3945.22,945.01,1816.35,0.0,112.03,3124.51,1.98,0.3428221424025025
2023,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,4181.96,1002.11,2005.21,0.0,124.32,3355.92,1.4,0.31284476904197395
2024,SkiStar AB,Hotels & Entertainment Services,Consumer Discretionary,4722.71,1080.09,2175.99,0.0,203.05,3773.86,1.06,0.33473027242961445
