PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_PostMean minus Method1_Raw,-0.005076959758065207,-0.00042307997983876723,-0.17029405663760813,0.8648695142356484
Q5,CAPM,Method3_ProbQ5 minus Method1_Raw,-0.0005954090878442925,-4.961742398702437e-05,-0.019312429521601775,0.9846020045556603
Q5,FF3,Method2_PostMean minus Method1_Raw,-0.004653771454568571,-0.0003878142878807143,-0.18719708626039974,0.8516070791191517
Q5,FF3,Method3_ProbQ5 minus Method1_Raw,-0.00042099940896544313,-3.5083284080453594e-05,-0.016223442265967006,0.987064738632222
Q5,FF3+MOM,Method2_PostMean minus Method1_Raw,-0.0019955346123889384,-0.00016629455103241153,-0.07127907365577477,0.9432137494055268
Q5,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,0.001785968725244974,0.00014883072710374784,0.06102206879225159,0.9513742287483808
Q5,FF5,Method2_PostMean minus Method1_Raw,-0.004456840988430952,-0.0003714034157025793,-0.1629108253942888,0.8706771080268771
Q5,FF5,Method3_ProbQ5 minus Method1_Raw,-0.0004590383581421012,-3.825319651184177e-05,-0.016092102107228178,0.9871695413031687
Q5,FF5+MOM,Method2_PostMean minus Method1_Raw,-0.002051628009033274,-0.00017096900075277283,-0.07103813259465212,0.94340578737624
Q5,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,0.0013602312056527899,0.00011335260047106582,0.04511270031037178,0.9640418155541342
