FormationYear,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_p_q5,avg_sigma_acc
2010,Method1_Raw,1,Q1,65,478495.0,-0.48591939605906603,-0.2528470911968295,0.035963790626773684,0.13576145146079766
2010,Method1_Raw,2,Q2,64,465314.33,0.025584241651524314,0.05277015085678371,0.06223344224950514,0.12026065821573431
2010,Method1_Raw,3,Q3,64,1029611.49,0.13924947924507766,0.13381567291460097,0.07734274750778558,0.09422447566725288
2010,Method1_Raw,4,Q4,64,692018.57,0.2652132212053949,0.2318724356496459,0.1791301513104199,0.0822780451303485
2010,Method1_Raw,5,Q5,64,2103158.47,0.6369523834375436,0.48544098693614907,0.6713649422307532,0.11110841941053343
2010,Method2_PostMean,1,Q1,65,688965.66,-0.44729955254462933,-0.2626209846865105,0.013513810485676308,0.09071560566247087
2010,Method2_PostMean,2,Q2,64,274268.35,-0.011576605783843315,0.06200264732058413,0.06877680504479684,0.1338820178007136
2010,Method2_PostMean,3,Q3,64,665297.51,0.1526960114783459,0.1313964345473384,0.12215927787890142,0.16451264852404038
2010,Method2_PostMean,4,Q4,64,805956.7,0.2748039835885147,0.21865174322133213,0.15611937869012077,0.08557927844104443
2010,Method2_PostMean,5,Q5,64,2334109.64,0.6118526576871735,0.5017750318433822,0.6658165827654469,0.06964734079699637
2010,Method3_ProbQ5,1,Q1,65,821622.09,-0.3007652930970715,-0.20373457180869625,0.00011525946682580356,0.04740224084434319
2010,Method3_ProbQ5,2,Q2,64,869146.45,0.060498992728746696,0.08406202488441396,0.017762868950107737,0.060375874518969655
2010,Method3_ProbQ5,3,Q3,64,312464.32,-0.006231204767301408,0.0967725528542037,0.1042212947338592,0.13306404905008154
2010,Method3_ProbQ5,4,Q4,64,485541.06,0.19949197530011867,0.17418695693304118,0.2243157011379352,0.22240662478753803
2010,Method3_ProbQ5,5,Q5,64,2279823.94,0.6251924264572009,0.4989978091819479,0.6801800829358837,0.08176487334961646
