Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,sigma_acc,MarketCap,Method1_Raw_PortfolioNum,Method1_Raw_Portfolio,Method2_PostMean_PortfolioNum,Method2_PostMean_Portfolio,Method3_ProbQ5_PortfolioNum,Method3_ProbQ5_Portfolio
ARP.ST,2010,0.1870980113295886,0.182909934083418,0.0185941102715597,0.0371282756130075,1713.87,4,Q4,4,Q4,2,Q2
ARRA.OL,2010,-0.1187142145880011,-0.0352950680848104,0.028099328813042,0.112170763239966,18.04,1,Q1,1,Q1,2,Q2
ASPO.HE,2010,0.0557998702328599,0.0813055829788094,0.1130230685382648,0.1320073188276649,1142.93,2,Q2,2,Q2,3,Q3
ASSAb.ST,2010,0.2857785758439517,0.2840741899856155,0.0213614020980464,0.0110849892913913,38660.27,4,Q4,5,Q5,2,Q2
ATCOa.ST,2010,0.4152508100352901,0.3780270820763663,0.5839742261346011,0.0564455097920212,70074.61,5,Q5,5,Q5,5,Q5
ATEA.OL,2010,0.0809811589050835,0.0835125784338215,0.0020059948732735,0.043050280130529,4322.57,2,Q2,2,Q2,2,Q2
ATLA.CO,2010,0.1290395189555933,0.122894230492691,0.1476698328586722,0.1273353096622592,474.39,3,Q3,3,Q3,3,Q3
ATRAV.HE,2010,0.2776042299073878,0.259616422730225,0.2044952296165267,0.0528634562888414,1698.75,4,Q4,4,Q4,4,Q4
ATRLJb.ST,2010,0.1145559804733623,0.1144934991734575,0.0962064811697634,0.0959031982043327,7005.12,3,Q3,3,Q3,3,Q3
AUSS.OL,2010,0.146994988358786,0.1390861362433346,0.1006212221858398,0.0849314055161493,7318.1,3,Q3,3,Q3,3,Q3
AXFO.ST,2010,0.3508895361654028,0.2284618524645781,0.3055640885880386,0.1556035471007179,8893.74,4,Q4,4,Q4,4,Q4
AZN.ST,2010,0.781804557254512,0.7220922198028288,0.9998617871779794,0.0470904208572156,394961.01,5,Q5,5,Q5,5,Q5
AZT.OL,2010,-0.6333605887162715,-0.498942445950202,1.6681280801122964e-09,0.0703335221781075,120.55,1,Q1,1,Q1,1,Q1
BAVA.CO,2010,-0.2646515597335269,-0.1861161095678548,0.0002459414762177,0.0768079144480549,1272.1,1,Q1,1,Q1,1,Q1
BEGR.ST,2010,-2.585304308663449,-1.643902606243865,0.0,0.1099288838562948,1763.86,1,Q1,1,Q1,1,Q1
BEIAb.ST,2010,0.2386938755107905,0.2116478202308901,0.1865936224775719,0.0792031097850378,1784.29,4,Q4,4,Q4,4,Q4
BEIJb.ST,2010,0.1497060076693651,0.1324772664863775,0.1764427785712405,0.1464221227539112,2717.8,3,Q3,3,Q3,4,Q4
BERGb.ST,2010,0.0721706269522535,0.0824206940005032,0.0532480784954723,0.0851332463631965,677.17,2,Q2,2,Q2,2,Q2
BETSb.ST,2010,0.7788891734329573,0.7363882253531875,0.9999960402453482,0.0392691130847194,1447.76,5,Q5,5,Q5,5,Q5
BIF.CO,2010,0.1673374856654599,0.1507849245228363,0.1437131211420041,0.101246230790022,160.37,3,Q3,3,Q3,3,Q3
BILIa.ST,2010,0.1199240229665749,0.1190419510550468,0.041729212744587,0.0650705930000163,1350.41,3,Q3,3,Q3,2,Q2
BILL.ST,2010,0.0313203811409479,0.0382624316909863,0.0006831786038121,0.0453814978567912,4596.59,2,Q2,2,Q2,1,Q1
BINV.ST,2010,0.8262608309264607,0.1960936881977364,0.3120315555480378,0.4170982951923417,1143.91,5,Q5,4,Q4,4,Q4
BIOBV.HE,2010,0.8539952718676123,0.5941228299895112,0.8847919391505742,0.1105659984456702,93.48,5,Q5,5,Q5,5,Q5
BIOGb.ST,2010,0.4629885057471263,0.4294319069784064,0.7667852217129366,0.0490268752246918,1026.75,5,Q5,5,Q5,5,Q5
BIOPOR.CO,2010,-0.5029103608847496,-0.1980561395928621,0.0105135127408831,0.1484078611480108,331.14,1,Q1,1,Q1,2,Q2
BITTI.HE,2010,0.072443090390268,0.1025585479604366,0.1925024618487032,0.2401905147663041,778.37,2,Q2,2,Q2,4,Q4
BNOR.OL,2010,-0.077674076223329,-0.0635285460833314,3.161575802157479e-06,0.0423665962091636,3409.22,1,Q1,1,Q1,1,Q1
BO.CO,2010,-1.0411098383606978,-1.0167016564182516,0.0,0.0220694816292328,1924.6,1,Q1,1,Q1,1,Q1
BOL.ST,2010,0.2228038912186057,0.1977890167606675,0.1711177658824363,0.082253191275825,17939.47,4,Q4,4,Q4,4,Q4
BOLJ.ST,2010,0.0469253657327048,0.05916776392467,0.0212738562983563,0.0707678530431347,223.07,2,Q2,2,Q2,2,Q2
BONHR.OL,2010,0.2640777094561875,0.2606325193565483,0.0369626769828363,0.0230547037168048,6689.45,4,Q4,4,Q4,2,Q2
BOR.OL,2010,-0.0253126787179551,0.0397160536790973,0.0884306942485355,0.1402415748344709,346.22,2,Q2,2,Q2,3,Q3
BOREO.HE,2010,-0.0453757680794075,0.0277252094143283,0.0786295395436803,0.1380158214094203,59.42,2,Q2,2,Q2,3,Q3
BORG.ST,2010,0.4971183487468168,0.4486998449717513,0.7866376075221095,0.0571692491798751,572.49,5,Q5,5,Q5,5,Q5
BOUV.OL,2010,0.4474950690335308,0.2707172289606273,0.3701843908824198,0.1597317125726733,524.76,5,Q5,4,Q4,5,Q5
BRIMH.IC,2010,0.2342223978096489,0.2310141129441673,0.0142583536846196,0.0249122688971571,409.54,4,Q4,4,Q4,2,Q2
BTSb.ST,2010,0.3185756450537942,0.3038285131138564,0.2961671040443001,0.0419108326802593,538.4,4,Q4,5,Q5,4,Q4
CARLb.CO,2010,-0.3373168662278126,-0.2870202774930465,8.284454011686648e-09,0.0531821299686865,65590.11,1,Q1,1,Q1,1,Q1
CAST.ST,2010,0.1753692659058826,0.1709686839871105,0.0231494847498652,0.0418794761622081,10090.02,3,Q3,4,Q4,2,Q2
CATE.ST,2010,-0.0017503570728428,0.0891996641219657,0.1903684711181867,0.2857446484500022,821.07,2,Q2,2,Q2,4,Q4
CBRAIN.CO,2010,0.3214398484370066,0.2137733300722309,0.2852516398999331,0.1563286128818878,131.55,4,Q4,4,Q4,4,Q4
CEMAT.CO,2010,0.2427117834870049,0.163262516536283,0.2391626471995289,0.1914498713036661,568.5,4,Q4,3,Q3,4,Q4
CEVI.ST,2010,0.3640118968935888,0.2526606261727404,0.3295884324631217,0.1347932485911542,192.99,5,Q5,4,Q4,5,Q5
CHEMM.CO,2010,0.0467399267399267,0.0782499332509153,0.1182847407841118,0.140376077458275,248.2,2,Q2,2,Q2,3,Q3
CLASb.ST,2010,0.3479708019575213,0.2511625459494075,0.3211718807496541,0.1263692453859242,4572.67,4,Q4,4,Q4,4,Q4
CMBT.OL,2010,-0.0318182843189366,-0.017942799027047,0.0001986111189369,0.0486559398882236,5105.55,2,Q2,1,Q1,1,Q1
COLOb.CO,2010,0.5878556806867167,0.572716908701889,0.9998544951837242,0.0273022092752241,19988.83,5,Q5,5,Q5,5,Q5
COLUM.CO,2010,1.3121132694884197,1.2416420456340391,1.0,0.0375620722145478,124.63,5,Q5,5,Q5,5,Q5
CONTX.OL,2010,0.1270130659374051,0.1194997329419122,0.1862637007005751,0.1812899841369988,141.11,3,Q3,3,Q3,4,Q4
COREa.ST,2010,0.1031891420987925,0.1135990543653332,0.2331136969979357,0.6950984956808207,129.36,3,Q3,3,Q3,4,Q4
CRADb.ST,2010,-0.4199834162520729,0.0034337620916404,0.1239974078217471,0.2935416007052074,132.63,1,Q1,2,Q2,3,Q3
CTH1V.HE,2010,-0.2510521175530496,-0.1937932036767087,2.403566848596661e-05,0.0647613555127697,596.54,1,Q1,1,Q1,1,Q1
CTY1S.HE,2010,0.0760601068783085,0.0784042192792306,0.0005498441531315,0.0383696968828264,4696.58,2,Q2,2,Q2,1,Q1
DANT.CO,2010,-0.2057528617552099,-0.1609993481985707,2.614880759632676e-05,0.0605679731965882,32.0,1,Q1,1,Q1,1,Q1
DEMANT.CO,2010,1.3121132694884197,1.2567299931618034,1.0,0.0330785078290393,25797.37,5,Q5,5,Q5,5,Q5
DFDS.CO,2010,0.1939108099298991,0.1904822143529439,0.0106975872081883,0.03187936245523,3188.39,4,Q4,4,Q4,2,Q2
DIGIA.HE,2010,0.3779140850032122,0.3601145144852516,0.5334983432939122,0.0404296743238352,246.77,5,Q5,5,Q5,5,Q5
DIGIGR.HE,2010,0.2926123860421256,0.2276095908177218,0.2709522865219914,0.1138081688350982,210.1,4,Q4,4,Q4,4,Q4
DIOS.ST,2010,0.1130677742926573,0.1131336269385589,0.0009656965680848,0.03509765486872,769.55,3,Q3,3,Q3,2,Q2
DNO.OL,2010,-0.0682206879077721,-0.01607784704664,0.0210902875183641,0.0949931502683934,4587.62,1,Q1,1,Q1,2,Q2
DNORD.CO,2010,0.049532551191765,0.057542113389121,0.0067170480100183,0.0564158821147826,10416.57,2,Q2,2,Q2,2,Q2
DOV1V.HE,2010,0.2895746009096591,0.1723734851499513,0.2580976450939665,0.2134965939982604,148.03,4,Q4,4,Q4,4,Q4
DSV.CO,2010,0.6085852810313757,0.5803799853688961,0.9974946848426496,0.0369587751633012,21917.53,5,Q5,5,Q5,5,Q5
DUNI.ST,2010,0.2586943005181346,0.2555432359049258,0.0264249323980316,0.0224424542517505,2224.61,4,Q4,4,Q4,2,Q2
EIOF.OL,2010,0.210122481606723,0.2012604656550559,0.0713385093397054,0.0479699679578005,801.83,4,Q4,4,Q4,3,Q3
EKTAb.ST,2010,0.5488510035964814,0.5127445918133066,0.948954354862754,0.0452265899286477,6749.47,5,Q5,5,Q5,5,Q5
ELANb.ST,2010,0.0616105322671836,0.0665061641210179,0.0028415855937689,0.0480617664180484,256.3,2,Q2,2,Q2,2,Q2
ELEAV.HE,2010,0.0672499049068089,0.0738137972372818,0.0139245066353842,0.0604610356162744,61.14,2,Q2,2,Q2,2,Q2
ELISA.HE,2010,0.2679732170129306,0.2360370467736036,0.2256094617514665,0.0769600710066371,20788.07,4,Q4,4,Q4,4,Q4
ELUXb.ST,2010,0.2612422734276757,0.1919427783163103,0.2453676286932619,0.1419680572976645,32621.01,4,Q4,4,Q4,4,Q4
EMBLA.CO,2010,0.1782910594635235,0.1593411774337449,0.1478124681377064,0.0974890661419475,2711.53,3,Q3,3,Q3,3,Q3
EMGS.OL,2010,-2.585304308663449,-0.1457009600627884,0.0613276076929492,0.4601530811384113,622.46,1,Q1,1,Q1,3,Q3
ENEA.ST,2010,0.2386701159336972,0.228326895520249,0.1021117604511913,0.0452547854334063,384.29,4,Q4,4,Q4,3,Q3
ENH.OL,2010,-0.2429445665735843,-0.2160371111821402,5.233818933803035e-10,0.0428740958171003,458.43,1,Q1,1,Q1,1,Q1
ENRO.ST,2010,0.1653387823078105,0.1636697972526679,0.0010468046041446,0.0276335116378795,4680.41,3,Q3,3,Q3,2,Q2
ENSG.CO,2010,0.4036912293477765,0.3550072268965193,0.5066213287419319,0.0675691676069609,33.89,5,Q5,5,Q5,5,Q5
EPEND.ST,2010,0.1782423106075718,0.1600402260019429,0.143921464603254,0.0948125814000572,669.51,3,Q3,3,Q3,3,Q3
EQNR.OL,2010,0.5921456340758953,0.5527762349122026,0.9799327694748406,0.0450183953125172,461716.1,5,Q5,5,Q5,5,Q5
ERICb.ST,2010,0.3423875016475828,0.3155037662566564,0.3748858586810724,0.054920422037354,174345.96,4,Q4,5,Q5,5,Q5
ETTE.HE,2010,-0.1777413740145388,-0.1307324747249764,0.0001940167195439,0.0657970418091458,463.6,1,Q1,1,Q1,1,Q1
EWRK.ST,2010,0.1488463278540165,0.132049532838971,0.1758814124839742,0.146310519182353,307.26,3,Q3,3,Q3,4,Q4
EXL1V.HE,2010,0.3642705632806977,0.3159842960253032,0.4028725584151365,0.07351615497201,491.48,5,Q5,5,Q5,5,Q5
FFARMS.CO,2010,-0.1894935289921533,-0.1768007163137516,1.1879386363489175e-14,0.0313683071792239,283.68,1,Q1,1,Q1,1,Q1
FIA1S.HE,2010,-0.2639959324401593,-0.0090591750407727,0.0972140372069296,0.2159352498025604,3847.34,1,Q1,1,Q1,3,Q3
FLS.CO,2010,0.3227967779878798,0.3081441931676584,0.3103795506014175,0.041308505551157,21766.25,4,Q4,5,Q5,4,Q4
FLUGb.CO,2010,0.1021669916331416,0.103321713558629,0.0085617167722213,0.0486342231795262,607.38,3,Q3,2,Q2,2,Q2
FORTUM.HE,2010,0.2716453923187421,0.2497653364110926,0.2082170204950532,0.0603862808573751,135148.09,4,Q4,4,Q4,4,Q4
FRO.OL,2010,0.1938690112153915,0.1845574479713936,0.0739724319504659,0.0547082809752356,12323.11,4,Q4,4,Q4,3,Q3
FSKRS.HE,2010,0.0967201054763633,0.0970227552903081,4.621773741497748e-09,0.0198606001450833,5366.78,3,Q3,2,Q2,1,Q1
GABR.CO,2010,0.0656538667073823,0.0726088603787206,0.0145559959042246,0.0613311471876101,159.65,2,Q2,2,Q2,2,Q2
GJ.CO,2010,-0.000728803951737,0.0508478956832071,0.0921684937651561,0.1354035548340699,55.49,2,Q2,2,Q2,3,Q3
GLA1V.HE,2010,0.4838253275109169,0.4017635605605055,0.620415562089277,0.0802736723941341,543.38,5,Q5,5,Q5,5,Q5
GMAB.CO,2010,0.3533682769303109,0.1462680886655286,0.2568835663694275,0.3826209318855625,4105.21,5,Q5,3,Q3,4,Q4
GN.CO,2010,0.0927200135915731,0.1102758191538435,0.2141472032788596,0.3122326270080193,6457.52,2,Q2,3,Q3,4,Q4
GOD.OL,2010,0.128756170852114,0.1280457792751732,0.0014424201367676,0.0342029490705876,349.94,3,Q3,3,Q3,2,Q2
GSFG.OL,2010,0.1052807729806026,0.1086833688594595,0.1205286860098101,0.1165153913857851,1138.95,3,Q3,3,Q3,3,Q3
GYL.OL,2010,0.079911191780378,0.0811366522708643,1.126810739204842e-05,0.0288616614205671,693.91,2,Q2,2,Q2,1,Q1
GYLDb.CO,2010,0.8382052031569716,0.7862682044849421,0.9999990604172616,0.0417677225839268,905.24,5,Q5,5,Q5,5,Q5
HAPD.IC,2010,0.2736605710619184,0.2690555109880743,0.0737329081685859,0.025918789675348,81.13,4,Q4,4,Q4,3,Q3
HARBb.CO,2010,-0.012291585886002,-0.0109045514520928,0.0,0.015809846300772,699.01,2,Q2,1,Q1,1,Q1
HAVI.OL,2010,0.1557841074127863,0.1424528143343666,0.1375309426334492,0.1034544260977135,949.62,3,Q3,3,Q3,3,Q3
HEX.OL,2010,0.193175649476541,0.1821542400793547,0.0896380481608398,0.0605650984453934,897.75,4,Q4,4,Q4,3,Q3
HHDC.CO,2010,0.3648312145438205,0.3577378110745602,0.535155352719622,0.0256467833746986,710.87,5,Q5,5,Q5,5,Q5
HIAB.HE,2010,0.1178197237040078,0.1176862659367128,0.0002052381157497,0.0300031456929216,5095.0,3,Q3,3,Q3,1,Q1
HKFOODS.HE,2010,0.105303108197197,0.1062263430565254,0.0115887462960001,0.0506765277476204,2946.72,3,Q3,3,Q3,2,Q2
HLUNa.CO,2010,0.7069144540488433,0.3962981171705378,0.5703748045085312,0.1576825849166924,20715.7,5,Q5,5,Q5,5,Q5
HMb.ST,2010,0.5423572128428505,0.379972726597981,0.5518739040000142,0.1174614535634439,245100.69,5,Q5,5,Q5,5,Q5
HONBS.HE,2010,-0.0847192330268049,-0.0726154869495842,1.9017176056124185e-07,0.0382256026871241,70.91,1,Q1,1,Q1,1,Q1
HUH1V.HE,2010,0.1434611459396415,0.1361297126319108,0.1018886801508898,0.0871433365888595,8532.8,3,Q3,3,Q3,3,Q3
ICEAIR.IC,2010,-0.0474066635160677,0.0132553854348449,0.0513384827390126,0.1163802759847861,169.22,1,Q1,2,Q2,2,Q2
ICP1V.HE,2010,-0.8482410179640716,-0.7703261906080219,0.0,0.0445845152068066,67.69,1,Q1,1,Q1,1,Q1
ILKKA2.HE,2010,0.1001983530684618,0.101693831504468,0.0115224993961027,0.0516620155069321,1529.07,3,Q3,2,Q2,2,Q2
INVEST.HE,2010,0.0614467202488981,0.0796868890521162,0.0855193030698413,0.1089948473242382,25.52,2,Q2,2,Q2,3,Q3
IOX.OL,2010,-0.0018004776777509,0.0592073962156415,0.1165692073992141,0.1580344449010493,170.17,2,Q2,2,Q2,3,Q3
ITAB.ST,2010,0.1385705355282344,0.1162323820335478,0.2341839053571905,0.5161822059725265,712.19,3,Q3,3,Q3,4,Q4
ITERA.OL,2010,0.3122694275853862,0.2885371696496755,0.2926868245293195,0.0554514555986054,401.1,4,Q4,5,Q5,4,Q4
JBTM.IC,2010,1.273664218082283,1.253718362951168,1.0,0.0198772422136484,2720.97,5,Q5,5,Q5,5,Q5
JDAN.CO,2010,0.0596653035339398,0.0607899501466256,1.0313697673680622e-09,0.0217716398597581,3488.97,2,Q2,2,Q2,1,Q1
KABEb.ST,2010,0.3603993245845307,0.274213182454317,0.3480999063257286,0.110304923594088,475.76,5,Q5,4,Q4,5,Q5
KBHL.CO,2010,0.2872404728770436,0.280906214042566,0.1347200100836396,0.0292966810978865,10717.78,4,Q4,5,Q5,3,Q3
KCRA.HE,2010,0.9221153077271635,0.799349123289127,0.9996288837075964,0.0635996911902181,9560.22,5,Q5,5,Q5,5,Q5
KELAS.HE,2010,0.4791907514450866,0.3165370061545226,0.4366562303569422,0.134743744275185,90.41,5,Q5,5,Q5,5,Q5
KEMIRA.HE,2010,0.972145651428208,0.7713245568570387,0.9945757397118854,0.0830598021722801,9397.73,5,Q5,5,Q5,5,Q5
KESKOB.HE,2010,0.0385453083484825,0.04414949303472,0.0004172950453572,0.042450248763657,18957.72,2,Q2,2,Q2,1,Q1
KIT.OL,2010,0.1420039519548856,0.1253164806465875,0.1943415309431548,0.1852383547895728,650.34,3,Q3,3,Q3,4,Q4
KNEBV.HE,2010,0.9629155791480936,0.4933049920267899,0.7110780776102184,0.1672373371019342,54559.04,5,Q5,5,Q5,5,Q5
KNOW.ST,2010,0.2367494296662159,0.2352083084862532,0.0010244966065137,0.016963920814817,697.29,4,Q4,4,Q4,2,Q2
KOA.OL,2010,-0.5161357681245325,-0.2869415369844923,0.0008930096546814,0.1135379131824885,2261.63,1,Q1,1,Q1,1,Q1
KOG.OL,2010,0.4476650563607085,0.3765483809105813,0.5604281137055596,0.0782395481441611,9564.11,5,Q5,5,Q5,5,Q5
KSL.HE,2010,0.2891014975041597,0.2701841448670768,0.2301288623548317,0.0523418331096619,697.63,4,Q4,4,Q4,4,Q4
LAGRb.ST,2010,0.1745814019487273,0.1715743396710398,0.0084941730662431,0.0344355708032821,423.54,3,Q3,4,Q4,2,Q2
LAMMb.ST,2010,0.1009134134134134,0.1010691285860195,2.9964919434632975e-12,0.0162733376768038,292.96,3,Q3,2,Q2,1,Q1
LIAB.ST,2010,0.0047412090082972,0.0220568243788312,0.0071570757055455,0.0650760282181233,4680.73,2,Q2,2,Q2,2,Q2
LINDEX.HE,2010,0.1047848351195674,0.104954035670185,2.1053621734878906e-08,0.0201707080746685,11584.2,3,Q3,3,Q3,1,Q1
LOOMIS.ST,2010,0.2473030815156445,0.1372346753831636,0.2428160768874039,0.3294044799304049,4405.52,4,Q4,3,Q3,4,Q4
LSG.OL,2010,0.1660480994172447,0.1566171052845572,0.0882109662039328,0.0709562676710857,5625.62,3,Q3,3,Q3,3,Q3
LUOTEA.HE,2010,0.2553812132593981,0.2431397793897874,0.1367710436411159,0.0463151026222009,4633.92,4,Q4,4,Q4,3,Q3
MAERSKb.CO,2010,0.12670075401864,0.1263175826962775,7.660801058340105e-05,0.0268706905841696,147287.98,3,Q3,3,Q3,1,Q1
MARAS.HE,2010,0.0820331776942638,0.088058704221107,0.0355944564810469,0.0719343661050705,209.98,2,Q2,2,Q2,2,Q2
MEABb.ST,2010,0.1534599180469786,0.1522019284769452,0.0004973819748749,0.0273843166036866,196.91,3,Q3,3,Q3,1,Q1
MEDI.OL,2010,0.363345564022956,0.3104729635507011,0.3936600386352389,0.0780016849233787,424.38,5,Q5,5,Q5,5,Q5
MEDIVIR.ST,2010,-0.3080568720379146,0.0345953427603448,0.1491894337003478,0.3114147997666994,1314.62,1,Q1,2,Q2,3,Q3
MEKKO.HE,2010,0.90460314453495,0.7717525692093211,0.9986911598842194,0.0675346302010825,659.31,5,Q5,5,Q5,5,Q5
MEKO.ST,2010,0.3568597666229371,0.3257442218187275,0.4123349993605587,0.05763626194239,3871.33,5,Q5,5,Q5,5,Q5
METSB.HE,2010,-0.4190806016579913,-0.3076232264946144,1.0527873456789294e-05,0.0772112820426114,3980.38,1,Q1,1,Q1,1,Q1
METSO.HE,2010,0.1681033875625044,0.128972410037701,0.2200170817915301,0.2456794100735184,9184.97,3,Q3,3,Q3,4,Q4
MGN.OL,2010,-0.1158458207606675,-0.0558071190470497,0.0092574800981863,0.0892415024766035,3041.88,1,Q1,1,Q1,2,Q2
MOWI.OL,2010,0.0973168709916669,0.1081112512978806,0.1828963322943771,0.1977680408471684,15125.39,3,Q3,3,Q3,4,Q4
MYCR.ST,2010,0.1287798314566957,0.1280366744110513,0.001773722867975,0.0349944566160251,656.42,3,Q3,3,Q3,2,Q2
NAS.OL,2010,0.3131973451714208,0.1942424847583705,0.2731791586797503,0.1833053660120722,3934.13,4,Q4,4,Q4,4,Q4
NAVA.OL,2010,-0.0071569153694757,0.0354152091991624,0.0572589603102234,0.1103365021346164,50.25,2,Q2,2,Q2,3,Q3
NCCb.ST,2010,0.3686526289662016,0.3529788742216453,0.5013432725372531,0.0385016938988017,6765.32,5,Q5,5,Q5,5,Q5
NEL.OL,2010,-0.7827715355805241,-0.6562783060916244,1.2212453270876722e-15,0.06086640908827,169.29,1,Q1,1,Q1,1,Q1
NEOBO.ST,2010,-2.585304308663449,-1.0462410627610157,2.443517876926649e-08,0.1730032298272112,153.17,1,Q1,1,Q1,1,Q1
NESTE.HE,2010,0.1581692203591428,0.1508132599867006,0.0733934762541305,0.0674678995852665,26411.93,3,Q3,3,Q3,3,Q3
NETIB.ST,2010,0.2279162365432826,0.151455153697297,0.2350954182840182,0.21563008943859,1493.63,4,Q4,3,Q3,4,Q4
NEWAb.ST,2010,0.0851143863488697,0.0958082690564938,0.1055717079600779,0.114122537050894,1015.42,2,Q2,2,Q2,3,Q3
NHY.OL,2010,0.0365292933573471,0.0907729016578519,0.1778276226585602,0.2279204894253477,60405.77,2,Q2,2,Q2,4,Q4
NIBEb.ST,2010,0.227771663986004,0.2187783290353873,0.0807014236080589,0.0440853751256276,4508.71,4,Q4,4,Q4,3,Q3
NKR.OL,2010,-0.2167371885284436,-0.1167333532588759,0.0059526749343609,0.0988318627131898,111.62,1,Q1,1,Q1,2,Q2
NKT.CO,2010,0.0657532924887842,0.0684697209650964,0.0002005505448856,0.0365591735278686,3655.98,2,Q2,2,Q2,1,Q1
NLG1V.HE,2010,0.132617946345976,0.1287564944262913,0.0757072944348965,0.0777520527704778,303.59,3,Q3,3,Q3,3,Q3
NMAN.ST,2010,0.0843798775363188,0.0852503320989982,1.91934788185133e-06,0.0259875966390003,627.98,2,Q2,2,Q2,1,Q1
NOBI.ST,2010,0.040916370638634,0.0444735996739578,1.8688134420408176e-05,0.0338988478288221,4246.81,2,Q2,2,Q2,1,Q1
NOD.OL,2010,0.5507109394263173,0.2556652822763895,0.3641275243184847,0.2170694476870162,1771.73,5,Q5,4,Q4,5,Q5
NOKIA.HE,2010,0.6786250004802757,0.5503832014015557,0.8889575171385851,0.0814730319512991,259606.99,5,Q5,5,Q5,5,Q5
NOLAb.ST,2010,0.2603846591555704,0.2455420058679096,0.1611665462176371,0.0505300320253759,1124.12,4,Q4,4,Q4,4,Q4
NOM.OL,2010,-0.5160369068541302,0.0724440282219135,0.1965390329550584,0.6020846804005768,94.52,1,Q1,2,Q2,4,Q4
NORTHM.CO,2010,-1.4779762283099214,-1.0737973422303426,0.0,0.0876228161050325,505.17,1,Q1,1,Q1,1,Q1
NOTE.ST,2010,-0.4518426939832804,-0.3107375025640982,4.5586390406415767e-05,0.0865567810138555,165.86,1,Q1,1,Q1,1,Q1
NOVOb.CO,2010,0.9371919327420584,0.8998360390431608,0.99999999999998,0.0327620722940152,189691.85,5,Q5,5,Q5,5,Q5
NRC.OL,2010,-0.1273350250168452,-0.1014741163329264,2.1753359178533493e-05,0.0520050526824704,535.43,1,Q1,1,Q1,1,Q1
