Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc_measure
SGG.ST,2016,2017,0.0313650620482749,0.0313650620482749,0.118666589855788,0.118666589855788,0.118666589855788,878.7,0.0313650620482749,0.0951383318737741,-0.0469675174600452,0.1997529663648725,0.0261494642938642,0.0321193345817764,0.0627882647620826,0.0356091176572971,0.195133812200006,0.0526394936471484,0.5511901560062676,0.0129182236321715,0.6083371024583996,0.1941919987476488,0.1435967023837466,0.0800628763572532,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Sensys Gatso Group AB,Communications & Networking,Communication Services,151.59,30.01,101.31,0.0,0.0,40.74,577.98,86.82,428.73,284.49,177.87,49.96,4.83,361.32,5.33,-176.14,-49.72999999999999,-150.74,0.0,-10.3,14.029999999999973,806.29,692.135,0.0202706119470912,86.82,36.09,48.370000000000005,0.0521430067833587,0.12543795646803,0.0698852102552247,0.0588613493032428,-38.01,-0.0549170320818915,True,0,504,2016.0,2017-05-18,2017-06-30,2017-02-23,0.0,True,True,0.0,504,0.1106693062465017,0.0479774734246456,0.0583553303512946,0.2054037691786009,8000,student_t_residual_sd,0.0681038715751953,0.0639760166435447,0.0257361270355129,0.0339717988080848,0.1154499473328117,8000,student_t_residual_sd
SHOTE.ST,2016,2017,0.4465217023386597,0.4465217023386597,0.0345250282682187,0.0345250282682187,0.0345250282682187,7202.06,0.4465217023386597,0.4307632239709036,0.4340313152431335,0.0804190915897648,0.0142579079265396,0.0113010142868634,0.9360788211733336,0.0622172406492851,0.9954471232697422,0.0127376598539273,0.0004049246339937,0.0023374104360442,0.937548064522369,0.1941919987476488,0.1435967023837466,0.0071586306784301,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,1893.79,1012.8,2000.95,4.74,0.0,2733.05,13413.02,1579.97,12845.95,1117.47,8607.83,0.0,112.92,6706.51,29.4,542.1499999999999,753.78,-276.78999999999974,4.74,0.0,69.89999999999964,13500.57,13456.795,0.0051944017873497,1579.97,1134.13,1189.1200000000008,0.0842793547794998,0.1174105721310312,0.0883657661426811,0.2030981374093906,1495.13,0.1111059505625225,True,1,505,2016.0,2017-06-29,2017-06-30,2017-02-23,1504.32755726815,True,True,0.1117894385154971,505,0.0307372748652926,0.0175683767994598,0.0154646149011431,0.0670223414992595,8000,student_t_residual_sd,0.019730936601785,0.0177272671807846,0.00925066367477,0.0091337513077371,0.0371343387041024,8000,student_t_residual_sd
SKAb.ST,2016,2017,0.1825420892524094,0.1825420892524094,0.0588994272514982,0.0588994272514982,0.0588994272514982,85644.27,0.1825420892524094,0.1843059448262017,0.1522610716271051,0.1232396925875484,0.0010897436708169,0.0187081911874174,0.1000656744726128,0.0606433106344803,0.4603976181070582,0.0136739249625022,0.1326843831749133,0.0666596709201385,0.8485949118734785,0.1941919987476488,0.1435967023837466,0.0196811979821595,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Skanska AB,Construction & Engineering,Industrials,82066.53,5149.37,65386.56,1596.02,463.73,6483.65,101000.66,-867.07,142742.04,128753.09,8986.86,0.0,240.58,26084.45,0.0,-1198.0800000000015,-7241.94,-1940.9700000000007,-946.08,-122.35000000000002,6916.399999999999,102214.73,101607.695,0.0680696476777669,-867.07,8207.21,-3588.899999999994,0.0807735083450126,-0.0085335072309238,-0.0353211437381784,0.0638106198551202,2755.91,0.0271230441749515,True,5,514,2016.0,2017-05-19,2017-06-30,2017-02-03,9549.41055845688,True,True,0.0939831432890676,514,0.0543762301450708,0.0247193683454363,0.0285924049059127,0.1048298644995456,8000,student_t_residual_sd,0.0337333019184625,0.031536418517914,0.013047492623406,0.0166412618223509,0.0584726443703849,8000,student_t_residual_sd
SKFb.ST,2016,2017,0.2233808085386806,0.2233808085386806,0.0501635242720814,0.0501635242720814,0.0501635242720814,72379.55,0.2233808085386806,0.2199574529966376,0.1999241786414546,0.1084869675483255,0.0023284538836506,0.015954428429154,0.1367928467168605,0.0710214933443934,0.6281756330476376,0.0438876780530402,0.0566384250987898,0.0494659448182209,0.88271685051387,0.1941919987476488,0.1435967023837466,0.0144599187207746,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,SKF AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,40871.58,9425.34,16479.88,1169.28,0.0,14932.22,79570.56,7020.99,71279.21,53842.61,10675.820000000002,0.0,896.52,24688.52,1563.78,942.0400000000008,1871.24,435.0100000000002,1169.28,0.0,-194.92999999999915,83445.66,81508.11,-0.0023915411607507,7020.99,7391.65,-1381.9199999999985,0.0906860679262468,0.086138544986505,-0.0169543865021529,0.1831991933072672,6225.5,0.0763789026637962,True,5,515,2016.0,2017-06-28,2017-06-30,2017-02-02,6687.58144632742,True,True,0.0820480495293955,515,0.0459310799701402,0.0212944808295792,0.024418374448791,0.0899674445536658,8000,student_t_residual_sd,0.0287924913612244,0.0267285259828881,0.0115617926066782,0.0141120066877201,0.0506150173492214,8000,student_t_residual_sd
SOBIV.ST,2016,2017,0.3616917564414779,0.3616917564414779,0.0279459916795059,0.0279459916795059,0.0279459916795059,27516.24,0.3616917564414779,0.3537652107858079,0.35222721062385637,0.0695707427113767,0.0100840091311673,0.0120406253355746,0.7341953961772124,0.1045893148748194,0.9838043375127756,0.034061007212225,0.0015799647666371,0.0072677948513302,0.9526772709118924,0.1941919987476488,0.1435967023837466,0.0055403527094059,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,2760.56,745.38,1667.14,1.9,0.0,0.0,9458.53,336.81,5110.1,1525.96,2507.91,763.96,0.0,5087.73,0.0,336.54,-200.36,285.57000000000016,1.9,-12.76,240.4699999999998,8702.06,9080.295,0.0264826197827273,336.81,484.94,2023.9200000000003,0.0534057538879518,0.0370924072400731,0.2228914368971493,0.0,1290.75,0.1421484654408254,True,4,522,2016.0,2017-06-07,2017-06-30,2017-02-16,1091.32854199993,True,True,0.1201864633252476,522,0.0231283535465473,0.0190339815664721,0.0088148856503821,0.0630956657428925,8000,student_t_residual_sd,0.0161087639781698,0.013397679465243,0.0106053030202652,0.0050506445001228,0.0360125480410049,8000,student_t_residual_sd
SOLARb.CO,2016,2017,0.1382572904467326,0.1382572904467326,0.0585308007518727,0.0585308007518727,0.0585308007518727,3020.95,0.1382572904467326,0.1466526434433218,0.10823888773540122,0.1228448008511214,0.0053244914874711,0.019038238150207,0.0546379668855515,0.0465571981666112,0.303971129873021,0.059892504956386,0.2230160553986671,0.0711844580586825,0.8499079864433431,0.1941919987476488,0.1435967023837466,0.0195634660186211,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Solar A/S,Construction & Engineering,Industrials,3801.41,419.39,2993.2,234.76,19.56,1057.65,5509.54,273.26,13001.68,10262.84,2403.1800000000003,0.0,51.150000000000006,2057.83,0.0,-599.3199999999997,-479.80000000000007,101.39999999999964,157.57999999999998,5.409999999999998,-57.929999999999296,6008.72,5759.13,-0.0100588109662395,273.26,333.43,303.6800000000003,0.0578958974706249,0.0474481388681971,0.0527301866775016,0.1836475300956915,-1.25,-0.0002170466719799,True,5,525,2016.0,2017-05-04,2017-06-30,2017-02-10,365.186640471513,True,True,0.0634100359727099,525,0.0539296475686703,0.0254006409639423,0.0277431527424737,0.1060029925561471,8000,student_t_residual_sd,0.0335188232244053,0.031301363986705,0.0133728525830175,0.0163320989051611,0.0585822192357705,8000,student_t_residual_sd
SOLTEQ.HE,2016,2017,0.0262415961830406,0.0262415961830406,0.0535534660214331,0.0535534660214331,0.0535534660214331,258.57,0.0262415961830406,0.0482896527377755,-1.3841396221122432e-05,0.1158494802789949,0.0161657667242424,0.0192506436154852,0.0089513714570893,0.0163023684146286,0.065922698263532,0.0565583023736832,0.6190033214884841,0.0450170889493412,0.8687228121036914,0.1941919987476488,0.1435967023837466,0.017070687041169,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Solteq Oyj,Software & IT Services,Information Technology,185.88,76.97,132.45,0.0,0.0,21.27,555.99,36.46,585.61,166.6,397.84,0.18,16.51,184.44,0.0,-14.110000000000014,51.83,-63.77000000000001,-6.94,0.0,-9.11,616.81,586.4,-0.0155354706684856,36.46,3.57,100.68,0.006087994542974,0.0621759890859481,0.1716916780354707,0.0362721691678035,-19.32,-0.0329467939972714,True,6,526,2016.0,2017-04-24,2017-06-30,2017-02-17,42.7157853556758,True,True,0.0728441087238673,526,0.0481582626775045,0.0255600133815692,0.0238227536506207,0.1006568613325083,8000,student_t_residual_sd,0.0306854749379009,0.0280058238772813,0.0138756798105291,0.0138954967803308,0.0564744603735242,8000,student_t_residual_sd
SRV1V.HE,2016,2017,-0.0588867716080049,-0.0588867716080049,0.0707605439106168,0.0707605439106168,0.0707605439106168,2982.93,-0.0588867716080049,-0.0079382761159294,-0.09914972643465961,0.1448421343203528,0.0281779805550585,0.02226815035924,0.0062521889234253,0.0095995895259326,0.0395151764382845,0.0346133962344211,0.8087640573685748,0.0673048293017759,0.7986852258667265,0.1941919987476488,0.1435967023837466,0.0282524859726602,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,SRV Yhtiot Oyj,Construction & Engineering,Industrials,5233.87,495.62,3032.93,669.58,0.3,108.54,8013.07,289.11,8212.06,7410.12,960.78,0.0,0.0,2697.38,0.0,522.5900000000001,159.37,60.7199999999998,-315.66,-7.59,-20.7499999999996,7321.17,7667.12,-0.0027063617107857,289.11,444.27,1780.2799999999995,0.0579448345663039,0.0377077703231461,0.2321967048904934,0.0141565542211417,-303.59,-0.0395963543025282,True,5,529,2016.0,2017-06-07,2017-06-30,2017-02-02,49.2307285394321,True,True,0.0064210196970221,529,0.0660108922885956,0.0283759449922098,0.0341223473499796,0.123050354537061,8000,student_t_residual_sd,0.0405892621968976,0.0385522180073575,0.015160165270113,0.0198755813012494,0.0684626490067003,8000,student_t_residual_sd
SSABAH.HE,2016,2017,0.0446733505988967,0.0446733505988967,0.0533304067482951,0.0533304067482951,0.0533304067482951,29786.85,0.0446733505988967,0.0640391652211345,0.0187691374963665,0.1146484480639299,0.0123072860214947,0.0164625431996306,0.0105106063724183,0.0163674833435268,0.0864122973811102,0.058277135237869,0.542311230848992,0.0154628856392242,0.870478934487349,0.1941919987476488,0.1435967023837466,0.0161573191844991,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,SSAB AB,Metals & Mining,Materials,28870.61,3678.53,16049.34,4264.59,38.88,24529.21,86214.48,3237.51,54355.19,49333.47,2052.29,0.0,726.65,50157.51,46.47,2521.279999999999,841.3000000000002,-1227.329999999998,-2396.79,-58.45,452.0699999999967,89123.27,87668.875,0.005156562120821,3237.51,4248.93,-12.779999999998836,0.0484656612737416,0.036928841621385,-0.0001457757955716,0.2797938264863099,6439.5,0.0734525223461576,True,7,530,2016.0,2017-06-22,2017-06-30,2017-02-15,4935.36993617716,True,True,0.0562955773776857,530,0.049568807477394,0.02190914594485,0.0255273519972845,0.0944988985506957,8000,student_t_residual_sd,0.0306250399031497,0.0288986886452713,0.0118443848082029,0.0148372093885564,0.0526723422574953,8000,student_t_residual_sd
SSABa.ST,2016,2017,0.004752611247156,0.004752611247156,0.0311437257108895,0.0311437257108895,0.0311437257108895,29786.85,0.004752611247156,0.0144648410258073,-0.005501042870709607,0.0721389319074121,0.0080458033228116,0.008494329958484,0.000521545397457,0.0026652268765321,0.0100816949024564,0.019845924524237,0.7942422511042764,0.0814466920637013,0.948731729410672,0.1941919987476488,0.1435967023837466,0.0056575920979749,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,SSAB AB,Metals & Mining,Materials,28870.61,3678.53,16049.34,896.16,38.88,24529.21,86214.48,3237.51,54355.19,49333.48,4056.46,0.0,726.65,50157.51,46.47,2521.279999999999,841.3000000000002,-1227.329999999998,-2930.08,-58.45,-81.22000000000321,89123.27,87668.875,-0.0009264405411841,3237.51,4248.93,-12.779999999998836,0.0484656612737416,0.036928841621385,-0.0001457757955716,0.2797938264863099,6439.5,0.0734525223461576,True,7,531,2016.0,2017-06-22,2017-06-30,2017-02-15,4935.36993617716,True,True,0.0562955773776857,531,0.0282394511148404,0.0141668557871666,0.0144713555176153,0.057268362175273,8000,student_t_residual_sd,0.0178383516754542,0.0163431223498776,0.007566523959974,0.0085144706087413,0.0320837502142418,8000,student_t_residual_sd
STEa.ST,2016,2017,0.2757754577148639,0.2757754577148639,0.060420274252959,0.060420274252959,0.060420274252959,73415.83,0.2757754577148639,0.2629735249380591,0.2443918097576244,0.1256760237473898,0.0070681070986545,0.0173273043044498,0.3090072884945649,0.0509887717636177,0.7647331351419463,0.0613889093558519,0.0400828640559014,0.0350818860384932,0.8430817602138025,0.1941919987476488,0.1435967023837466,0.0201717225077653,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Stora Enso Oyj,Containers & Packaging,Materials,32933.56,8653.34,27140.45,4140.53,690.09,50948.49,111921.43,12631.91,91042.61,54177.87,22913.9,743.05,0.0,52719.11,562.97,-1280.9300000000003,896.5200000000004,1076.380000000001,-592.2800000000007,238.89000000000004,-3607.220000000002,118665.92,115293.675,-0.0312872323655222,12631.91,10876.71,1238.2100000000064,0.0943391734195306,0.1095629053371748,0.0107396177630733,0.4419018649548642,11214.93,0.0972727254986017,True,7,535,2016.0,2017-06-21,2017-06-30,2017-02-03,11603.6414301347,True,True,0.1006442151326575,535,0.0564676016733454,0.0232296207316645,0.0315999552424971,0.1023660307180813,8000,student_t_residual_sd,0.0346152416171419,0.0329434330463516,0.0119536861846254,0.0186372783957949,0.0568910441556264,8000,student_t_residual_sd
STOGR.CO,2016,2017,0.0993420414355138,0.0993420414355138,0.0405834735692647,0.0405834735692647,0.0405834735692647,14538.06,0.0993420414355138,0.1073394181086061,0.08247882525762067,0.0922505226230043,0.0075719005398062,0.0159660599843866,0.0126042250149661,0.0249847686178893,0.1219287297704132,0.0839596790602113,0.2713301191725399,0.083721043735866,0.9156839191105344,0.1941919987476488,0.1435967023837466,0.0103988076111062,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,5494.75,697.31,1538.3,0.0,223.76,1658.49,17440.41,1694.21,8416.9,4534.49,2643.01,0.0,113.05,11338.1,0.0,-713.4899999999998,-85.84000000000003,54.71000000000003,0.0,121.49,-560.8699999999998,18709.1,18074.755,-0.0310305727518851,1694.21,1541.7,342.21000000000004,0.0852957619619187,0.0937334973558424,0.0189330367133607,0.0917572603335425,1315.41,0.0727760901876678,True,2,536,2016.0,2017-06-15,2017-06-30,2017-03-16,1463.34124291938,True,True,0.0809605022540764,536,0.035142858371297,0.0228196708961631,0.0161663631685033,0.0815329612357293,8000,student_t_residual_sd,0.0232085186879512,0.0205348877038591,0.0122314492181714,0.0094150843842272,0.0461428430465946,8000,student_t_residual_sd
SUBC.OL,2016,2017,0.1449597769617945,0.1449597769617945,0.0447499976804192,0.0447499976804192,0.0447499976804192,35781.23,0.1449597769617945,0.1497515641218094,0.12549371597085385,0.0988226328487008,0.0036969398045646,0.0150183748385536,0.0320506660641034,0.0391473480812876,0.2809152122889716,0.0709635035810669,0.1525703434121831,0.0788746949692914,0.9026696950452968,0.1941919987476488,0.1435967023837466,0.0117495557608578,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Subsea 7 SA,Oil & Gas Related Equipment and Services,Energy,22156.5,14479.07,17814.68,0.0,0.0,35614.67,67394.51,8830.29,29946.74,21353.22,1704.43,162.05,119.22,48224.69,-405.08,4244.41,6109.549999999999,2133.76,0.0,0.0,-3998.9,69429.56,68412.035,-0.0584531654408467,8830.29,8467.65,-8417.319999999996,0.1237742745117872,0.1290750962166233,-0.1230385852430788,0.5205907118535503,1801.93,0.0263393714278489,True,3,542,2016.0,2017-06-30,2017-06-30,2017-03-02,4049.790784788,True,True,0.0591970518752731,542,0.0402577609886918,0.0211156809880187,0.0203393745366099,0.0842883141336206,8000,student_t_residual_sd,0.0255871620953081,0.023421562051844,0.0111687849741361,0.0119481479989924,0.0468534981306004,8000,student_t_residual_sd
SUY1V.HE,2016,2017,0.1718593315370462,0.1718593315370462,0.1062896440377521,0.1062896440377521,0.1062896440377521,1857.74,0.1718593315370462,0.1795836771540986,0.10268402395546784,0.1862024122406796,0.0034167031280435,0.0305982540808262,0.1813468173561354,0.0567108077379403,0.450343504455366,0.0138171496818686,0.250500124307679,0.0539260041390566,0.6541234620921083,0.1941919987476488,0.1435967023837466,0.0639897786256035,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Suominen Oyj,Textiles & Apparel,Consumer Discretionary,1243.33,268.06,668.21,70.93,2.54,1230.45,2865.94,264.68,3871.88,3386.8,264.83,0.0,23.16,1146.81,0.0,-192.69000000000003,-265.41,93.26999999999998,38.650000000000006,2.09,20.19,2800.81,2833.375,0.0071257775620946,264.68,243.96,-99.92999999999984,0.0861022632020117,0.0934150968368112,-0.0352688931045131,0.4342700842634667,206.68,0.0729448096351524,True,1,543,2016.0,2017-06-22,2017-06-30,2017-01-31,377.641047655152,True,True,0.1332831155971772,543,0.0989608987776002,0.0432825060299617,0.0521265216065191,0.1867918625993309,8000,student_t_residual_sd,0.0610380837015561,0.0575363070535894,0.0230544876066749,0.0301526474366119,0.1036441046248751,8000,student_t_residual_sd
SWECb.ST,2016,2017,0.2839286961786553,0.2839286961786553,0.0290565152026073,0.0290565152026073,0.0290565152026073,21109.18,0.2839286961786553,0.2798423787071282,0.274821346368576,0.067630668754164,0.0037079761375399,0.0082641243630982,0.1994238897272592,0.0831579086067918,0.9248669726923656,0.0656959078833762,0.0033650951823044,0.0108252864174359,0.9544632509496036,0.1941919987476488,0.1435967023837466,0.0050094976160775,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Sweco AB (publ),Construction & Engineering,Industrials,6203.9,845.9,5725.95,887.63,137.51,584.16,13105.76,1143.98,16232.72,0.0,14706.75,0.0,62.84,5143.68,9.48,330.5799999999999,276.56999999999994,526.6199999999999,630.1800000000001,-1.6800000000000068,155.89000000000016,13160.54,13133.15,0.0118699626517629,1143.98,1089.96,5343.639999999999,0.082993036704827,0.0871062920929099,0.4068818219543673,0.0444798087282944,1026.45,0.0781571823972162,True,5,548,2016.0,2017-06-08,2017-06-30,2017-02-14,1346.56022733796,True,True,0.1025313978244335,548,0.0259501238819585,0.0137699805215183,0.0134908595236251,0.0542391670766273,8000,student_t_residual_sd,0.0166315997540757,0.0151782012452222,0.0073861615949919,0.0078827363990575,0.0302398505620723,8000,student_t_residual_sd
SYSR.ST,2016,2017,0.1574573331943484,0.1574573331943484,0.0368556509498594,0.0368556509498594,0.0368556509498594,5335.91,0.1574573331943484,0.160107461529276,0.14302884557911782,0.0850981655928466,0.0025098331465183,0.0136646576672812,0.0262032918039954,0.0392476283538061,0.292482021332196,0.0829532505580672,0.0912395162399501,0.0786863300471281,0.9278575619238472,0.1941919987476488,0.1435967023837466,0.0085156601552694,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2560.33,177.1,2281.63,1310.45,70.18,2550.02,4828.04,166.66,6031.3,3963.54,1712.94,0.0,22.5,2110.54,0.0,406.34000000000015,7.310000000000002,381.5200000000002,279.48,-9.649999999999991,287.34,4240.54,4534.29,0.0633704505005193,166.66,220.9,646.4899999999998,0.0487176603172712,0.0367554788070458,0.1425780000838058,0.562385731834532,445.38,0.0982248599008885,True,5,553,2016.0,2016-06-16,2016-06-30,2016-06-09,384.296849122891,True,True,0.0847534783004375,553,0.0320151186903554,0.0202851883046877,0.0143358086721578,0.0756109905726395,8000,student_t_residual_sd,0.021119978326922,0.0185711327642443,0.0110434269706001,0.0083730346388603,0.0424678462200349,8000,student_t_residual_sd
TEL.OL,2016,2017,0.4099212939562423,0.4099212939562423,0.0370778028293519,0.0370778028293519,0.0370778028293519,188497.83,0.4099212939562423,0.3948129317442129,0.395914515509745,0.0847440874546692,0.0127146013163829,0.0117875518986896,0.8538021942527764,0.0797841412301014,0.9892799835876016,0.0211557420214851,0.0009005439734044,0.0039705345391939,0.9299661077675134,0.1941919987476488,0.1435967023837466,0.008077149835526,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Telenor ASA,Telecommunications Services,Communication Services,52991.0,23085.0,77618.0,25905.0,3439.0,72016.0,206319.0,39778.0,125395.0,32547.0,67911.0,0.0,2229.0,50879.0,4517.0,10678.0,9129.0,12640.0,13339.0,47.0,2295.0,204909.0,205614.0,0.0111616913245207,39778.0,37107.0,-2780.0,0.1804692287490151,0.1934595893275749,-0.0135204801229488,0.3502485239331952,40723.0,0.1980555798729658,True,0,558,2016.0,2017-06-29,2017-06-30,2017-02-02,36275.13333,True,True,0.1764234601243106,558,0.032952221605394,0.0180867153200648,0.0171301535000503,0.0699525416641197,8000,student_t_residual_sd,0.0211383840996737,0.0190807516517232,0.0093076407238444,0.0101334964891656,0.0387783738350095,8000,student_t_residual_sd
TEL2b.ST,2016,2017,0.1444289712157381,0.1444289712157381,0.0366093477620501,0.0366093477620501,0.0366093477620501,29373.11,0.1444289712157381,0.1478555819734589,0.1306572578467182,0.0831250937806293,0.0029830284795796,0.0119889348680562,0.0180943633006272,0.0298928343834635,0.2403340602075435,0.0812354273725752,0.115189788514826,0.0772436376801347,0.9311414331549004,0.1941919987476488,0.1435967023837466,0.0079701337493678,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Tele2 AB,Telecommunications Services,Communication Services,9032.73,243.72,11555.26,2793.75,103.37,13633.03,38385.09,4926.47,20807.65,12176.249999999998,5819.07,0.0,320.12,17519.24,-263.63,739.7600000000002,131.74,-932.34,-2258.01,14.41000000000001,-703.2399999999998,37832.23,38108.66,-0.0184535483535763,4926.47,3374.1,-4869.509999999998,0.088538930521304,0.1292742909354461,-0.1277796175462479,0.3577409964034421,5550.56,0.1456508835524523,True,0,559,2016.0,2017-06-28,2017-06-30,2017-01-26,5311.97004097161,True,True,0.1393901029574802,559,0.0324643459894831,0.0192000230936033,0.0160433236285858,0.0701376249932698,8000,student_t_residual_sd,0.0208627922060644,0.0188783503013038,0.0095780634647228,0.0094968318249964,0.0388338369812823,8000,student_t_residual_sd
TELIA.ST,2016,2017,-0.0045513850673843,-0.0045513850673843,0.0859753304983258,0.0859753304983258,0.0859753304983258,148022.71,-0.0045513850673843,0.0479477557891116,-0.05738246789261813,0.1648848901094554,0.0267152407991748,0.026884156127722,0.0227264032878769,0.022573732644541,0.1030608314252546,0.0540435385673539,0.6572824799530119,0.0435308146012468,0.7358445858738308,0.1941919987476488,0.1435967023837466,0.0420487671802175,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Telia Company AB,Telecommunications Services,Communication Services,70132.89,13760.1,53889.14,10722.64,18.02,55103.94,240332.35,25501.4,82659.1,61662.91,18951.750000000004,169.88,2623.79,85190.29,4775.73,-13766.979999999996,-1568.92,9262.620000000004,950.8799999999992,-70.94,-20580.74,265844.96,253088.65500000003,-0.0813183032641269,25501.4,33701.75,-42.08999999999651,0.133161836116281,0.1007607393543578,-0.0001663053604674,0.2177258399828313,22469.5,0.0887811427185465,True,0,560,2016.0,2017-06-30,2017-06-30,2017-01-27,22086.457181227,True,True,0.0872676698259232,560,0.0794037083744481,0.0353527393979807,0.0418868729541914,0.1516258090103605,8000,student_t_residual_sd,0.0493018095928448,0.0464826244928463,0.0189102840222374,0.0245165865261251,0.0847089233142323,8000,student_t_residual_sd
TELIA1.HE,2016,2017,-0.0045513850673842,-0.0045513850673842,0.0858047302469143,0.0858047302469143,0.0858047302469143,148022.71,-0.0045513850673842,0.0478398878819403,-0.05727391795741928,0.1646769657294614,0.0265800095146462,0.0267480698017926,0.0225530981468893,0.0225219149044033,0.1028835626394298,0.0535977447280452,0.6571532227832804,0.0429075911484033,0.7363873355498246,0.1941919987476488,0.1435967023837466,0.041781505210725,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,Telia Company AB,Telecommunications Services,Communication Services,70132.89,13760.1,53889.14,10722.64,18.02,55103.94,240332.35,25501.4,82659.1,49776.33,30838.33,169.88,2623.79,85190.29,4775.73,-13766.979999999996,-1568.92,9262.620000000004,950.8799999999992,-70.94,-20580.74,265844.96,253088.65500000003,-0.0813183032641269,25501.4,33701.75,-42.08999999999651,0.133161836116281,0.1007607393543578,-0.0001663053604674,0.2177258399828313,22469.5,0.0887811427185465,True,0,561,2016.0,2017-06-28,2017-06-30,2017-01-27,21567.0447486001,True,True,0.0852153754130152,561,0.0791823623803676,0.0349600951168993,0.0428634168284443,0.1492338777571728,8000,student_t_residual_sd,0.0491874099053103,0.0461750383410827,0.0186129755567496,0.0248477121134712,0.0838454375746459,8000,student_t_residual_sd
TGS.OL,2016,2017,0.0505697815251546,0.0505697815251546,0.0753233207059424,0.0753233207059424,0.0753233207059424,19579.47,0.0505697815251546,0.0820172690569512,0.006777827689656478,0.1491044048259584,0.0165818760736296,0.0230909623793676,0.0310468217816005,0.0290246480914902,0.1527187201922746,0.0609366305017434,0.5133582704531638,0.003954755843583,0.7810402308225094,0.1941919987476488,0.1435967023837466,0.0317253639600244,0.1005921343577947,0.332137232480357,0.1931314149931168,0.055017880057624,8000,TGS ASA,Oil & Gas Related Equipment and Services,Energy,4699.87,1647.41,2263.84,0.0,156.04,198.84,12753.18,2723.44,3828.59,48.35,3236.29,0.0,33.31,10097.79,-0.06,534.5699999999997,208.8800000000001,335.1700000000001,0.0,131.57999999999998,122.09999999999953,12864.09,12808.635,0.0095326316972885,2723.44,4567.73,-1108.6999999999998,0.3566133315532841,0.2126253109718561,-0.0865587941259938,0.0155239024298842,3813.04,0.2976929235628933,True,3,563,2016.0,2017-05-25,2017-06-30,2017-02-01,3308.32595625,True,True,0.2582887213391591,563,0.069505276826657,0.0306072604618177,0.038034385591191,0.1305135386903907,8000,student_t_residual_sd,0.0430608377649654,0.0405067956369646,0.0156985220494219,0.0225020515306931,0.0725982713958278,8000,student_t_residual_sd
