Ticker,snapshot_date,cfo_forecast
AAK.ST,2023-01-31,-1043.23302237522
AAK.ST,2023-02-03,4850.90237476034
AAK.ST,2023-03-31,4999.2039552433
AAK.ST,2023-04-18,5096.03747515392
AAK.ST,2023-05-09,4751.61397787294
AAK.ST,2023-06-19,4442.59269248717
AAK.ST,2023-07-20,4938.16136225186
AAK.ST,2023-09-29,4988.03391485114
AAK.ST,2023-10-30,5313.69096949128
AAK.ST,2024-01-16,5278.77242152466
AAK.ST,2024-02-12,4246.55342784596
AAK.ST,2024-03-27,4221.55609392823
AAK.ST,2024-04-26,4060.79503836364
AAK.ST,2024-06-25,4086.23800980346
AAK.ST,2024-07-26,4138.72480781506
AAK.ST,2024-09-20,4206.30120149695
AAK.ST,2024-10-28,3967.77589058345
AAK.ST,2024-12-11,3913.84035062116
AAK.ST,2025-01-22,3810.62664776239
AAK.ST,2025-02-12,5005.07963390092
AAK.ST,2025-03-27,4917.11865576821
AAK.ST,2025-04-25,4491.79254245708
AAK.ST,2025-05-02,4372.60307329145
AAK.ST,2025-06-24,4328.80821197393
AAK.ST,2025-07-25,3864.06178946441
AAK.ST,2025-08-29,3988.79955506118
AAK.ST,2025-09-30,3989.95526701971
AAK.ST,2025-10-28,3482.30766602605
ABB.ST,2013-07-26,22606.199075
ABB.ST,2013-10-25,25407.0727625
ABB.ST,2013-11-05,25881.534419958
ABB.ST,2013-12-16,26036.1504
ABB.ST,2014-01-23,25489.9212
ABB.ST,2014-02-18,32063.4993875
ABB.ST,2014-03-07,31992.0678
ABB.ST,2014-04-30,30563.510206838
ABB.ST,2014-05-29,29545.062806546
ABB.ST,2014-06-12,30063.102339958
ABB.ST,2014-07-25,29260.60330349
ABB.ST,2014-08-18,28482.213601647
ABB.ST,2014-09-17,29589.02630412
ABB.ST,2014-10-23,28265.384404746
ABB.ST,2014-11-26,30305.996843911
ABB.ST,2014-12-30,31930.839991435
ABB.ST,2015-01-28,32046.080725
ABB.ST,2015-02-24,32053.1589
ABB.ST,2015-03-30,33385.009436465
ABB.ST,2015-04-30,31088.549903066
ABB.ST,2015-05-06,30333.720227706
ABB.ST,2015-06-23,31745.134907973
ABB.ST,2015-07-28,33331.242521256
ABB.ST,2015-08-25,33725.006684856
ABB.ST,2015-09-24,34232.5446781
ABB.ST,2015-10-26,33169.455589565
ABB.ST,2015-12-18,34081.37335215
ABB.ST,2016-01-27,32512.06604763
ABB.ST,2016-02-08,32542.59758676
ABB.ST,2016-03-29,31804.61027176
ABB.ST,2016-04-26,27192.0732375
ABB.ST,2016-05-26,27592.43709625
ABB.ST,2016-06-29,27997.16167875
ABB.ST,2016-07-27,30662.65522125
ABB.ST,2016-08-24,30029.383615
ABB.ST,2016-09-21,30287.78523
ABB.ST,2016-10-28,31668.827866875
ABB.ST,2016-11-28,32872.21796177
ABB.ST,2016-12-21,33973.0935
ABB.ST,2017-01-26,33737.68755
ABB.ST,2017-02-22,33803.959592409
ABB.ST,2017-03-31,34537.442845979
ABB.ST,2017-04-25,34347.234436875
ABB.ST,2017-05-23,33616.21441875
ABB.ST,2017-06-27,34367.572859375
ABB.ST,2017-07-27,31554.2363675
ABB.ST,2017-08-09,31799.42304015
ABB.ST,2017-09-12,31082.228501922
ABB.ST,2017-10-27,30810.151832865
ABB.ST,2017-11-27,30852.403501886
ABB.ST,2017-12-22,30579.84412875
ABB.ST,2018-01-25,27585.26215914
ABB.ST,2018-02-26,32093.934131316
ABB.ST,2018-03-29,31695.229741864
ABB.ST,2018-04-23,31886.894438
ABB.ST,2018-05-25,32032.77289
ABB.ST,2018-06-25,31473.297047004
ABB.ST,2018-07-30,31223.78421
ABB.ST,2018-09-13,31541.141903952
ABB.ST,2018-10-26,30838.690932168
ABB.ST,2018-11-19,30980.01312
ABB.ST,2018-12-31,30627.097213132
ABB.ST,2019-01-30,29743.221066328
ABB.ST,2019-02-28,32713.321208292
ABB.ST,2019-03-19,28354.4826
ABB.ST,2019-04-30,24361.016868414
ABB.ST,2019-05-31,24420.99034
ABB.ST,2019-06-14,23464.92906261
ABB.ST,2019-07-31,21911.260287565
ABB.ST,2019-08-06,21496.837688442
ABB.ST,2019-10-29,22726.527552
ABB.ST,2020-01-31,22270.10119
ABB.ST,2020-02-28,26919.268700865
ABB.ST,2020-03-30,26095.586025
ABB.ST,2020-04-30,22633.494
ABB.ST,2020-05-26,21886.042257456
ABB.ST,2020-06-11,19551.9628434
ABB.ST,2020-07-29,23737.7668
ABB.ST,2020-08-20,23729.7336
ABB.ST,2020-10-26,23560.966598312
ABB.ST,2020-11-20,21848.186430036
ABB.ST,2020-12-23,20950.380268175
ABB.ST,2021-01-25,20187.65114904
ABB.ST,2021-02-25,26096.524104
ABB.ST,2021-03-24,26341.633739
ABB.ST,2021-04-28,26443.345298687
ABB.ST,2021-05-10,26410.196826756
ABB.ST,2021-06-29,27368.757325844
ABB.ST,2021-07-23,29513.63701
ABB.ST,2021-08-13,30061.0231794
ABB.ST,2021-09-22,29611.758891741
ABB.ST,2021-10-28,28503.77299861
ABB.ST,2021-11-25,33705.713864883
ABB.ST,2021-12-07,34156.46300556
ABB.ST,2022-01-19,31654.22175684
ABB.ST,2022-02-11,34341.08327544
ABB.ST,2022-03-28,33063.62524511
ABB.ST,2022-04-28,32858.595719546
ABB.ST,2022-05-22,32589.1775076
ABB.ST,2022-06-30,32232.80372676
ABB.ST,2022-07-22,30477.146612
ABB.ST,2022-09-21,33163.091573384
ABB.ST,2022-10-21,30428.91453
ABB.ST,2022-11-14,28762.19234
ABB.ST,2022-12-16,27902.58259125
ABB.ST,2023-01-25,27312.57870875
ABB.ST,2023-02-17,42397.32315
ABB.ST,2023-03-30,40780.122684015
ABB.ST,2023-04-26,42265.09619
ABB.ST,2023-06-27,43279.433602728
ABB.ST,2023-07-25,42689.5466025
ABB.ST,2023-08-02,43721.67999
ABB.ST,2023-09-27,46209.838505
ABB.ST,2023-10-23,46393.56499
ABB.ST,2023-11-28,44498.382474021
ABB.ST,2023-12-14,43988.581448326
ABB.ST,2024-01-15,43313.945112249
ABB.ST,2024-02-07,48015.582888
ABB.ST,2024-03-29,48746.209674152
ABB.ST,2024-04-19,51202.087425
ABB.ST,2024-05-02,50875.1408
ABB.ST,2024-06-27,49411.88478
ABB.ST,2024-07-22,51244.1228375
ABB.ST,2024-08-02,51133.053638362
ABB.ST,2024-09-27,49432.45635375
ABB.ST,2024-10-18,51721.254095602
ABB.ST,2024-11-15,52427.357615815
ABB.ST,2025-01-31,57685.35367
ABB.ST,2025-02-27,56571.779957517
ABB.ST,2025-03-25,51947.461404
ABB.ST,2025-04-22,51308.185448706
ABB.ST,2025-06-09,49263.9334
ABB.ST,2025-07-31,50197.8312
ABB.ST,2025-08-29,49125.8465
ABB.ST,2025-09-29,47159.951841551
ABB.ST,2025-10-22,49933.098414266
ABB.ST,2025-11-24,51458.2409
ABB.ST,2025-12-18,50955.530244102
ABL.OL,2014-10-22,11.89638
ABL.OL,2014-10-22,29.08004
ABL.OL,2015-08-27,-4.14795
ABL.OL,2016-04-11,-8.1979
ABL.OL,2016-08-25,-2.46507
ABL.OL,2017-02-20,2.250126
ABL.OL,2017-04-27,12.8433
ABL.OL,2017-07-21,0.0
ABL.OL,2017-07-21,24.1029
ABL.OL,2021-03-19,51.2238
ABL.OL,2021-05-21,67.0816
ABL.OL,2021-08-23,53.4744
ABL.OL,2021-10-29,59.0933
ABL.OL,2021-10-29,118.1866
ABL.OL,2022-05-02,122.7876
ABL.OL,2022-08-29,116.8596
ABL.OL,2022-08-29,126.5979
ABL.OL,2022-10-26,112.7445
ABL.OL,2022-11-04,102.27
ABL.OL,2023-04-28,159.456
ABL.OL,2023-06-01,139.29426
ABL.OL,2023-08-25,124.18264
ABL.OL,2023-10-27,103.282725
ABL.OL,2024-02-23,236.10496
ABL.OL,2024-03-19,192.81568
ABL.OL,2024-04-26,166.69645
ABL.OL,2024-08-27,116.61562
ABL.OL,2024-11-01,128.454065
ABL.OL,2025-02-28,145.9029
ABL.OL,2025-03-26,136.9017
ABL.OL,2025-05-08,93.8727
ABL.OL,2025-08-22,-3.217856
ABL.OL,2025-10-31,26.071674
ACADE.ST,2016-07-26,556.060637560638
ACADE.ST,2016-08-31,698.117963682871
ACADE.ST,2016-09-06,695.111053931205
ACADE.ST,2016-10-28,659.521924237538
ACADE.ST,2016-11-09,691.305149452174
ACADE.ST,2017-02-08,765.470193865414
ACADE.ST,2017-05-19,757.489322738275
ACADE.ST,2017-06-27,745.262928259718
ACADE.ST,2017-08-31,762.259975540632
ACADE.ST,2017-09-12,783.746968549739
ACADE.ST,2017-10-27,763.17181348564
ACADE.ST,2017-12-19,781.170136392849
ACADE.ST,2018-01-25,759.146491250221
ACADE.ST,2018-02-02,772.924139789708
ACADE.ST,2018-03-18,750.156742742388
ACADE.ST,2018-04-30,729.456642888988
ACADE.ST,2018-05-07,744.541806656101
ACADE.ST,2018-06-29,697.937718660929
ACADE.ST,2018-07-02,666.250557786702
ACADE.ST,2018-08-30,772.569060619865
ACADE.ST,2018-10-26,609.995559662275
ACADE.ST,2018-12-12,683.611216773981
ACADE.ST,2019-01-31,676.322978776322
ACADE.ST,2019-02-01,606.277486015645
ACADE.ST,2019-05-08,543.757141483245
ACADE.ST,2019-08-30,835.756847326767
ACADE.ST,2019-10-24,1254.19897726832
ACADE.ST,2020-01-31,1249.97899460841
ACADE.ST,2020-02-03,1240.39469013267
ACADE.ST,2020-04-09,1313.9416293991
ACADE.ST,2020-05-21,1330.97412007204
ACADE.ST,2020-08-31,1759.02943932261
ACADE.ST,2020-10-26,1870.60192379922
ACADE.ST,2021-01-26,2471.21166915699
ACADE.ST,2021-02-04,2507.31468680208
ACADE.ST,2021-04-15,2565.04798986946
ACADE.ST,2021-05-07,2505.70218733824
ACADE.ST,2021-07-12,2544.33394281721
ACADE.ST,2021-08-03,2965.27649774945
ACADE.ST,2021-09-02,2917.2867958919
ACADE.ST,2021-11-02,2987.49816307251
ACADE.ST,2022-01-26,2925.68938529443
ACADE.ST,2022-02-02,2813.00531643092
ACADE.ST,2022-04-26,2892.51501936507
ACADE.ST,2022-05-05,2954.69461601915
ACADE.ST,2022-07-12,2976.50292984466
ACADE.ST,2022-08-31,3069.42972739561
ACADE.ST,2022-10-27,3186.99292818688
ACADE.ST,2023-01-30,3308.0824303778
ACADE.ST,2023-02-03,3440.42502705063
ACADE.ST,2023-04-25,3652.08888845751
ACADE.ST,2023-05-05,3346.51811540623
ACADE.ST,2023-08-30,3474.10977410306
ACADE.ST,2023-10-26,3534.93766247737
ACADE.ST,2024-01-23,3762.34368648556
ACADE.ST,2024-02-01,3781.5598027127
ACADE.ST,2024-04-22,3627.94579746626
ACADE.ST,2024-05-06,3572.46869475886
ACADE.ST,2024-07-02,3640.36035363086
ACADE.ST,2024-08-28,4344.10072472307
ACADE.ST,2024-10-25,4354.46261682243
ACADE.ST,2025-01-27,4256.5476985572
ACADE.ST,2025-02-07,3804.77986855095
ACADE.ST,2025-04-29,3846.21476708995
ACADE.ST,2025-05-12,3662.9482004709
ACADE.ST,2025-07-09,3662.42504472272
ACADE.ST,2025-08-29,3429.8188463372
ACADE.ST,2025-09-01,4339.10687803631
ACAST.ST,2021-07-27,-121.917265519959
ACAST.ST,2021-08-19,-145.362893689596
ACAST.ST,2021-11-10,-151.079179694685
ACAST.ST,2022-01-21,-141.452693437806
ACAST.ST,2022-02-14,-161.053204082286
ACAST.ST,2022-05-18,-201.386613694975
ACAST.ST,2022-06-01,-233.980532537168
ACAST.ST,2022-07-28,-232.040614736016
ACAST.ST,2022-08-03,-253.102020033879
ACAST.ST,2022-10-07,-269.54561076198
ACAST.ST,2022-11-09,-292.82363240322
ACAST.ST,2023-01-30,-296.067139475356
ACAST.ST,2023-02-16,-158.494240205474
ACAST.ST,2023-04-06,-169.730935293215
ACAST.ST,2023-05-10,-174.772923197492
ACAST.ST,2023-07-14,-171.653958944282
ACAST.ST,2023-08-25,-127.829140546555
ACAST.ST,2023-10-09,-132.732075884913
ACAST.ST,2023-11-07,-114.761452585654
ACAST.ST,2024-02-14,-64.7958884203328
ACAST.ST,2024-04-29,-62.8491971899358
ACAST.ST,2024-05-08,-14.5125099813681
ACAST.ST,2024-07-29,-18.2998558651785
ACAST.ST,2024-10-31,-19.2185779816514
ACAST.ST,2024-11-06,-16.5957351150952
ACAST.ST,2025-01-16,1.0187953061078
ACAST.ST,2025-02-14,119.079979018762
ACAST.ST,2025-04-14,78.1202041073132
ACAST.ST,2025-05-06,61.2237246980512
ACAST.ST,2025-07-28,23.7118271963824
ACAST.ST,2025-08-29,41.4768790719847
ACAST.ST,2025-10-31,51.3559735562983
ACELP.ST,2023-06-20,-179.45789644463
ACELP.ST,2023-08-09,-134.797025896825
ACELP.ST,2024-05-08,-31.0267454774077
ACELP.ST,2025-04-28,24.2633405821345
ACELP.ST,2025-05-19,19.0979694801704
ACELP.ST,2025-06-16,5.22636695274445
ACELP.ST,2025-08-25,16.5471874449188
ACELP.ST,2025-11-05,-8.19111090645661
ACG1V.HE,2015-04-29,16.738078014579
ACG1V.HE,2015-08-14,12.803389566975
ACG1V.HE,2015-10-30,9.33441915745917
ACG1V.HE,2016-01-07,1.16530866627304
ACG1V.HE,2016-02-26,15.1877835226217
ACG1V.HE,2016-08-05,11.3044384339112
ACG1V.HE,2016-10-29,9.98191103789127
ACG1V.HE,2017-02-15,18.5558570111385
ACG1V.HE,2017-04-27,18.617727959643
ACG1V.HE,2017-10-27,17.9638408766411
ACG1V.HE,2018-02-15,23.3007202881152
ACG1V.HE,2018-04-05,25.8673038561796
ACG1V.HE,2018-07-31,25.739898989899
ACG1V.HE,2018-10-17,26.4410100731337
ACG1V.HE,2018-12-21,29.8762134266943
ACG1V.HE,2018-12-21,40.8308250164821
ACG1V.HE,2019-03-01,44.8871474067334
ACG1V.HE,2019-05-02,49.8982308302692
ACG1V.HE,2019-08-08,53.8792770033869
ACG1V.HE,2019-10-30,51.1766738757218
ACG1V.HE,2020-02-05,46.5908461081664
ACG1V.HE,2020-03-11,73.153084333277
ACG1V.HE,2020-05-06,67.6686239799663
ACG1V.HE,2020-06-04,63.6320353681347
ACG1V.HE,2020-07-17,48.8424131627057
ACG1V.HE,2020-08-31,43.7114824540463
ACG1V.HE,2020-11-05,42.2843075831905
ACG1V.HE,2021-01-18,36.2933376806869
ACG1V.HE,2021-03-11,37.343196117203
ACG1V.HE,2021-04-28,33.7234264377849
ACG1V.HE,2021-08-13,29.052517391817
ACG1V.HE,2021-11-07,22.7411635438353
ACG1V.HE,2022-03-11,58.9154221257377
ACG1V.HE,2022-04-27,58.083321019189
ACG1V.HE,2022-07-21,67.0469975759683
ACG1V.HE,2022-11-11,69.9527122153209
ACG1V.HE,2023-03-17,88.7554076539101
ACG1V.HE,2023-04-21,86.9829262665216
ACG1V.HE,2023-07-21,63.7775627335825
ACG1V.HE,2023-10-30,46.0836092715232
ACG1V.HE,2023-11-10,47.4574895325985
ACG1V.HE,2024-03-15,18.4801367402262
ACG1V.HE,2024-04-19,11.7269153322466
ACG1V.HE,2024-08-30,-14.0444090939219
ACG1V.HE,2024-12-05,-19.8495299796748
ACG1V.HE,2024-12-05,51.3752540650407
ACG1V.HE,2025-04-30,44.7141870079855
ACG1V.HE,2025-07-18,35.4244263095487
ACG1V.HE,2025-10-31,20.9798615916955
ACG1V.HE,2025-11-05,25.8188106865843
ACTI.ST,2013-10-23,-158.342645927833
ACTI.ST,2014-01-27,-172.102315038402
ACTI.ST,2014-02-13,-130.151250193528
ACTI.ST,2014-04-22,-172.719406111946
ACTI.ST,2014-06-13,-168.075198654738
ACTI.ST,2014-07-28,-159.126845450817
ACTI.ST,2014-08-12,-144.20347980393
ACTI.ST,2014-11-13,-203.392763402353
ACTI.ST,2014-12-10,-224.18842220599
ACTI.ST,2015-01-13,-232.64377794854
ACTI.ST,2015-02-17,-88.6110556096155
ACTI.ST,2015-04-20,-167.981368388366
ACTI.ST,2015-05-12,-170.538665578453
ACTI.ST,2015-06-24,-154.79411943197
ACTI.ST,2015-07-06,-161.277859220202
ACTI.ST,2015-08-04,-160.913392877643
ACTI.ST,2020-12-14,-31.2578571428571
ACTI.ST,2020-12-14,-46.8867857142857
ACTI.ST,2022-02-18,-52.5719196670888
ACTI.ST,2022-11-03,-53.0627687016337
ACTI.ST,2022-11-03,-47.3774720550301
ACTI.ST,2023-05-04,-46.9356444826273
ACTI.ST,2023-11-10,-40.7954973235518
ACTI.ST,2024-02-09,-43.3948845137319
ACTI.ST,2024-05-13,-42.6649605609115
ACTI.ST,2024-08-23,-48.3382856468181
ACTI.ST,2024-10-23,-42.3539845758355
ACTI.ST,2024-10-23,-27.8207545743233
ACTI.ST,2025-05-11,-20.4870634347602
ACTI.ST,2025-08-25,0.88721071253379
ACTI.ST,2025-11-10,-37.8588319417864
ADDTb.ST,2013-10-28,406.856251083752
ADDTb.ST,2014-02-12,407.046954539109
ADDTb.ST,2014-04-16,386.983060227214
ADDTb.ST,2014-05-15,466.766209095765
ADDTb.ST,2014-06-26,468.310505374428
ADDTb.ST,2014-07-23,431.726976627276
ADDTb.ST,2014-10-23,438.866392662211
ADDTb.ST,2014-11-06,459.459127874934
ADDTb.ST,2015-01-22,460.311173089309
ADDTb.ST,2015-02-13,433.100995231924
ADDTb.ST,2015-03-13,458.279747082382
ADDTb.ST,2015-04-17,434.238433892499
ADDTb.ST,2015-05-15,471.037747001783
ADDTb.ST,2015-06-11,492.588970057884
ADDTb.ST,2015-07-16,484.402044683589
ADDTb.ST,2015-08-31,480.953333914516
ADDTb.ST,2015-09-03,484.860701069691
ADDTb.ST,2015-10-26,517.420856279849
ADDTb.ST,2015-12-17,539.547341003329
ADDTb.ST,2016-01-28,534.081303491653
ADDTb.ST,2016-02-11,535.019400597015
ADDTb.ST,2016-03-31,566.949668572274
ADDTb.ST,2016-04-26,444.154020744281
ADDTb.ST,2016-05-13,440.969355161376
ADDTb.ST,2016-06-27,419.13645671408
ADDTb.ST,2016-07-19,512.160434764936
ADDTb.ST,2016-09-27,488.584345590545
ADDTb.ST,2016-10-28,475.502168038972
ADDTb.ST,2016-12-21,481.360899873257
ADDTb.ST,2017-01-30,466.815875968202
ADDTb.ST,2017-02-13,485.216167570893
ADDTb.ST,2017-04-11,492.547176605656
ADDTb.ST,2017-05-22,588.433685034115
ADDTb.ST,2017-07-20,581.675447457091
ADDTb.ST,2017-10-27,588.791771564424
ADDTb.ST,2017-11-06,578.502709906391
ADDTb.ST,2018-01-31,577.761381437802
ADDTb.ST,2018-02-13,583.658370067654
ADDTb.ST,2018-04-20,550.503338701655
ADDTb.ST,2018-05-25,587.845278088413
ADDTb.ST,2018-07-20,537.236502468062
ADDTb.ST,2018-08-28,510.950371006753
ADDTb.ST,2018-10-26,487.411267106015
ADDTb.ST,2019-01-30,566.728582802548
ADDTb.ST,2019-02-11,511.648238290191
ADDTb.ST,2019-03-05,461.150054792754
ADDTb.ST,2019-04-10,453.045803010344
ADDTb.ST,2019-05-20,784.976590393989
ADDTb.ST,2019-06-28,780.60728599903
ADDTb.ST,2019-07-16,754.891413233352
ADDTb.ST,2019-08-19,776.173296575081
ADDTb.ST,2019-09-16,756.744925122724
ADDTb.ST,2019-10-30,833.876682864159
ADDTb.ST,2020-01-30,799.093851710395
ADDTb.ST,2020-02-07,779.988505694761
ADDTb.ST,2020-03-19,884.477534942821
ADDTb.ST,2020-04-22,832.689541453551
ADDTb.ST,2020-05-22,1208.81397025267
ADDTb.ST,2020-06-30,1207.70458642744
ADDTb.ST,2020-07-15,1141.27008438586
ADDTb.ST,2020-09-23,1123.18202920597
ADDTb.ST,2020-10-26,1141.67849069986
ADDTb.ST,2020-11-09,1132.59312486961
ADDTb.ST,2021-01-27,1148.70056152198
ADDTb.ST,2021-02-05,1196.27620369484
ADDTb.ST,2021-03-11,1172.27327665822
ADDTb.ST,2021-05-20,1264.59392771084
ADDTb.ST,2021-07-20,1333.72296783996
ADDTb.ST,2021-09-30,1316.77755894274
ADDTb.ST,2021-10-29,1384.17987297263
ADDTb.ST,2021-11-05,1432.88237834557
ADDTb.ST,2022-01-28,1369.46913334818
ADDTb.ST,2022-02-15,1252.67329814735
ADDTb.ST,2022-03-11,1227.68222667283
ADDTb.ST,2022-05-18,1628.81887066742
ADDTb.ST,2022-06-22,1799.3339871612
ADDTb.ST,2022-07-19,1775.85778239978
ADDTb.ST,2022-08-18,1698.6323957545
ADDTb.ST,2022-09-20,1734.06096785849
ADDTb.ST,2022-10-28,1802.48053374386
ADDTb.ST,2023-01-25,1802.88254550088
ADDTb.ST,2023-02-06,1474.72579167784
ADDTb.ST,2023-04-18,1536.07922640529
ADDTb.ST,2023-05-22,2542.58453726423
ADDTb.ST,2023-06-30,2336.90036162665
ADDTb.ST,2023-07-18,2420.20376374658
ADDTb.ST,2023-10-27,2531.05759880873
ADDTb.ST,2024-01-30,2551.31189246878
ADDTb.ST,2024-02-08,2635.53188808385
ADDTb.ST,2024-04-19,2476.48673417954
ADDTb.ST,2024-05-17,2726.52079716176
ADDTb.ST,2024-06-20,2721.44234305477
ADDTb.ST,2024-07-15,2773.47699511016
ADDTb.ST,2024-10-25,2746.32734775399
ADDTb.ST,2025-01-24,2728.14058861282
ADDTb.ST,2025-02-05,2815.12823628677
ADDTb.ST,2025-03-26,2842.35299524469
ADDTb.ST,2025-04-15,2970.07688079907
ADDTb.ST,2025-05-16,3074.36992055763
ADDTb.ST,2025-06-24,3070.96616987533
ADDTb.ST,2025-07-16,3288.87101759881
ADDTb.ST,2025-08-29,3247.24967422745
ADDTb.ST,2025-10-24,3291.50839889237
AFAGR.HE,2014-11-10,73.5839657206731
AFAGR.HE,2015-02-18,39.4452699468994
AFAGR.HE,2017-07-13,46.1099614849928
AFAGR.HE,2017-08-13,83.4444693978866
