FormationYear,Method,PortfolioNum,Portfolio,MethodLabel,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_theta_conservative,avg_p_q5,avg_p_q1,avg_sigma_acc
2014,Method1_ObservedQuality,1,Q1,Observed Quality,29,1111286.1099999999,-0.0965863376339523,-0.07162811356722845,-0.13039195554463567,0.001481265893419122,0.8184964010200286,0.07561494841817538
2014,Method1_ObservedQuality,2,Q2,Observed Quality,28,533354.61,0.09659663214505752,0.10300797271361617,0.06363140702170465,0.004247840896062975,0.2502582971626424,0.07535124407757976
2014,Method1_ObservedQuality,3,Q3,Observed Quality,28,479407.79,0.17193189133586947,0.17242385138189298,0.1425724564957453,0.017372712823495295,0.043747208541276596,0.07156921386331837
2014,Method1_ObservedQuality,4,Q4,Observed Quality,28,1171043.48,0.26124826051358374,0.2524369868667701,0.22232340942009693,0.228605898593695,0.0069205729262861015,0.0838332907707157
2014,Method1_ObservedQuality,5,Q5,Observed Quality,28,2822834.74,0.44872822352755326,0.4164046695366376,0.4057284612294442,0.8610411032907868,0.0006048357271511332,0.0885918888272744
2014,Method2_LatentQuality,1,Q1,Latent Quality,29,1117289.94,-0.09523537635477197,-0.07301629343832047,-0.12173654511452074,0.00012753022919609184,0.8143982737251324,0.06689052628801759
2014,Method2_LatentQuality,2,Q2,Latent Quality,28,527350.78,0.09519742224876361,0.10444573043724717,0.05466687479051418,0.005649924262579685,0.25450278614664207,0.08438725271238608
2014,Method2_LatentQuality,3,Q3,Latent Quality,28,479407.79,0.17193189133586947,0.17242385138189298,0.1425724564957453,0.017372712823495295,0.043747208541276596,0.07156921386331837
2014,Method2_LatentQuality,4,Q4,Latent Quality,28,1106413.3599999999,0.26147387081970946,0.2514213587582153,0.21901729337265533,0.22937493298974138,0.007460556226214098,0.08798343483176345
2014,Method2_LatentQuality,5,Q5,Latent Quality,28,2887464.8600000003,0.44850261322142754,0.41742029764519234,0.40903457727688586,0.8602720688947404,6.485242722313565e-05,0.08444174476622664
2014,Method3_ConservativeQuality,1,Q1,Conservative Quality,29,909099.1799999999,-0.09334304377645558,-0.06630626365735111,-0.1366323063579731,0.003756764023433299,0.7965592806318104,0.08830434813778643
2014,Method3_ConservativeQuality,2,Q2,Conservative Quality,28,679459.31,0.10120899573575348,0.10399760853323671,0.06611884803829404,0.02000523216850716,0.2865004900574983,0.07745863555906231
2014,Method3_ConservativeQuality,3,Q3,Conservative Quality,28,555888.91,0.16824648944111484,0.16740815816787352,0.1388668192294005,0.02927872306679822,0.035466376954803,0.07105611056625771
2014,Method3_ConservativeQuality,4,Q4,Conservative Quality,28,1084995.7,0.2587946419253743,0.25066697532778853,0.2260699868568481,0.21277040355176732,0.0022442999732610806,0.07651909705105131
2014,Method3_ConservativeQuality,5,Q5,Conservative Quality,28,2888483.63,0.4468957546388427,0.4166888224919308,0.4096633005276908,0.8468564308965955,4.033634530562516e-05,0.08116920179577689
2014,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,28,1108700.78,-0.10219540291745773,-0.07676404374341181,-0.13574063669019118,0.0015271546113519159,0.8298712724850297,0.07503847360726726
2014,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,28,2822834.74,0.44872822352755326,0.4164046695366376,0.4057284612294442,0.8610411032907868,0.0006048357271511332,0.0885918888272744
2015,Method1_ObservedQuality,1,Q1,Observed Quality,32,1240088.07,-0.06652648887135583,-0.03710463403623981,-0.11554273893996092,0.0015710699444474218,0.8087814542306997,0.07791859024990215
2015,Method1_ObservedQuality,2,Q2,Observed Quality,32,621762.9,0.11112372395688386,0.11846230381299343,0.08138915088366883,0.0010151088185377456,0.1671553769542328,0.056164197380093935
2015,Method1_ObservedQuality,3,Q3,Observed Quality,31,500995.19,0.19038895898633618,0.19128575656240218,0.15579381586463903,0.016586465036126565,0.031428569084949586,0.06341684097254545
2015,Method1_ObservedQuality,4,Q4,Observed Quality,32,2684541.2600000002,0.28943776634171636,0.282153141429422,0.2568119884224228,0.18407058259810782,0.002468886777553325,0.06286225473636556
2015,Method1_ObservedQuality,5,Q5,Observed Quality,32,2310052.64,0.48572295946400407,0.44870863884745654,0.4324520196071091,0.8131156509360122,0.001541187780970916,0.08375526553262984
2015,Method2_LatentQuality,1,Q1,Latent Quality,32,1226071.44,-0.0642734773340567,-0.03962908272222114,-0.10193779783261442,0.0003814105633617138,0.798101089754934,0.06638292196988818
2015,Method2_LatentQuality,2,Q2,Latent Quality,32,623868.38,0.1088721454845773,0.12089557541376605,0.06850896386774465,0.00219982845701756,0.17612767884521008,0.0664822381006186
2015,Method2_LatentQuality,3,Q3,Latent Quality,31,512906.33999999997,0.19038747969344064,0.19137987484390795,0.1550456826089773,0.016591564125268136,0.03319173046279571,0.06467374684040537
2015,Method2_LatentQuality,4,Q4,Latent Quality,32,2505235.88,0.2910806708044723,0.2786173222935866,0.24507060441161763,0.19450110492110342,0.0039930151478001314,0.07578167362375093
2015,Method2_LatentQuality,5,Q5,Latent Quality,32,2489358.02,0.4840800550012482,0.45224445798329194,0.4441934036179143,0.8026851286130167,1.7059410724109803e-05,0.07083584664524446
2015,Method3_ConservativeQuality,1,Q1,Conservative Quality,32,1108099.55,-0.06273578198930456,-0.030206212836890282,-0.12241938881980167,0.0022188288374337243,0.7839099748062306,0.08929721487456874
2015,Method3_ConservativeQuality,2,Q2,Conservative Quality,32,681684.35,0.11297988161687583,0.11774854289126722,0.08250787014527618,0.007256627883697104,0.2079921448022646,0.05693931418992576
2015,Method3_ConservativeQuality,3,Q3,Conservative Quality,31,573319.01,0.19307254339827573,0.18912308908922187,0.1544541376625103,0.05277017975346426,0.01836109479141772,0.0669736609193102
2015,Method3_ConservativeQuality,4,Q4,Conservative Quality,32,2450950.81,0.28368003785377777,0.27497826081136645,0.2520175318360409,0.1591197094693961,0.0006891264414620823,0.06123118735705932
2015,Method3_ConservativeQuality,5,Q5,Conservative Quality,32,2543386.3400000003,0.48323410101083303,0.4517939433025322,0.44430222007003667,0.7961242724741574,1.4775415358445468e-05,0.0697869221540093
2015,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,31,1215609.64,-0.07069607914856596,-0.04080091169623135,-0.11992800131512014,0.001621151178148633,0.8185639764729784,0.07796175705098074
2015,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,31,2285134.2,0.49015389063671566,0.4544977020666873,0.4421442030879601,0.8231082371672279,0.0004982775632461134,0.0786623919444114
2016,Method1_ObservedQuality,1,Q1,Observed Quality,34,1055711.03,-0.19619283161111523,-0.1643535832173446,-0.2402308563908367,0.023708328265404845,0.7481879218553522,0.07059837742943907
2016,Method1_ObservedQuality,2,Q2,Observed Quality,34,1193370.56,0.10436566311908703,0.11062003605114355,0.06815699794110891,0.049768636609380634,0.3162908372528757,0.06042453603449143
2016,Method1_ObservedQuality,3,Q3,Observed Quality,34,838125.72,0.17363724956990767,0.17212197947524122,0.1367243474141021,0.09381608485060795,0.130612037939773,0.06252914135693095
2016,Method1_ObservedQuality,4,Q4,Observed Quality,34,1188335.06,0.26042657895718074,0.2502338255663454,0.21778251251499292,0.3081744828933662,0.06178358143051904,0.06929209077630148
2016,Method1_ObservedQuality,5,Q5,Observed Quality,34,4504676.0,0.4981612130059607,0.46620448575633444,0.457426061218913,0.8196282043602489,0.014291423547865065,0.06700189510178822
2016,Method2_LatentQuality,1,Q1,Latent Quality,34,1083117.13,-0.19389645886000642,-0.16536887510740106,-0.22693605949950582,0.012252507417387508,0.7371027880804842,0.059387377809907174
2016,Method2_LatentQuality,2,Q2,Latent Quality,34,1165964.46,0.10206929036797822,0.1116353279412,0.05486220104977806,0.06122445745739797,0.32737597102774363,0.07163553565402332
2016,Method2_LatentQuality,3,Q3,Latent Quality,34,838125.72,0.17363724956990767,0.17212197947524122,0.1367243474141021,0.09381608485060795,0.130612037939773,0.06252914135693095
2016,Method2_LatentQuality,4,Q4,Latent Quality,34,1129893.51,0.26258370932184355,0.24935014183180043,0.21302471412879975,0.31380725675655935,0.06909001165234792,0.07555540771355879
2016,Method2_LatentQuality,5,Q5,Latent Quality,34,4563117.55,0.49600408264129797,0.4670881694908794,0.4621838596051062,0.8139954304970558,0.006984993326036185,0.06073857816453092
2016,Method3_ConservativeQuality,1,Q1,Conservative Quality,34,1029347.99,-0.1823862884040969,-0.15020049543671815,-0.24907234965482522,0.0607073221548356,0.7163053089166781,0.09265509979908747
2016,Method3_ConservativeQuality,2,Q2,Conservative Quality,34,1095865.35,0.10241441103949483,0.10516530998915888,0.06224540545322793,0.06514903170384727,0.38552425136964236,0.06617526100009155
2016,Method3_ConservativeQuality,3,Q3,Conservative Quality,34,1022361.6,0.17125441494455887,0.16877837636212628,0.14351186030239368,0.09468227861671524,0.12063834506239965,0.05265098998066874
2016,Method3_ConservativeQuality,4,Q4,Conservative Quality,34,1590895.06,0.25486195546711565,0.24471892998404604,0.22033003903023446,0.27348338704363573,0.04390290582186591,0.06042405754988106
2016,Method3_ConservativeQuality,5,Q5,Conservative Quality,34,4041748.37,0.4942533799939485,0.46636462273310686,0.46284410756724936,0.8010737174599747,0.004794990855799021,0.05794063236922231
2016,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,34,1055711.03,-0.19619283161111523,-0.1643535832173446,-0.2402308563908367,0.023708328265404845,0.7481879218553522,0.07059837742943907
