Year,Ticker,firm_idx,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
2009,AAB.CO,2,0.08837138890854444,0.08420485361802371,0.02980843961743784,0.04847593278031011,0.14319352960162807,8000
2009,AAK.ST,3,0.0969926200614332,0.0900677731503064,0.04183193788772676,0.04195463888339276,0.17406375619682024,8000
2009,ABB.ST,4,0.058499117397744035,0.05417339588121937,0.023317966682392423,0.029320228410722786,0.10296663137654655,8000
2009,ACG1V.HE,9,0.09517148416250469,0.08783712237340993,0.03961361493913633,0.045447097152240594,0.1700041481683553,8000
2009,ACTI.ST,11,0.08677715099660736,0.07686466790051269,0.0447880844136794,0.03414136125115773,0.17291665061476832,8000
2009,ADDTb.ST,12,0.0331434694206683,0.028900179205439504,0.01789616724089738,0.0139588111174874,0.06665018135973125,8000
2009,AFAGR.HE,13,0.17496531482489075,0.16853773473341088,0.05398489556455328,0.09937919293161099,0.2720904539719006,8000
2009,AFGA.OL,14,0.045390133414078424,0.040680237028141324,0.022800277383356157,0.017726621880158933,0.08962305017398335,8000
2009,AFK.OL,15,0.12482601524299608,0.11723900413263869,0.045701608719449234,0.06566731676469668,0.20797810327569932,8000
2009,AFRY.ST,16,0.051035082659091006,0.04696454383475261,0.020591934552696464,0.02569628552760864,0.09108756861696958,8000
2009,AGATE.CO,17,0.14013781980600856,0.13100080479678688,0.0534125051964366,0.07003339214963016,0.2403278662061083,8000
2009,AGFEb.CO,18,0.1659667109505345,0.16069501028548577,0.04818870593451197,0.09604385708101253,0.25413279454995114,8000
2009,AKAST.OL,19,0.05835442064215239,0.05319199261264722,0.025847772439523617,0.027034587032667902,0.10742491416272329,8000
2009,AKVA.OL,24,0.031896777968515595,0.027673906864038582,0.018415222755574032,0.011479657702181427,0.06729868125694195,8000
2009,ALFA.ST,25,0.04565765330177685,0.041379511257555665,0.02006160946727853,0.02168426766192828,0.08388577393067512,8000
2009,ALIVsdb.ST,28,0.02166248122631005,0.01954465581987657,0.0099164372208297,0.010395220282195633,0.04011972645030013,8000
