PortfolioStrategy,Method,MethodLabel,annualized_return,annualized_excess_return,volatility_ann,excess_volatility_ann,sharpe_ratio,max_drawdown,n_obs
LongShort,Method1_ObservedQuality,Observed Quality,0.02511000975158968,0.02511000975158968,0.1046360379227854,0.1046360379227854,0.23997477590005112,-0.27226302002327674,141
LongShort,Method2_LatentQuality,Latent Quality,0.016782523755511772,0.016782523755511772,0.10459722553859337,0.10459722553859337,0.16044903360576715,-0.29479752328111375,141
LongShort,Method3_ConservativeQuality,Conservative Quality,0.04420244570592354,0.04420244570592354,0.1073119935963914,0.1073119935963914,0.4119059223908589,-0.28821805305160597,141
LongShort,Method4_ProbabilisticQuality,Probabilistic Quality,0.022135847824315477,0.022135847824315477,0.10453409397896081,0.10453409397896081,0.21175720745014232,-0.285793423110115,141
