Method,Portfolio,mean_excess_ann,volatility_ann,sharpe_ratio,max_drawdown
Method1_ObservedQuality,Q1,0.08111411110456283,0.15935564508110098,0.5090131012508617,-0.24021759906703058
Method1_ObservedQuality,Q2,0.051887013141219296,0.14475274725902634,0.35845270037169386,-0.20376747571084158
Method1_ObservedQuality,Q3,0.04488088417177741,0.14587397813554456,0.3076688847826894,-0.33305909656949123
Method1_ObservedQuality,Q4,0.05283021141416852,0.14487722027987607,0.364655059726507,-0.28519570348244355
Method1_ObservedQuality,Q5,0.0912504677867115,0.1336354700217099,0.6828311957288534,-0.26870530088894534
Method2_LatentQuality,Q1,0.10044748508398613,0.16004896861766613,0.6276047009333791,-0.18453362548457286
Method2_LatentQuality,Q2,0.02498360782757082,0.14658486167065476,0.170437844282336,-0.3104175369266119
Method2_LatentQuality,Q3,0.05763573373129792,0.14786783814200147,0.3897787000574714,-0.3255970856987008
Method2_LatentQuality,Q4,0.030563078269953234,0.14401489736797324,0.21222164393077578,-0.2871585426383349
Method2_LatentQuality,Q5,0.08900893902627535,0.1327838848674296,0.6703293785623248,-0.2675452092657267
Method3_ConservativeQuality,Q1,0.08141935774268153,0.16212007342795764,0.5022163882676896,-0.24707012132097655
Method3_ConservativeQuality,Q2,0.048819598529537406,0.15037196744913225,0.32465890656150437,-0.17284345104316548
Method3_ConservativeQuality,Q3,0.05759225596259711,0.1403089492162368,0.4104674454787552,-0.3307220169042569
Method3_ConservativeQuality,Q4,0.042832256129634066,0.14223272134023207,0.3011420700246315,-0.2803007041995407
Method3_ConservativeQuality,Q5,0.09297935012608724,0.13425195165238887,0.6925735453502644,-0.26699925114130996
Method4_ProbabilisticQuality,Q1,0.08244017277769997,0.1621224328937543,0.5085056478996124,-0.23893385219354332
Method4_ProbabilisticQuality,Q5,0.09365152554373053,0.13429863088529131,0.6973379023031236,-0.26870530088894523
