FormationYear,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_p_q5,avg_p_median,avg_sigma_acc
2010,Method1_Raw,1,Q1,65,478495.0,-0.6337420815668402,-0.3443101875485099,0.07939355317896016,0.17218505755393207,0.13576145146079766
2010,Method1_Raw,2,Q2,64,465314.33,0.025584241651524314,0.05018589633222638,0.1269707262139908,0.3374938252713149,0.12026065821573431
2010,Method1_Raw,3,Q3,64,1029611.49,0.13924947924507766,0.1305381698696945,0.15064887748924727,0.48416419880633665,0.09422447566725288
2010,Method1_Raw,4,Q4,64,692018.57,0.2652132212053949,0.22759805213313697,0.25851406632836094,0.7086604688503026,0.0822780451303485
2010,Method1_Raw,5,Q5,64,2103158.47,0.7270929197792081,0.5139710415916147,0.6519359472355766,0.840239330170013,0.11110841941053343
2010,Method2_PostMean,1,Q1,65,688965.66,-0.5951222380524036,-0.3534518466860278,0.045098260431970134,0.13332411247642076,0.09071560566247087
2010,Method2_PostMean,2,Q2,64,272672.01999999996,-0.013502144043883295,0.05927505452701012,0.15220300389350114,0.3704237173400345,0.14834523304814481
2010,Method2_PostMean,3,Q3,64,478533.05,0.16170350766159933,0.1261869559355638,0.19930320606004975,0.4747192648074425,0.1577345812824045
2010,Method2_PostMean,4,Q4,64,994317.49,0.26772202566530123,0.213650432409426,0.22387406749377414,0.6662757235209273,0.07789413043524908
2010,Method2_PostMean,5,Q5,64,2334109.64,0.701993194028838,0.5324652146162142,0.6475204965160122,0.8986072647739103,0.06964734079699637
2010,Method3_ProbQ5,1,Q1,65,879683.02,-0.4477682569039965,-0.29808672336532877,0.006357452601738513,0.165234140950808,0.04790208584597721
2010,Method3_ProbQ5,2,Q2,64,809141.48,0.01572115291657095,0.08096966375638409,0.08482678484322408,0.4614332844482216,0.06647128919291428
2010,Method3_ProbQ5,3,Q3,64,314408.36,0.03771410519244932,0.09950353853305549,0.21067983460150203,0.48373725906524107,0.12646097929635236
2010,Method3_ProbQ5,4,Q4,64,485541.06,0.19949197530011867,0.16632616240824455,0.3081865394005887,0.5599313042549473,0.22240662478753803
2010,Method3_ProbQ5,5,Q5,64,2279823.94,0.7153329627988654,0.5285480894179451,0.6585537480706014,0.872515500004605,0.08176487334961646
2010,Method4_ProbMedian,1,Q1,65,793498.5900000001,-0.5401640486788223,-0.33535880202269336,0.015678261551466587,0.11800298607915306,0.06457788822619295
2010,Method4_ProbMedian,2,Q2,64,134503.74,-0.04985204467984556,0.04382048151744331,0.14633229181062007,0.37593271985604876,0.13093015439403377
2010,Method4_ProbMedian,3,Q3,64,513490.78,0.15336875591440405,0.12386707219751818,0.2435447210761849,0.484349985751601,0.20881049907112645
2010,Method4_ProbMedian,4,Q4,64,1236947.33,0.29180852886052033,0.22461480508298248,0.26841261267415145,0.6399516054055314,0.08415777640168831
2010,Method4_ProbMedian,5,Q5,64,2090157.42,0.666774432134233,0.5208995502040712,0.5944908347653922,0.9253521784263584,0.05626897496716601
2011,Method1_Raw,1,Q1,68,538602.13,-0.6601185217389983,-0.25926380530615317,0.12236360196651969,0.21214324709022575,0.1382462665386354
2011,Method1_Raw,2,Q2,67,360395.68,0.0495181211528287,0.06709985962235993,0.17189250487303562,0.3591666268857189,0.10385570756744833
2011,Method1_Raw,3,Q3,67,631304.4400000001,0.1563442086401896,0.14778194094234648,0.21245908005889624,0.5102913187038709,0.07903364090793413
2011,Method1_Raw,4,Q4,67,1535712.73,0.27310675665227613,0.24094593621213348,0.3378159622906438,0.6653931752465371,0.07505774124569357
2011,Method1_Raw,5,Q5,68,2679578.01,0.7586421154984846,0.5790925335511763,0.6376806573901788,0.7974660579145487,0.12276173154755199
2011,Method2_PostMean,1,Q1,68,546807.06,-0.619842663670974,-0.26804959367578507,0.08260291395559864,0.18023992593182445,0.08862631046817761
2011,Method2_PostMean,2,Q2,67,362011.85,0.009364204914632577,0.07589936837044312,0.20790988420361067,0.3905079906680146,0.1438579300253975
2011,Method2_PostMean,3,Q3,67,428865.47000000003,0.19032698291692918,0.14110233837780564,0.2666867520018505,0.4849186458764681,0.14901314802697846
2011,Method2_PostMean,4,Q4,67,1151840.2,0.26151934550414124,0.22756040281697307,0.28593143330066695,0.6429582172989027,0.06621041510775447
2011,Method2_PostMean,5,Q5,68,3256068.41,0.7358636553472636,0.59897827814402,0.6396449484452466,0.8455934950805042,0.07273455481776496
2011,Method3_ProbQ5,1,Q1,68,752651.71,-0.508642487787111,-0.20889028427191236,0.025125139244598013,0.20631182597418357,0.050032645153288854
2011,Method3_ProbQ5,2,Q2,67,608912.52,0.027815421429280722,0.06989435772902713,0.1631856835038714,0.4346224742101329,0.07019837338828674
2011,Method3_ProbQ5,3,Q3,67,268089.92,0.09892238752246212,0.13257668802104286,0.2877551672673948,0.5120908137367065,0.11320634473938765
2011,Method3_ProbQ5,4,Q4,67,1095895.38,0.214476335196645,0.1863233459637884,0.3645188309917921,0.5700737697145459,0.2052815066466352
2011,Method3_ProbQ5,5,Q5,68,3020043.46,0.7428952158685493,0.5947665730936966,0.6429989287266248,0.8210958942174685,0.0821588522186831
2011,Method4_ProbMedian,1,Q1,68,607654.1900000001,-0.5814920819693293,-0.2564839023372323,0.047094351721440775,0.15430654562504068,0.06729385813336991
2011,Method4_ProbMedian,2,Q2,67,398550.11,-0.014500569263595442,0.0671653682476868,0.20764336384192547,0.4115438088145349,0.12515111141342722
2011,Method4_ProbMedian,3,Q3,67,360709.5,0.17811476641595517,0.13841738324509806,0.30589677194698317,0.490018924619893,0.19218116296317067
2011,Method4_ProbMedian,4,Q4,67,1554139.44,0.30669403617683566,0.24094901541726962,0.3333239504486382,0.6151106138896422,0.08238159645495095
2011,Method4_ProbMedian,5,Q5,68,2824539.75,0.6885491633579132,0.5854718950098234,0.5900871412528595,0.8732132126930838,0.054032164446910405
2012,Method1_Raw,1,Q1,70,556187.38,-0.5998127081636376,-0.34464904294209503,0.048403001902532904,0.11415475317970089,0.11579367785967506
2012,Method1_Raw,2,Q2,69,680430.59,0.054566940157149454,0.06399147022284053,0.08369245485592057,0.2539740597667879,0.09360444113724507
2012,Method1_Raw,3,Q3,69,393251.06,0.166569714804102,0.15160853758618598,0.1354137892182812,0.4735410445226255,0.07910305955043866
2012,Method1_Raw,4,Q4,69,519485.41,0.2807041362718156,0.24154355747093054,0.272593711324765,0.7061225205805787,0.08382976030315158
2012,Method1_Raw,5,Q5,69,2689171.37,0.5871199821409541,0.43927372824432387,0.6613523621008746,0.8481840933424816,0.10349955328819924
2012,Method2_PostMean,1,Q1,70,558062.91,-0.5889009538865049,-0.3474933055342328,0.03376814772050391,0.09409603221218103,0.09616905338115242
2012,Method2_PostMean,2,Q2,69,676238.5,0.04537091711208836,0.06671478087481027,0.10304374504898606,0.2759287106261829,0.1248255735563218
2012,Method2_PostMean,3,Q3,69,243042.28,0.18547531416392485,0.1428546333177927,0.15534286236378125,0.4533002751902938,0.11406115469227361
2012,Method2_PostMean,4,Q4,69,913922.02,0.2823894587530853,0.23627060316934748,0.25004975405164137,0.6735947376796616,0.07239531366750832
2012,Method2_PostMean,5,Q5,69,2447260.1,0.5646551877014545,0.45346275995145574,0.6594629095534331,0.8993474217848337,0.06866381168896826
2012,Method3_ProbQ5,1,Q1,70,998337.4600000001,-0.40003916380013743,-0.2837219094117681,0.0020797695776444145,0.10202948376520522,0.04405688767345149
2012,Method3_ProbQ5,2,Q2,69,288957.8,0.029638202687856753,0.06639068360524658,0.05553860651382849,0.355953152636957,0.0652017523599384
2012,Method3_ProbQ5,3,Q3,69,442545.53,0.020596428590311425,0.12011577342319964,0.17825777192057862,0.47759404172203085,0.12117648583500414
2012,Method3_ProbQ5,4,Q4,69,378965.64,0.26122060601909375,0.1961409232944936,0.2977656495259426,0.5798358458337595,0.17020102435380607
2012,Method3_ProbQ5,5,Q5,69,2729719.38,0.5748367229543677,0.45195977773579205,0.6684848730574945,0.8807396759764613,0.07623400554239676
2012,Method4_ProbMedian,1,Q1,70,631658.62,-0.46793701829660383,-0.32663494083618805,0.006461589937826564,0.05290504384711983,0.056812668260231874
2012,Method4_ProbMedian,2,Q2,69,614445.6,-0.07052226119490425,0.04964771777312609,0.09712234675740515,0.3060209391824012,0.11491625482012227
2012,Method4_ProbMedian,3,Q3,69,232094.59,0.18571982501381337,0.13940479401228123,0.20155726207300145,0.4639791892994956,0.16998861518633102
2012,Method4_ProbMedian,4,Q4,69,1126552.32,0.31688160470013643,0.24531722915290727,0.2884586032251377,0.6481423348575549,0.08210676480388031
2012,Method4_ProbMedian,5,Q5,69,2233774.68,0.5230946731058107,0.4437723765364955,0.6084633639592164,0.925816641152452,0.052860986308715774
2013,Method1_Raw,1,Q1,73,352428.04,-0.6025607435559073,-0.3379293332294654,0.06111739208366618,0.1455739091670069,0.11670385882224904
2013,Method1_Raw,2,Q2,72,630745.29,0.030939135665051316,0.041621777618476255,0.09139482006482895,0.30923921766344065,0.07909053486403968
2013,Method1_Raw,3,Q3,72,421440.11,0.12394914983549356,0.11325295940063945,0.13195338819191807,0.48750993942778265,0.08321706256185472
2013,Method1_Raw,4,Q4,72,594151.76,0.23598484928082375,0.20266786716332189,0.27089330891829444,0.7087632309591362,0.07935748637486491
2013,Method1_Raw,5,Q5,72,3108876.74,0.5797144682115092,0.43069353096205326,0.6714373792615832,0.8666325747154158,0.08962525829886382
2013,Method2_PostMean,1,Q1,73,349523.91,-0.591680403197091,-0.3396566335577719,0.04837345244373095,0.12985827666976046,0.1031321328495985
2013,Method2_PostMean,2,Q2,72,628630.22,0.020050139728364672,0.04326449684799208,0.11560823833100492,0.33029510250630206,0.10661186298114628
2013,Method2_PostMean,3,Q3,72,390440.39,0.1315216518779188,0.10852460949952483,0.14872434894252062,0.46465830720566914,0.09830358910321087
2013,Method2_PostMean,4,Q4,72,554921.21,0.2410274204796682,0.19774351326156178,0.24537605434563745,0.6849451465232012,0.07289709575196321
2013,Method2_PostMean,5,Q5,72,3184126.21,0.5669569347097929,0.44045480614605625,0.6688911936190627,0.9081803117014222,0.06723801643001787
2013,Method3_ProbQ5,1,Q1,73,522908.99,-0.35125940068772504,-0.264455783886419,0.003633394312077365,0.16138597402751673,0.04243214705573337
2013,Method3_ProbQ5,2,Q2,72,717727.79,-0.08465280355812164,0.03333735613561642,0.0659043702562153,0.3922121956901696,0.0704603660493926
2013,Method3_ProbQ5,3,Q3,72,236520.79,0.028332833054327662,0.08206924741894621,0.17717977937497617,0.4861280678472041,0.10732138507386764
2013,Method3_ProbQ5,4,Q4,72,461434.37,0.19929603290684192,0.15892730952011833,0.303729861197163,0.5857740481239542,0.1561317161388656
2013,Method3_ProbQ5,5,Q5,72,3169050.0,0.5728199012929228,0.4394082067636656,0.6771472722377978,0.8919989742319863,0.07268013815632568
2013,Method4_ProbMedian,1,Q1,73,451614.35,-0.5369638264714658,-0.3267731278316875,0.01883679224524381,0.0993736862611206,0.07269671501122532
2013,Method4_ProbMedian,2,Q2,72,538072.7000000001,-0.026853498557646755,0.034355015849788145,0.10454812820757547,0.3487446289819339,0.0995030205132637
2013,Method4_ProbMedian,3,Q3,72,372943.95,0.13526108712701815,0.10504588811208637,0.2065917877323435,0.4751663583231926,0.14728529018617867
2013,Method4_ProbMedian,4,Q4,72,1017999.75,0.2900315177517057,0.21625449631733282,0.29716880738065365,0.6584931279342371,0.08141313245353286
2013,Method4_ProbMedian,5,Q5,72,2727011.19,0.5056405112945198,0.42126958217031424,0.6002380035077858,0.9365827401948797,0.04770725308838024
2014,Method1_Raw,1,Q1,74,495586.37999999995,-0.8597072576875041,-0.4276474544135225,0.18023225810966387,0.25991850531515,0.11447565775244405
2014,Method1_Raw,2,Q2,74,821563.95,0.026689030254096618,0.020017163594245796,0.23293426317359378,0.3948434678466237,0.07858031011006873
2014,Method1_Raw,3,Q3,74,612069.39,0.10725208742489101,0.07847387165972046,0.28726457615453976,0.47467842312271696,0.08224338086569453
2014,Method1_Raw,4,Q4,74,1101156.86,0.19940691926124005,0.1520826652769918,0.3777360373606638,0.5845048820614808,0.07032699168128294
2014,Method1_Raw,5,Q5,74,3672568.06,0.5159884291767546,0.3734518579143377,0.5633690200844239,0.7031130667537806,0.0928512695570253
2014,Method2_PostMean,1,Q1,74,506502.87,-0.8572243235301408,-0.42832461866277044,0.1754790435734851,0.25705460340296243,0.10391554292387614
2014,Method2_PostMean,2,Q2,74,744126.83,0.05496596042746709,0.014601435482636734,0.277805782889635,0.40793409049524787,0.15136075411715802
2014,Method2_PostMean,3,Q3,74,628740.5,0.10502446704487152,0.07280356137698739,0.2675165106219088,0.4552854229020462,0.06461780103833055
2014,Method2_PostMean,4,Q4,74,765310.15,0.20580519800117159,0.14198194429184763,0.3602679868122996,0.5477529975702939,0.06739458616476386
2014,Method2_PostMean,5,Q5,74,4058264.29,0.4810579064861088,0.39531578154307195,0.5604668309855565,0.7490312307292016,0.051188925722386966
2014,Method3_ProbQ5,1,Q1,74,846763.83,-0.7059955757512477,-0.358989959260919,0.09221082586491999,0.26405410664290263,0.039265439356060756
2014,Method3_ProbQ5,2,Q2,74,750254.87,-0.0201814776467864,0.014480005904430587,0.2534541594536048,0.4317539115895314,0.06326247539290955
2014,Method3_ProbQ5,3,Q3,74,559273.65,0.025278786139235034,0.04840775681833179,0.34134682803961347,0.47730293695293097,0.11550932708955344
2014,Method3_ProbQ5,4,Q4,74,505270.39,0.1934836958049658,0.10193317181194753,0.38660727573130477,0.5194251516614379,0.15849117081243733
2014,Method3_ProbQ5,5,Q5,74,4041381.9,0.49704377988331144,0.3905471287579823,0.5679170657934419,0.7245222382529491,0.06194919731555447
2014,Method4_ProbMedian,1,Q1,74,653800.7999999999,-0.7968896716230687,-0.4106809889143392,0.11709289051705679,0.2336600540999366,0.060616237816076744
2014,Method4_ProbMedian,2,Q2,74,626392.6,-0.03430084881087272,0.008774151198921255,0.2712882089066819,0.41828689418103593,0.11471525847236061
2014,Method4_ProbMedian,3,Q3,74,602634.01,0.13369566365649946,0.0609921685281682,0.3320598342646806,0.46832405356295925,0.14431678666311606
2014,Method4_ProbMedian,4,Q4,74,987588.51,0.2256069285413747,0.1462293850102851,0.3757233618525797,0.5404068229871126,0.07435669237118293
2014,Method4_ProbMedian,5,Q5,74,3832528.72,0.4615171366655454,0.39106338820873787,0.5453718593418859,0.7563805202687076,0.0444726346437792
2015,Method1_Raw,1,Q1,77,558930.65,-0.5061552934634173,-0.2061005694706885,0.19614494072477356,0.3067418308817569,0.10743513512328186
2015,Method1_Raw,2,Q2,77,906905.63,0.042695089073086785,0.07207661508910462,0.2285574923980192,0.41650760317842006,0.06714260242019553
2015,Method1_Raw,3,Q3,76,722171.29,0.12578762507308136,0.12860443514256184,0.24279698937037972,0.5059033501153385,0.056533617458177095
2015,Method1_Raw,4,Q4,77,1315245.1400000001,0.23026546806523226,0.20012231330370783,0.36503178218411464,0.6236716102031205,0.08073805755453023
2015,Method1_Raw,5,Q5,77,4485612.24,0.7878133001704796,0.45065684543784285,0.5883441470698999,0.7526149763688669,0.08023261894831485
2015,Method2_PostMean,1,Q1,77,990171.64,-0.45021399975223353,-0.21861647272068288,0.14359852501468146,0.2756665200054857,0.0645223596925666
2015,Method2_PostMean,2,Q2,77,441347.64999999997,0.002521748497614355,0.08221850626832952,0.25195445699628904,0.44155887086948425,0.08226796721623077
2015,Method2_PostMean,3,Q3,76,688613.5700000001,0.11525255963851762,0.1293526399808902,0.2885875270468553,0.5055098618536706,0.11736441166833775
2015,Method2_PostMean,4,Q4,77,1188778.24,0.2548111759882207,0.19225674077748892,0.3515361474365894,0.6017009777047687,0.0777366189754081
2015,Method2_PostMean,5,Q5,77,4679953.85,0.7578978855147258,0.4601579421424552,0.5857933775602585,0.7809980300769289,0.05098068426637403
2015,Method3_ProbQ5,1,Q1,77,1401746.67,-0.2880942693615111,-0.1716387512447862,0.07695062492820492,0.3130633324039618,0.0332186077421055
2015,Method3_ProbQ5,2,Q2,77,530294.64,-0.03195149046801942,0.07243032664045687,0.22916591616252596,0.4616213204742297,0.0534275649214221
2015,Method3_ProbQ5,3,Q3,76,708969.56,0.05103114002425638,0.1199212115224743,0.3294915686095827,0.5170676180452515,0.08327989896164534
2015,Method3_ProbQ5,4,Q4,77,760342.18,0.17127564570317483,0.1671170686422047,0.3960729757127272,0.5503736213141381,0.16110409603212048
2015,Method3_ProbQ5,5,Q5,77,4587511.9,0.7771742995783695,0.4574170148042557,0.5903201699606295,0.763458469002518,0.061399218152445985
2015,Method4_ProbMedian,1,Q1,77,1179289.32,-0.4205326578410696,-0.21326262310038996,0.11230647029825545,0.2657056404434763,0.05214925226041491
2015,Method4_ProbMedian,2,Q2,77,373112.21,-0.0034124665804078336,0.07810894576202036,0.2608632018000504,0.450435982904887,0.07738474483542558
2015,Method4_ProbMedian,3,Q3,76,555261.58,0.10566804616484489,0.1292869438150145,0.33427190540445045,0.5030650069815196,0.1507096813205197
2015,Method4_ProbMedian,4,Q4,77,1910242.89,0.27486420083392993,0.20054868895862044,0.370011288190801,0.5820305989490941,0.07462453772166505
2015,Method4_ProbMedian,5,Q5,77,3970958.95,0.7235577731085908,0.4506865478162562,0.5446104719761502,0.8041652798693854,0.038436881130920336
2016,Method1_Raw,1,Q1,85,517669.22,-0.7245627320948498,-0.3074267470847965,0.18142862079255556,0.285765240889104,0.1258287735344185
2016,Method1_Raw,2,Q2,84,945302.9,0.03730936335057892,0.0396104196513408,0.20749502187419178,0.38023978677186004,0.07436439711023271
2016,Method1_Raw,3,Q3,85,1305014.0,0.12125358424515326,0.09658885951670718,0.2514788543249887,0.4750043930716079,0.050476316070304054
2016,Method1_Raw,4,Q4,84,1688463.38,0.212573050570389,0.15578203104659102,0.33160248431078143,0.5874444785692827,0.06738874076784983
2016,Method1_Raw,5,Q5,85,5225652.28,0.5762343871763345,0.3515016692401807,0.5536420388726854,0.7200494757874853,0.06592515173465074
2016,Method2_PostMean,1,Q1,85,937180.76,-0.6896232602532977,-0.3127565467991086,0.14362893222728543,0.25894482852449274,0.07034987572008261
2016,Method2_PostMean,2,Q2,84,481137.22,0.019592036895752514,0.04271452911406096,0.27393349548667134,0.4153210952472252,0.16536896694347647
2016,Method2_PostMean,3,Q3,85,1073873.1500000001,0.137070231548639,0.0876906910608604,0.259457146671521,0.4553126196835048,0.06125038765478486
2016,Method2_PostMean,4,Q4,84,2085067.97,0.21103110746829296,0.1467993280213616,0.29713021408918483,0.550464255832319,0.0466321052894778
2016,Method2_PostMean,5,Q5,85,5104842.68,0.5445109579463729,0.37153907104858397,0.5518733046816094,0.7684382356340149,0.04120848989616198
2016,Method3_ProbQ5,1,Q1,85,878434.32,-0.512415055632062,-0.261505557133271,0.07949966768593462,0.27981968951642544,0.030926732709887696
2016,Method3_ProbQ5,2,Q2,84,1053594.18,-0.05317046685186576,0.04633798747220279,0.2322707481101347,0.44277788878938606,0.05844568149424556
2016,Method3_ProbQ5,3,Q3,85,1159138.19,0.05802679913686194,0.08235721326791202,0.3049860032887647,0.47756006240511684,0.08209367605880395
2016,Method3_ProbQ5,4,Q4,84,1123961.86,0.1666431497676151,0.10074464759641283,0.34968353475568564,0.5027825816377323,0.16552197701335128
2016,Method3_ProbQ5,5,Q5,85,5466973.23,0.5621184064622893,0.36755359039465696,0.559711263707399,0.7453028728005142,0.04796254159563218
2016,Method4_ProbMedian,1,Q1,85,979909.69,-0.6363080008726614,-0.30242760317239703,0.10661556861964995,0.2432547268982672,0.05008187957570605
2016,Method4_ProbMedian,2,Q2,84,616620.13,-0.047675597350661084,0.03923152249173626,0.2603794617673324,0.42141974754777356,0.126005108997938
2016,Method4_ProbMedian,3,Q3,85,954330.4700000001,0.14539656436050025,0.08088199486331417,0.30571911384512507,0.4649088485013599,0.11838347039762735
2016,Method4_ProbMedian,4,Q4,84,2257515.17,0.23435185718233273,0.14972771235774152,0.32208058877409307,0.5408521296119154,0.053569340331215305
2016,Method4_ProbMedian,5,Q5,85,4873726.32,0.5262992281152802,0.36856692093729354,0.5313624347496665,0.7780042473749481,0.03638853652027582
2017,Method1_Raw,1,Q1,88,573299.94,-0.49211383104788964,-0.2351043096964935,0.1262580370844288,0.23917583017687125,0.11055306013140181
2017,Method1_Raw,2,Q2,88,1718752.9000000001,0.03688447929288736,0.06177551411346537,0.13426792368379595,0.3284779301203329,0.06509764900430144
2017,Method1_Raw,3,Q3,88,1055314.07,0.13579570821881973,0.13320532704358568,0.17124327890695423,0.4984772350021041,0.05828835024942747
2017,Method1_Raw,4,Q4,88,2229525.21,0.24175650576804616,0.2157074766819442,0.3051756540478367,0.6840613790563991,0.05109455975101113
2017,Method1_Raw,5,Q5,88,3890199.87,0.6960640779950455,0.44664805760839754,0.6320841157772475,0.8302810118251145,0.06869826088859696
2017,Method2_PostMean,1,Q1,88,1189613.2,-0.4569109757193681,-0.2505093871475641,0.0625980801822926,0.17678745330529907,0.05838630732014915
2017,Method2_PostMean,2,Q2,88,1242351.41,0.018720373646553486,0.07568931496885206,0.17198532189222504,0.3825052092524741,0.0830870152331597
2017,Method2_PostMean,3,Q3,88,910536.26,0.12810516314116718,0.1322450986649399,0.21787493318245799,0.494082761615307,0.10952928924114734
2017,Method2_PostMean,4,Q4,88,1990435.59,0.2513520315989916,0.2063524777048661,0.2894387905429621,0.6503000755268906,0.055291328942943224
2017,Method2_PostMean,5,Q5,88,4134155.5300000003,0.6771203475595651,0.4584545615598053,0.6271318837003255,0.8767978864808509,0.047437939287339415
2017,Method3_ProbQ5,1,Q1,88,1158731.21,-0.3041089002355836,-0.19096063456649998,0.014358405426983311,0.2229705112231801,0.029394241228346274
2017,Method3_ProbQ5,2,Q2,88,1685279.78,-0.026345160729148467,0.062107485351655514,0.12666536401750214,0.4252856312301682,0.05233506041077473
2017,Method3_ProbQ5,3,Q3,88,800142.85,0.08633122336816067,0.12135618941580856,0.2499274480956455,0.5037637779588764,0.07408021465517595
2017,Method3_ProbQ5,4,Q4,88,1813898.01,0.17363373374163085,0.17455571258569155,0.34168642439268937,0.5739757746533918,0.1421771366467126
2017,Method3_ProbQ5,5,Q5,88,4009040.14,0.6888760440818498,0.4551733129642436,0.636391367567443,0.8544776911152053,0.05574522708372928
2017,Method4_ProbMedian,1,Q1,88,790512.35,-0.41872571979186424,-0.23795534503071802,0.031817168603396756,0.15652747101060233,0.04470546567733903
2017,Method4_ProbMedian,2,Q2,88,1649870.99,-0.006494751559163315,0.0646955489603195,0.17403776143263305,0.39734478312575483,0.07887478048817412
2017,Method4_ProbMedian,3,Q3,88,841443.13,0.12305389890780956,0.13186568571453716,0.26506983222465563,0.4972496776013614,0.13349840290861997
2017,Method4_ProbMedian,4,Q4,88,2256820.88,0.28909057236545194,0.21874842717515552,0.32290627631984353,0.6373844790565186,0.059070729296051644
2017,Method4_ProbMedian,5,Q5,88,3928444.64,0.6314629403046752,0.4448777489316051,0.5751979709197342,0.8919669753865844,0.037582501654554054
2018,Method1_Raw,1,Q1,95,674780.2699999999,-0.7040470606174792,-0.2891926386381342,0.10020635761044988,0.20133477172616915,0.12269137090622428
2018,Method1_Raw,2,Q2,95,631418.97,0.027864619106266083,0.02665518049292331,0.13562545364891324,0.3383475973331738,0.07457223996001335
2018,Method1_Raw,3,Q3,94,2014074.66,0.11087407421364902,0.08099746866369091,0.15937435704001338,0.4508650473099438,0.06289424558102016
2018,Method1_Raw,4,Q4,95,2455714.12,0.2162482885920907,0.15958605585828728,0.26466721908522817,0.6580901430851165,0.04534097059404162
2018,Method1_Raw,5,Q5,95,5676693.31,0.47639810096164803,0.2807749458272877,0.5175468063742741,0.7400207962592336,0.06581165724239338
2018,Method2_PostMean,1,Q1,95,711945.13,-0.6651724373977908,-0.2930461591904615,0.06861819473143359,0.17300570460623502,0.06412064594058411
