Date,Method,PortfolioStrategy,Return
2010-01-31,Method1_Raw,Q5,0.06445615002653336
2010-02-28,Method1_Raw,Q5,0.0015516505915622544
2010-03-31,Method1_Raw,Q5,0.08952745714991586
2010-04-30,Method1_Raw,Q5,-0.01899705817705981
2010-05-31,Method1_Raw,Q5,-0.052970633232877214
2010-06-30,Method1_Raw,Q5,-0.01306143042371233
2010-07-31,Method1_Raw,Q5,0.05343110696950172
2010-08-31,Method1_Raw,Q5,0.003053188840157302
2010-09-30,Method1_Raw,Q5,0.06771719129312022
2010-10-31,Method1_Raw,Q5,0.030700682933956426
2010-11-30,Method1_Raw,Q5,-0.01314177264527315
2010-12-31,Method1_Raw,Q5,0.04381679149654781
2011-01-31,Method1_Raw,Q5,0.02277667087215523
2011-02-28,Method1_Raw,Q5,-0.015433659335865716
2011-03-31,Method1_Raw,Q5,0.027964288319776306
2011-04-30,Method1_Raw,Q5,0.008676940125941814
2011-05-31,Method1_Raw,Q5,-0.008925438588316148
2011-06-30,Method1_Raw,Q5,-0.038250867760485266
2011-07-31,Method1_Raw,Q5,-0.04746621585971087
2011-08-31,Method1_Raw,Q5,-0.08946381492205861
2011-09-30,Method1_Raw,Q5,-0.05750406876171395
2011-10-31,Method1_Raw,Q5,0.06125361962137983
2011-11-30,Method1_Raw,Q5,-0.0016104281640305065
2011-12-31,Method1_Raw,Q5,-0.006897349989713949
2012-01-31,Method1_Raw,Q5,0.1132748914456126
2012-02-29,Method1_Raw,Q5,0.006656779602883569
2012-03-31,Method1_Raw,Q5,0.029684667319563672
2012-04-30,Method1_Raw,Q5,-0.010073817556074912
2012-05-31,Method1_Raw,Q5,-0.09393616369963359
2012-06-30,Method1_Raw,Q5,-0.0010065441110833461
2012-07-31,Method1_Raw,Q5,0.03776932570357411
2012-08-31,Method1_Raw,Q5,-0.012804410134279834
2012-09-30,Method1_Raw,Q5,0.01946797161233143
2012-10-31,Method1_Raw,Q5,-0.0010737707503652174
2012-11-30,Method1_Raw,Q5,0.017851134173289835
2012-12-31,Method1_Raw,Q5,0.014879735607631525
2013-01-31,Method1_Raw,Q5,0.05561076155118297
2013-02-28,Method1_Raw,Q5,0.045626436718254525
2013-03-31,Method1_Raw,Q5,0.007911504934429233
2013-04-30,Method1_Raw,Q5,-0.018643002813202185
2013-05-31,Method1_Raw,Q5,0.022034801859822508
2013-06-30,Method1_Raw,Q5,-0.017262157512476502
2013-07-31,Method1_Raw,Q5,0.05214954288637493
2013-08-31,Method1_Raw,Q5,0.03484947164293592
2013-09-30,Method1_Raw,Q5,0.07132165673943196
2013-10-31,Method1_Raw,Q5,0.012951392501326889
2013-11-30,Method1_Raw,Q5,0.05598298067717712
2013-12-31,Method1_Raw,Q5,0.027745257950083452
2014-01-31,Method1_Raw,Q5,0.014245302186634981
2014-02-28,Method1_Raw,Q5,0.03824366365258419
2014-03-31,Method1_Raw,Q5,0.0019242507938125252
2014-04-30,Method1_Raw,Q5,0.007510003302270062
2014-05-31,Method1_Raw,Q5,0.015881846186336514
2014-06-30,Method1_Raw,Q5,0.036267008541374574
2014-07-31,Method1_Raw,Q5,-0.006345876573355224
2014-08-31,Method1_Raw,Q5,-0.032231351253859376
2014-09-30,Method1_Raw,Q5,0.005801098768816374
2014-10-31,Method1_Raw,Q5,0.03693746625965277
2014-11-30,Method1_Raw,Q5,0.027907709992219785
2014-12-31,Method1_Raw,Q5,0.05071860641277891
2015-01-31,Method1_Raw,Q5,0.06839677050597467
2015-02-28,Method1_Raw,Q5,0.0850619730674942
2015-03-31,Method1_Raw,Q5,0.03089344127480264
2015-04-30,Method1_Raw,Q5,0.01009171884066901
2015-05-31,Method1_Raw,Q5,0.025749321583595223
2015-06-30,Method1_Raw,Q5,-0.03007454285052398
2015-07-31,Method1_Raw,Q5,0.05505542166031881
2015-08-31,Method1_Raw,Q5,-0.0261510205945075
2015-09-30,Method1_Raw,Q5,0.021084746913508215
2015-10-31,Method1_Raw,Q5,0.04720500156247414
2015-11-30,Method1_Raw,Q5,0.07162615515968976
2015-12-31,Method1_Raw,Q5,0.030578013201107302
2016-01-31,Method1_Raw,Q5,-0.05711305284772932
2016-02-29,Method1_Raw,Q5,-0.004171822278796289
2016-03-31,Method1_Raw,Q5,0.037765930015376925
2016-04-30,Method1_Raw,Q5,-0.021882006748077915
2016-05-31,Method1_Raw,Q5,0.023973935129036304
2016-06-30,Method1_Raw,Q5,-0.026615404188564618
2016-07-31,Method1_Raw,Q5,0.09435672856380219
2016-08-31,Method1_Raw,Q5,0.014558693135888395
2016-09-30,Method1_Raw,Q5,0.008131522103787639
2016-10-31,Method1_Raw,Q5,-0.01592495488008715
2016-11-30,Method1_Raw,Q5,0.012057938637103072
2016-12-31,Method1_Raw,Q5,0.055710090055196095
2017-01-31,Method1_Raw,Q5,0.02108217518867389
2017-02-28,Method1_Raw,Q5,0.02726749012196316
2017-03-31,Method1_Raw,Q5,0.03462033983546245
2017-04-30,Method1_Raw,Q5,0.0644903712339077
2017-05-31,Method1_Raw,Q5,0.030358778759580783
2017-06-30,Method1_Raw,Q5,-0.008969880447434651
2017-07-31,Method1_Raw,Q5,-0.022276110612038522
2017-08-31,Method1_Raw,Q5,-0.00734864036604837
2017-09-30,Method1_Raw,Q5,0.040408119793060825
2017-10-31,Method1_Raw,Q5,0.010412608473932243
2017-11-30,Method1_Raw,Q5,-0.01958200749648635
2017-12-31,Method1_Raw,Q5,0.015479361166844596
2018-01-31,Method1_Raw,Q5,0.007388910569066056
2018-02-28,Method1_Raw,Q5,-0.010360430178351098
2018-03-31,Method1_Raw,Q5,-0.018756167639773638
2018-04-30,Method1_Raw,Q5,0.031667472395152246
2018-05-31,Method1_Raw,Q5,0.026359430732049976
2018-06-30,Method1_Raw,Q5,0.00405929503938161
2018-07-31,Method1_Raw,Q5,0.04537625541060916
2018-08-31,Method1_Raw,Q5,0.023445947099930736
2018-09-30,Method1_Raw,Q5,-0.021918681691853136
2018-10-31,Method1_Raw,Q5,-0.06650739584695693
2018-11-30,Method1_Raw,Q5,0.0002776540580230646
2018-12-31,Method1_Raw,Q5,-0.03454400632268997
2019-01-31,Method1_Raw,Q5,0.054803805714377755
2019-02-28,Method1_Raw,Q5,0.056145011304737855
2019-03-31,Method1_Raw,Q5,0.014476325315931826
2019-04-30,Method1_Raw,Q5,0.05051915309858957
2019-05-31,Method1_Raw,Q5,-0.04800285941281862
2019-06-30,Method1_Raw,Q5,0.03492163852863593
2019-07-31,Method1_Raw,Q5,-0.002433665487960643
2019-08-31,Method1_Raw,Q5,-0.021273213873190745
2019-09-30,Method1_Raw,Q5,0.01023087749949065
2019-10-31,Method1_Raw,Q5,0.03474296277862672
2019-11-30,Method1_Raw,Q5,0.03877912194363627
2019-12-31,Method1_Raw,Q5,0.026151183966902594
2020-01-31,Method1_Raw,Q5,0.06603381977202608
2020-02-29,Method1_Raw,Q5,-0.07985657580230747
2020-03-31,Method1_Raw,Q5,-0.10188927305834494
2020-04-30,Method1_Raw,Q5,0.1259389649202599
2020-05-31,Method1_Raw,Q5,0.06225665368202838
2020-06-30,Method1_Raw,Q5,0.055948598931119906
2020-07-31,Method1_Raw,Q5,0.03305545848153288
2020-08-31,Method1_Raw,Q5,0.030903927856471405
2020-09-30,Method1_Raw,Q5,0.0516604253081205
2020-10-31,Method1_Raw,Q5,-0.01689562692771365
2020-11-30,Method1_Raw,Q5,0.10057669924330981
2020-12-31,Method1_Raw,Q5,0.08077448605592867
2021-01-31,Method1_Raw,Q5,-0.007527042485228865
2021-02-28,Method1_Raw,Q5,0.0580202775844424
2021-03-31,Method1_Raw,Q5,0.05009401468203358
2021-04-30,Method1_Raw,Q5,0.09095050025028054
2021-05-31,Method1_Raw,Q5,0.026295743348431024
2021-06-30,Method1_Raw,Q5,0.007891365799975477
2021-07-31,Method1_Raw,Q5,0.0821407666416545
2021-08-31,Method1_Raw,Q5,0.036727969566273964
2021-09-30,Method1_Raw,Q5,-0.07119516586550292
2021-10-31,Method1_Raw,Q5,0.02876645410884261
2021-11-30,Method1_Raw,Q5,0.016756036712417925
2021-12-31,Method1_Raw,Q5,0.012631041117725053
2022-01-31,Method1_Raw,Q5,-0.08600810237940038
2022-02-28,Method1_Raw,Q5,-0.07523287456020873
2022-03-31,Method1_Raw,Q5,0.01855754086563114
2022-04-30,Method1_Raw,Q5,-0.019970086431523926
2022-05-31,Method1_Raw,Q5,-0.001999239657225125
2022-06-30,Method1_Raw,Q5,-0.08854989549542701
2022-07-31,Method1_Raw,Q5,0.06419424215415752
2022-08-31,Method1_Raw,Q5,-0.070611745619604
2022-09-30,Method1_Raw,Q5,-0.09281228195805843
2022-10-31,Method1_Raw,Q5,0.039851208901114585
2022-11-30,Method1_Raw,Q5,0.04677500664920603
2022-12-31,Method1_Raw,Q5,-0.006581055226241189
2023-01-31,Method1_Raw,Q5,0.05850398149289918
2023-02-28,Method1_Raw,Q5,0.05060833883243072
2023-03-31,Method1_Raw,Q5,0.015132543268861777
2023-04-30,Method1_Raw,Q5,0.028659450467980355
2023-05-31,Method1_Raw,Q5,-0.03400917754050615
2023-06-30,Method1_Raw,Q5,-0.0173192480666476
2023-07-31,Method1_Raw,Q5,-0.029787801053943606
2023-08-31,Method1_Raw,Q5,-0.03259489644705471
