PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
Q5,CAPM,Method1_Raw,0.07265044692076107,0.006054203910063422,2.7160717825724507,0.007215697456007586,0.6883468364822907,192
Q5,FF3,Method1_Raw,0.0716176984616504,0.0059681415384708674,4.147257975814504,5.08947158712747e-05,0.7921708689276065,192
Q5,FF3+MOM,Method1_Raw,0.06601410005227003,0.005501175004355836,4.171017897581218,4.637157247522339e-05,0.7927932786322907,192
Q5,FF5,Method1_Raw,0.06987380912940336,0.00582281742745028,4.36401580854032,2.1146024553386766e-05,0.7974129501394225,192
Q5,FF5+MOM,Method1_Raw,0.06755277681003016,0.005629398067502514,4.789825820814726,3.4119930587550584e-06,0.7975190361517009,192
Q5,CAPM,Method2_PostMean,0.074035991063616,0.006169665921968,2.849825917611352,0.004857084588965499,0.678123463365198,192
Q5,FF3,Method2_PostMean,0.07271006034098913,0.006059171695082428,4.190641896965427,4.2760617942727563e-05,0.7760205010699387,192
Q5,FF3+MOM,Method2_PostMean,0.06515260996388247,0.0054293841636568725,4.087197016006355,6.475461302013485e-05,0.7771354646263049,192
Q5,FF5,Method2_PostMean,0.0708746849595322,0.005906223746627683,4.336439413554784,2.3701880932591735e-05,0.7805230100967251,192
Q5,FF5+MOM,Method2_PostMean,0.06630158823781176,0.00552513235315098,4.698418950078057,5.102199363893334e-06,0.7809285972940616,192
Q5,CAPM,Method3_ProbQ5,0.07542838513050173,0.006285698760875144,2.9186363670012,0.003940171274511073,0.6924339248446904,192
Q5,FF3,Method3_ProbQ5,0.0743324083560825,0.006194367363006875,4.41016845291128,1.7358383530563515e-05,0.795472486579731,192
Q5,FF3+MOM,Method3_ProbQ5,0.06814486721538462,0.005678738934615385,4.448067916093296,1.4845740276436814e-05,0.7962432648588119,192
Q5,FF5,Method3_ProbQ5,0.07262983917735223,0.006052486598112686,4.659850551530256,6.016842106104647e-06,0.801076615577525,192
Q5,FF5+MOM,Method3_ProbQ5,0.06980469840441665,0.0058170582003680546,5.171516469377135,5.997818868230809e-07,0.8012362501136353,192
