PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
LongShort,CAPM,Method1_Raw,0.1162389781170754,0.009686581509756284,3.5313913701391138,0.0005187692462342852,0.0006912300435935048,192
LongShort,FF3,Method1_Raw,0.10851018992063285,0.009042515826719404,3.8315678415943317,0.00017347443379223115,0.25592221352471434,192
LongShort,FF3+MOM,Method1_Raw,0.07676264783438017,0.00639688731953168,2.4005900468356556,0.017349186918089732,0.28391882589496564,192
LongShort,FF5,Method1_Raw,0.10101698196430223,0.008418081830358519,4.059087450689595,7.248742470000735e-05,0.467708589974249,192
LongShort,FF5+MOM,Method1_Raw,0.08691366405437954,0.007242805337864962,3.3552424654879474,0.0009621277626468139,0.4731974386864154,192
LongShort,CAPM,Method2_PostMean,0.1124451171255347,0.009370426427127891,3.576881672306535,0.00044113525805533627,0.000956477961366109,192
LongShort,FF3,Method2_PostMean,0.10560924385358306,0.00880077032113192,3.917002973061916,0.0001253780121308612,0.25574378361110217,192
LongShort,FF3+MOM,Method2_PostMean,0.07721546174223907,0.006434621811853256,2.514159875541722,0.012775299445815458,0.27804356393040164,192
LongShort,FF5,Method2_PostMean,0.09874444699186513,0.008228703915988761,4.124191343892371,5.6031762082575653e-05,0.45808648789602524,192
LongShort,FF5+MOM,Method2_PostMean,0.08769157969167297,0.007307631640972748,3.6041555037515334,0.0004025158877094537,0.461443534776784,192
LongShort,CAPM,Method3_ProbQ5,0.09675004728411271,0.008062503940342726,3.3607626949330327,0.0009395510458889422,0.0014357967084984713,192
LongShort,FF3,Method3_ProbQ5,0.08923115213656482,0.007435929344713735,3.845657908849184,0.00016449020599251796,0.16985803166267188,192
LongShort,FF3+MOM,Method3_ProbQ5,0.06141138452541675,0.005117615377118062,2.4129986208015666,0.016787235479670315,0.20866201016076513,192
LongShort,FF5,Method3_ProbQ5,0.08576534225888365,0.00714711185490697,3.850290092020323,0.00016215574892508577,0.3528350073498613,192
LongShort,FF5+MOM,Method3_ProbQ5,0.06989468662781767,0.005824557218984806,3.1652506041655424,0.00181213679549308,0.36538121283274383,192
