FormationYear,Method,PortfolioNum,Portfolio,MethodLabel,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_theta_conservative,avg_p_q5,avg_p_q1,avg_sigma_acc
2014,Method1_ObservedQuality,1,Q1,Observed Quality,29,1111286.1099999999,-0.0965863376339523,-0.04987207352956579,-0.1274255565789234,0.002760035746805653,0.78889799068586,0.051226794956158284
2014,Method1_ObservedQuality,2,Q2,Observed Quality,28,533354.61,0.09659663214505752,0.10892299385511299,0.06492415916361591,0.012240298217400634,0.29560597895819635,0.05091284838636541
2014,Method1_ObservedQuality,3,Q3,Observed Quality,28,479407.79,0.17193189133586947,0.17285751126843502,0.1426417341182443,0.04529935530129342,0.08114121807778278,0.048378224219546
2014,Method1_ObservedQuality,4,Q4,Observed Quality,28,1171043.48,0.26124826051358374,0.24509266031551144,0.22521933733682334,0.2743469242998912,0.0172305698407706,0.05673896938370019
2014,Method1_ObservedQuality,5,Q5,Observed Quality,28,2822834.74,0.44872822352755326,0.3916757579539195,0.4091706278694214,0.8290282814745857,0.0021106553796831585,0.059907138026191235
2014,Method2_LatentQuality,1,Q1,Latent Quality,29,1122427.65,-0.09496376072693459,-0.052304661286971525,-0.12025325072050634,0.0007743813080591069,0.7816213029292866,0.04430273162562512
2014,Method2_LatentQuality,2,Q2,Latent Quality,28,539683.42,0.09597689808915895,0.11132252906276338,0.061977793548199656,0.011304282938657718,0.2901169236730005,0.05439803924904741
2014,Method2_LatentQuality,3,Q3,Latent Quality,28,448417.33999999997,0.1730710876135801,0.17280467880505018,0.13605180840416944,0.061593640926607886,0.0976331065068496,0.05716786879808883
2014,Method2_LatentQuality,4,Q4,Latent Quality,28,1118914.69,0.260880741098214,0.2434739113669648,0.22426856645606108,0.2716575074555433,0.015388212677969455,0.056667718680444026
2014,Method2_LatentQuality,5,Q5,Latent Quality,28,2888483.63,0.4468957546388427,0.3934672700497995,0.4122292304405999,0.8184159986410638,0.00048674886077870445,0.054874904594846195
