SizeGroup,Date,Method,PortfolioStrategy,Return
SmallCap,2011-03-31,Method2_PostMean,Q5,0.020360270468443305
SmallCap,2011-04-30,Method2_PostMean,Q5,0.006288981583523386
SmallCap,2011-05-31,Method2_PostMean,Q5,-0.025842321176811473
SmallCap,2011-06-30,Method2_PostMean,Q5,-0.05393818752939364
SmallCap,2011-07-31,Method2_PostMean,Q5,-0.03538470554317323
SmallCap,2011-08-31,Method2_PostMean,Q5,-0.09910742014788454
SmallCap,2011-09-30,Method2_PostMean,Q5,-0.069860654596103
SmallCap,2011-10-31,Method2_PostMean,Q5,0.03294137070572528
SmallCap,2011-11-30,Method2_PostMean,Q5,-0.01969084571126468
SmallCap,2011-12-31,Method2_PostMean,Q5,-0.02751016977983088
SmallCap,2012-01-31,Method2_PostMean,Q5,0.1232755528164947
SmallCap,2012-02-29,Method2_PostMean,Q5,-0.010678506824068339
SmallCap,2012-03-31,Method2_PostMean,Q5,0.05449485689571376
SmallCap,2012-04-30,Method2_PostMean,Q5,-0.03298914677882117
SmallCap,2012-05-31,Method2_PostMean,Q5,-0.08808937410552758
SmallCap,2012-06-30,Method2_PostMean,Q5,-0.028866855512809864
SmallCap,2012-07-31,Method2_PostMean,Q5,0.010935885296537407
SmallCap,2012-08-31,Method2_PostMean,Q5,-0.03572997630441835
SmallCap,2012-09-30,Method2_PostMean,Q5,0.012186511004029002
SmallCap,2012-10-31,Method2_PostMean,Q5,-0.01600997494336951
SmallCap,2012-11-30,Method2_PostMean,Q5,-0.019226180753012766
SmallCap,2012-12-31,Method2_PostMean,Q5,0.008479412569100966
SmallCap,2013-01-31,Method2_PostMean,Q5,0.05391579091501865
SmallCap,2013-02-28,Method2_PostMean,Q5,0.08461617320558931
SmallCap,2013-03-31,Method2_PostMean,Q5,-0.006468588098506968
SmallCap,2013-04-30,Method2_PostMean,Q5,-0.02571697222128658
SmallCap,2013-05-31,Method2_PostMean,Q5,0.013031041321292096
SmallCap,2013-06-30,Method2_PostMean,Q5,-0.00435414649408502
SmallCap,2013-07-31,Method2_PostMean,Q5,0.07240015690658702
SmallCap,2013-08-31,Method2_PostMean,Q5,0.01769500562466732
SmallCap,2013-09-30,Method2_PostMean,Q5,0.008654796065129382
SmallCap,2013-10-31,Method2_PostMean,Q5,0.10173576942753977
SmallCap,2013-11-30,Method2_PostMean,Q5,0.0732706512951315
SmallCap,2013-12-31,Method2_PostMean,Q5,0.03988466168166158
SmallCap,2014-01-31,Method2_PostMean,Q5,0.024655283432223965
SmallCap,2014-02-28,Method2_PostMean,Q5,0.06291873822312836
SmallCap,2014-03-31,Method2_PostMean,Q5,0.009432358063253108
SmallCap,2014-04-30,Method2_PostMean,Q5,0.014622488896964818
SmallCap,2014-05-31,Method2_PostMean,Q5,-0.0009612411352356723
SmallCap,2014-06-30,Method2_PostMean,Q5,0.0026777913486987002
SmallCap,2014-07-31,Method2_PostMean,Q5,0.009788437395508824
SmallCap,2014-08-31,Method2_PostMean,Q5,-0.047197086825495144
SmallCap,2014-09-30,Method2_PostMean,Q5,0.037289459800984755
SmallCap,2014-10-31,Method2_PostMean,Q5,-0.008308796071064136
SmallCap,2014-11-30,Method2_PostMean,Q5,0.06754754025633201
SmallCap,2014-12-31,Method2_PostMean,Q5,0.03949477830122156
SmallCap,2015-01-31,Method2_PostMean,Q5,0.0362583304254939
SmallCap,2015-02-28,Method2_PostMean,Q5,0.07358827285043307
SmallCap,2015-03-31,Method2_PostMean,Q5,0.08990301039506912
SmallCap,2015-04-30,Method2_PostMean,Q5,0.008831962860656491
SmallCap,2015-05-31,Method2_PostMean,Q5,0.07157719013595676
SmallCap,2015-06-30,Method2_PostMean,Q5,-0.07901054642263984
SmallCap,2015-07-31,Method2_PostMean,Q5,0.04803932718382839
SmallCap,2015-08-31,Method2_PostMean,Q5,-0.009834544104921907
SmallCap,2015-09-30,Method2_PostMean,Q5,0.011162256401856233
SmallCap,2015-10-31,Method2_PostMean,Q5,0.0837654112832302
SmallCap,2015-11-30,Method2_PostMean,Q5,0.0997600098667952
SmallCap,2015-12-31,Method2_PostMean,Q5,0.048727656745571404
SmallCap,2016-01-31,Method2_PostMean,Q5,-0.05752784816970379
SmallCap,2016-02-29,Method2_PostMean,Q5,-0.03172464025592405
SmallCap,2016-03-31,Method2_PostMean,Q5,0.00966703046160138
SmallCap,2016-04-30,Method2_PostMean,Q5,-0.02327184531967472
SmallCap,2016-05-31,Method2_PostMean,Q5,-0.020094026081625773
SmallCap,2016-06-30,Method2_PostMean,Q5,-0.018526540461730363
SmallCap,2016-07-31,Method2_PostMean,Q5,0.12861940385832482
SmallCap,2016-08-31,Method2_PostMean,Q5,0.004378020101792602
SmallCap,2016-09-30,Method2_PostMean,Q5,0.03517310238459757
SmallCap,2016-10-31,Method2_PostMean,Q5,-0.03016995573992341
SmallCap,2016-11-30,Method2_PostMean,Q5,0.015421157797890927
SmallCap,2016-12-31,Method2_PostMean,Q5,0.08005216154995627
SmallCap,2017-01-31,Method2_PostMean,Q5,0.06479620960987956
SmallCap,2017-02-28,Method2_PostMean,Q5,-0.0036528985315264118
SmallCap,2017-03-31,Method2_PostMean,Q5,0.01532666894626698
SmallCap,2017-04-30,Method2_PostMean,Q5,0.07195771602736335
SmallCap,2017-05-31,Method2_PostMean,Q5,0.01876747719444996
SmallCap,2017-06-30,Method2_PostMean,Q5,0.024270839624070815
SmallCap,2017-07-31,Method2_PostMean,Q5,-0.038659284172039295
SmallCap,2017-08-31,Method2_PostMean,Q5,-0.03971674413905759
SmallCap,2017-09-30,Method2_PostMean,Q5,-0.0012795156959911958
SmallCap,2017-10-31,Method2_PostMean,Q5,0.011440020911649652
SmallCap,2017-11-30,Method2_PostMean,Q5,0.0011501697041163064
SmallCap,2017-12-31,Method2_PostMean,Q5,0.0417964250385312
SmallCap,2018-01-31,Method2_PostMean,Q5,0.017828252107334967
SmallCap,2018-02-28,Method2_PostMean,Q5,-0.01642088470851826
SmallCap,2018-03-31,Method2_PostMean,Q5,-0.043400827634537995
SmallCap,2018-04-30,Method2_PostMean,Q5,0.02384553699241914
SmallCap,2018-05-31,Method2_PostMean,Q5,0.030529086063656997
SmallCap,2018-06-30,Method2_PostMean,Q5,-0.020854103981204585
SmallCap,2018-07-31,Method2_PostMean,Q5,0.020412020473714196
SmallCap,2018-08-31,Method2_PostMean,Q5,0.044650884627352276
SmallCap,2018-09-30,Method2_PostMean,Q5,-0.01513730641116134
SmallCap,2018-10-31,Method2_PostMean,Q5,-0.10343512379120302
SmallCap,2018-11-30,Method2_PostMean,Q5,-0.015818822619843007
SmallCap,2018-12-31,Method2_PostMean,Q5,-0.0271792260976382
SmallCap,2019-01-31,Method2_PostMean,Q5,0.033619145874704034
SmallCap,2019-02-28,Method2_PostMean,Q5,0.05638279094878937
SmallCap,2019-03-31,Method2_PostMean,Q5,0.020496481491866843
SmallCap,2019-04-30,Method2_PostMean,Q5,0.05314644067906745
SmallCap,2019-05-31,Method2_PostMean,Q5,-0.007495728210132618
SmallCap,2019-06-30,Method2_PostMean,Q5,0.02932471224482199
SmallCap,2019-07-31,Method2_PostMean,Q5,-0.035640431359352916
SmallCap,2019-08-31,Method2_PostMean,Q5,-0.024570254443311464
SmallCap,2019-09-30,Method2_PostMean,Q5,-0.0001211140970981743
SmallCap,2019-10-31,Method2_PostMean,Q5,0.03218108769613306
SmallCap,2019-11-30,Method2_PostMean,Q5,0.06751359172220632
SmallCap,2019-12-31,Method2_PostMean,Q5,0.02526790194991994
SmallCap,2020-01-31,Method2_PostMean,Q5,0.057611010122934694
SmallCap,2020-02-29,Method2_PostMean,Q5,-0.06422398795366822
SmallCap,2020-03-31,Method2_PostMean,Q5,-0.1494839941252233
SmallCap,2020-04-30,Method2_PostMean,Q5,0.08216620010478341
SmallCap,2020-05-31,Method2_PostMean,Q5,0.05001156221871124
SmallCap,2020-06-30,Method2_PostMean,Q5,0.011173020573584415
SmallCap,2020-07-31,Method2_PostMean,Q5,0.04043259304004406
SmallCap,2020-08-31,Method2_PostMean,Q5,0.07673304392553505
SmallCap,2020-09-30,Method2_PostMean,Q5,0.06602904971787016
SmallCap,2020-10-31,Method2_PostMean,Q5,0.01565547758668774
SmallCap,2020-11-30,Method2_PostMean,Q5,0.06984221895314537
SmallCap,2020-12-31,Method2_PostMean,Q5,0.1278245112857168
SmallCap,2021-01-31,Method2_PostMean,Q5,-0.025793798246594776
SmallCap,2021-02-28,Method2_PostMean,Q5,0.09182571938231335
SmallCap,2021-03-31,Method2_PostMean,Q5,0.013476815692682557
SmallCap,2021-04-30,Method2_PostMean,Q5,0.02539030606282848
SmallCap,2021-05-31,Method2_PostMean,Q5,0.015964020120731514
SmallCap,2021-06-30,Method2_PostMean,Q5,-0.03197010166713408
SmallCap,2021-07-31,Method2_PostMean,Q5,0.11182950454359644
SmallCap,2021-08-31,Method2_PostMean,Q5,0.0676077369727868
SmallCap,2021-09-30,Method2_PostMean,Q5,-0.09664504774985663
SmallCap,2021-10-31,Method2_PostMean,Q5,0.05614138252833772
SmallCap,2021-11-30,Method2_PostMean,Q5,0.02409790721500021
SmallCap,2021-12-31,Method2_PostMean,Q5,0.03781561183581435
SmallCap,2022-01-31,Method2_PostMean,Q5,-0.08586016611107504
SmallCap,2022-02-28,Method2_PostMean,Q5,-0.09347978735628854
SmallCap,2022-03-31,Method2_PostMean,Q5,0.030985162862934523
SmallCap,2022-04-30,Method2_PostMean,Q5,-0.009443558531171754
SmallCap,2022-05-31,Method2_PostMean,Q5,-0.02205599961763878
SmallCap,2022-06-30,Method2_PostMean,Q5,-0.11636412485518183
SmallCap,2022-07-31,Method2_PostMean,Q5,0.03538252281091632
SmallCap,2022-08-31,Method2_PostMean,Q5,-0.018454231142248572
SmallCap,2022-09-30,Method2_PostMean,Q5,-0.1386806171898546
SmallCap,2022-10-31,Method2_PostMean,Q5,0.054149099722688845
SmallCap,2022-11-30,Method2_PostMean,Q5,0.016467009645334655
SmallCap,2022-12-31,Method2_PostMean,Q5,6.370970656773554e-05
SmallCap,2023-01-31,Method2_PostMean,Q5,0.08149225843526262
SmallCap,2023-02-28,Method2_PostMean,Q5,0.07736665188127134
SmallCap,2023-03-31,Method2_PostMean,Q5,0.005062048746298764
SmallCap,2023-04-30,Method2_PostMean,Q5,0.009976688303796851
SmallCap,2023-05-31,Method2_PostMean,Q5,-0.06860261226954807
SmallCap,2023-06-30,Method2_PostMean,Q5,-0.038080329868387136
SmallCap,2023-07-31,Method2_PostMean,Q5,-0.030408124423034425
SmallCap,2023-08-31,Method2_PostMean,Q5,-0.07539266912143124
SmallCap,2023-09-30,Method2_PostMean,Q5,-0.03563038179054697
SmallCap,2023-10-31,Method2_PostMean,Q5,0.011262148384483339
SmallCap,2023-11-30,Method2_PostMean,Q5,0.06582338325400719
SmallCap,2023-12-31,Method2_PostMean,Q5,0.041845092985444005
SmallCap,2024-01-31,Method2_PostMean,Q5,-0.019719502294857187
SmallCap,2024-02-29,Method2_PostMean,Q5,0.018806555395869493
SmallCap,2024-03-31,Method2_PostMean,Q5,0.033783385730237134
SmallCap,2024-04-30,Method2_PostMean,Q5,-0.008038560077707035
SmallCap,2024-05-31,Method2_PostMean,Q5,0.04457784443950056
SmallCap,2024-06-30,Method2_PostMean,Q5,-0.052342882110919434
SmallCap,2024-07-31,Method2_PostMean,Q5,-0.006156336499698069
SmallCap,2024-08-31,Method2_PostMean,Q5,-0.036663999728535845
SmallCap,2024-09-30,Method2_PostMean,Q5,-0.007345743433224226
SmallCap,2024-10-31,Method2_PostMean,Q5,-0.05203482278549044
SmallCap,2024-11-30,Method2_PostMean,Q5,-0.02152353855825497
SmallCap,2024-12-31,Method2_PostMean,Q5,0.04967094992023256
SmallCap,2025-01-31,Method2_PostMean,Q5,0.03208996731195921
SmallCap,2025-02-28,Method2_PostMean,Q5,-0.048554201593193104
SmallCap,2025-03-31,Method2_PostMean,Q5,-0.035738573097761385
SmallCap,2025-04-30,Method2_PostMean,Q5,-0.020224685537876336
SmallCap,2025-05-31,Method2_PostMean,Q5,0.03702849705498916
SmallCap,2025-06-30,Method2_PostMean,Q5,0.032424495030736834
SmallCap,2025-07-31,Method2_PostMean,Q5,0.011151578734932329
SmallCap,2025-08-31,Method2_PostMean,Q5,0.06985609823548068
SmallCap,2025-09-30,Method2_PostMean,Q5,-0.01069469810984225
SmallCap,2025-10-31,Method2_PostMean,Q5,0.006057058919180696
SmallCap,2025-11-30,Method2_PostMean,Q5,-0.02664545648593316
SmallCap,2025-12-31,Method2_PostMean,Q5,0.05161304189540909
SmallCap,2010-01-31,Method2_PostMean,LongShort,0.015439983528169506
SmallCap,2010-02-28,Method2_PostMean,LongShort,0.12576926827330284
SmallCap,2010-03-31,Method2_PostMean,LongShort,0.058459272481609786
SmallCap,2010-04-30,Method2_PostMean,LongShort,-0.05638222269287338
SmallCap,2010-05-31,Method2_PostMean,LongShort,0.08574157135977908
SmallCap,2010-06-30,Method2_PostMean,LongShort,0.003697246020277066
SmallCap,2010-07-31,Method2_PostMean,LongShort,-0.04331565218633388
SmallCap,2010-08-31,Method2_PostMean,LongShort,0.0720678468960278
SmallCap,2010-09-30,Method2_PostMean,LongShort,-0.08411743224608076
SmallCap,2010-10-31,Method2_PostMean,LongShort,-0.023619772547537835
SmallCap,2010-11-30,Method2_PostMean,LongShort,0.03362825565970399
SmallCap,2010-12-31,Method2_PostMean,LongShort,-0.03890288118220243
SmallCap,2011-01-31,Method2_PostMean,LongShort,0.005087760183581251
SmallCap,2011-02-28,Method2_PostMean,LongShort,0.01171348021463037
SmallCap,2011-03-31,Method2_PostMean,LongShort,0.0536163780078537
SmallCap,2011-04-30,Method2_PostMean,LongShort,0.07341801304502754
SmallCap,2011-05-31,Method2_PostMean,LongShort,0.11645601198738535
SmallCap,2011-06-30,Method2_PostMean,LongShort,0.040364709828884016
SmallCap,2011-07-31,Method2_PostMean,LongShort,-0.0024424298151383625
SmallCap,2011-08-31,Method2_PostMean,LongShort,0.05629727312050159
SmallCap,2011-09-30,Method2_PostMean,LongShort,0.03824168481860869
SmallCap,2011-10-31,Method2_PostMean,LongShort,0.05837228810734357
SmallCap,2011-11-30,Method2_PostMean,LongShort,0.04591858285322241
SmallCap,2011-12-31,Method2_PostMean,LongShort,-0.035710006917363056
SmallCap,2012-01-31,Method2_PostMean,LongShort,0.02713120476498017
SmallCap,2012-02-29,Method2_PostMean,LongShort,-0.0006072539043798092
SmallCap,2012-03-31,Method2_PostMean,LongShort,0.03709717513202387
SmallCap,2012-04-30,Method2_PostMean,LongShort,0.04178113043613679
SmallCap,2012-05-31,Method2_PostMean,LongShort,0.024896140929707794
SmallCap,2012-06-30,Method2_PostMean,LongShort,-0.029759797953682963
SmallCap,2012-07-31,Method2_PostMean,LongShort,-0.008105609142562876
SmallCap,2012-08-31,Method2_PostMean,LongShort,-0.035814371880751594
SmallCap,2012-09-30,Method2_PostMean,LongShort,0.02705497410001769
SmallCap,2012-10-31,Method2_PostMean,LongShort,0.022645970179200614
SmallCap,2012-11-30,Method2_PostMean,LongShort,-0.001341701659883069
SmallCap,2012-12-31,Method2_PostMean,LongShort,-0.007090731052531926
SmallCap,2013-01-31,Method2_PostMean,LongShort,-0.05776831115114109
SmallCap,2013-02-28,Method2_PostMean,LongShort,0.11467152997387334
SmallCap,2013-03-31,Method2_PostMean,LongShort,-0.020072692661650092
SmallCap,2013-04-30,Method2_PostMean,LongShort,0.027876536933487708
SmallCap,2013-05-31,Method2_PostMean,LongShort,-0.032693930331286924
SmallCap,2013-06-30,Method2_PostMean,LongShort,-0.010167249416979812
SmallCap,2013-07-31,Method2_PostMean,LongShort,0.05878190913133817
SmallCap,2013-08-31,Method2_PostMean,LongShort,-0.056450333947638834
SmallCap,2013-09-30,Method2_PostMean,LongShort,-0.0592527142753114
SmallCap,2013-10-31,Method2_PostMean,LongShort,0.1140143635311499
SmallCap,2013-11-30,Method2_PostMean,LongShort,0.05944826717621035
SmallCap,2013-12-31,Method2_PostMean,LongShort,0.043230195370035286
SmallCap,2014-01-31,Method2_PostMean,LongShort,0.00833129926076253
SmallCap,2014-02-28,Method2_PostMean,LongShort,0.027007233506488273
SmallCap,2014-03-31,Method2_PostMean,LongShort,-0.0021028690610979013
SmallCap,2014-04-30,Method2_PostMean,LongShort,0.07728313249862415
SmallCap,2014-05-31,Method2_PostMean,LongShort,0.010356276243956106
SmallCap,2014-06-30,Method2_PostMean,LongShort,0.009108608998680197
SmallCap,2014-07-31,Method2_PostMean,LongShort,0.04075224081364764
SmallCap,2014-08-31,Method2_PostMean,LongShort,0.03789905160015822
SmallCap,2014-09-30,Method2_PostMean,LongShort,0.11162640944346436
SmallCap,2014-10-31,Method2_PostMean,LongShort,0.057836172719755635
SmallCap,2014-11-30,Method2_PostMean,LongShort,0.027265024016707662
SmallCap,2014-12-31,Method2_PostMean,LongShort,0.048111357773431486
SmallCap,2015-01-31,Method2_PostMean,LongShort,0.021971917282098283
SmallCap,2015-02-28,Method2_PostMean,LongShort,-0.01101929503075881
SmallCap,2015-03-31,Method2_PostMean,LongShort,0.12842752529530685
SmallCap,2015-04-30,Method2_PostMean,LongShort,0.08340120947327112
SmallCap,2015-05-31,Method2_PostMean,LongShort,0.006803465773661033
SmallCap,2015-06-30,Method2_PostMean,LongShort,-0.13117484205806473
SmallCap,2015-07-31,Method2_PostMean,LongShort,0.02667354895735133
SmallCap,2015-08-31,Method2_PostMean,LongShort,-0.03689408921151541
SmallCap,2015-09-30,Method2_PostMean,LongShort,0.02994353688306213
SmallCap,2015-10-31,Method2_PostMean,LongShort,0.06468649402166879
SmallCap,2015-11-30,Method2_PostMean,LongShort,0.08145017530041336
SmallCap,2015-12-31,Method2_PostMean,LongShort,-0.030549287754930418
SmallCap,2016-01-31,Method2_PostMean,LongShort,0.07435291807396704
SmallCap,2016-02-29,Method2_PostMean,LongShort,0.0563487463609303
SmallCap,2016-03-31,Method2_PostMean,LongShort,-0.05358635005175796
SmallCap,2016-04-30,Method2_PostMean,LongShort,-0.05265530118135582
SmallCap,2016-05-31,Method2_PostMean,LongShort,0.019193906362766407
SmallCap,2016-06-30,Method2_PostMean,LongShort,0.056925162396641894
SmallCap,2016-07-31,Method2_PostMean,LongShort,0.08862805415531656
SmallCap,2016-08-31,Method2_PostMean,LongShort,-0.009242580884818618
SmallCap,2016-09-30,Method2_PostMean,LongShort,0.07254901837537271
SmallCap,2016-10-31,Method2_PostMean,LongShort,0.02065175488613086
SmallCap,2016-11-30,Method2_PostMean,LongShort,0.0352945281892108
SmallCap,2016-12-31,Method2_PostMean,LongShort,-0.0587561057137032
SmallCap,2017-01-31,Method2_PostMean,LongShort,0.03571970523816177
SmallCap,2017-02-28,Method2_PostMean,LongShort,0.007379492386994771
SmallCap,2017-03-31,Method2_PostMean,LongShort,0.022793956115454005
SmallCap,2017-04-30,Method2_PostMean,LongShort,0.024043641684036297
SmallCap,2017-05-31,Method2_PostMean,LongShort,0.07235840001754926
SmallCap,2017-06-30,Method2_PostMean,LongShort,0.014403454961611401
SmallCap,2017-07-31,Method2_PostMean,LongShort,-0.033454042933572105
SmallCap,2017-08-31,Method2_PostMean,LongShort,-0.0335696751213029
SmallCap,2017-09-30,Method2_PostMean,LongShort,-0.03485457275227555
SmallCap,2017-10-31,Method2_PostMean,LongShort,0.03757715184693961
SmallCap,2017-11-30,Method2_PostMean,LongShort,0.019421923078150435
SmallCap,2017-12-31,Method2_PostMean,LongShort,-0.001629431053347799
SmallCap,2018-01-31,Method2_PostMean,LongShort,0.04165846322761166
SmallCap,2018-02-28,Method2_PostMean,LongShort,-0.01988635932705813
SmallCap,2018-03-31,Method2_PostMean,LongShort,-0.01816992330167536
SmallCap,2018-04-30,Method2_PostMean,LongShort,0.013390633980010608
SmallCap,2018-05-31,Method2_PostMean,LongShort,0.07685050866777601
SmallCap,2018-06-30,Method2_PostMean,LongShort,0.03337839660252738
SmallCap,2018-07-31,Method2_PostMean,LongShort,-0.038512406751949876
SmallCap,2018-08-31,Method2_PostMean,LongShort,0.06877365997359497
SmallCap,2018-09-30,Method2_PostMean,LongShort,-0.09024625077398842
SmallCap,2018-10-31,Method2_PostMean,LongShort,-0.005866895711725925
SmallCap,2018-11-30,Method2_PostMean,LongShort,0.06378933418547275
SmallCap,2018-12-31,Method2_PostMean,LongShort,0.06414328885246595
SmallCap,2019-01-31,Method2_PostMean,LongShort,-0.0009672344925146445
SmallCap,2019-02-28,Method2_PostMean,LongShort,0.04833371716893474
SmallCap,2019-03-31,Method2_PostMean,LongShort,0.053699061325343925
SmallCap,2019-04-30,Method2_PostMean,LongShort,0.030314292292871064
SmallCap,2019-05-31,Method2_PostMean,LongShort,0.06404388075830852
SmallCap,2019-06-30,Method2_PostMean,LongShort,0.03945562594820535
SmallCap,2019-07-31,Method2_PostMean,LongShort,-0.02334257429222642
SmallCap,2019-08-31,Method2_PostMean,LongShort,0.034342677956048784
SmallCap,2019-09-30,Method2_PostMean,LongShort,-0.040647133693486284
SmallCap,2019-10-31,Method2_PostMean,LongShort,0.038679390789281794
SmallCap,2019-11-30,Method2_PostMean,LongShort,0.012270050393920595
SmallCap,2019-12-31,Method2_PostMean,LongShort,0.05511128527195268
SmallCap,2020-01-31,Method2_PostMean,LongShort,0.08676231271937834
SmallCap,2020-02-29,Method2_PostMean,LongShort,0.08190548139700822
SmallCap,2020-03-31,Method2_PostMean,LongShort,-0.0066197130582862085
SmallCap,2020-04-30,Method2_PostMean,LongShort,-0.10039272563392605
SmallCap,2020-05-31,Method2_PostMean,LongShort,0.007635257066147601
SmallCap,2020-06-30,Method2_PostMean,LongShort,-0.0027758890544439183
SmallCap,2020-07-31,Method2_PostMean,LongShort,-0.057020226516519536
SmallCap,2020-08-31,Method2_PostMean,LongShort,0.011911270806254967
SmallCap,2020-09-30,Method2_PostMean,LongShort,-0.04663659519111216
SmallCap,2020-10-31,Method2_PostMean,LongShort,0.0646933865717234
SmallCap,2020-11-30,Method2_PostMean,LongShort,-0.029132006940530822
SmallCap,2020-12-31,Method2_PostMean,LongShort,-0.03499771366359031
SmallCap,2021-01-31,Method2_PostMean,LongShort,0.013756011218593777
SmallCap,2021-02-28,Method2_PostMean,LongShort,0.024220638562598373
SmallCap,2021-03-31,Method2_PostMean,LongShort,0.06628681601204318
SmallCap,2021-04-30,Method2_PostMean,LongShort,-0.000981920908388608
SmallCap,2021-05-31,Method2_PostMean,LongShort,0.0538319825989496
SmallCap,2021-06-30,Method2_PostMean,LongShort,-0.05273912659748538
SmallCap,2021-07-31,Method2_PostMean,LongShort,0.10650120811271821
SmallCap,2021-08-31,Method2_PostMean,LongShort,0.04231772353622441
SmallCap,2021-09-30,Method2_PostMean,LongShort,-0.033912186000762956
SmallCap,2021-10-31,Method2_PostMean,LongShort,0.08677485073755309
SmallCap,2021-11-30,Method2_PostMean,LongShort,0.007951477884830842
SmallCap,2021-12-31,Method2_PostMean,LongShort,0.06264315719640652
SmallCap,2022-01-31,Method2_PostMean,LongShort,0.031295662157416596
SmallCap,2022-02-28,Method2_PostMean,LongShort,-0.0032332887551110717
SmallCap,2022-03-31,Method2_PostMean,LongShort,-0.0030705277493191414
SmallCap,2022-04-30,Method2_PostMean,LongShort,0.0740514469261559
SmallCap,2022-05-31,Method2_PostMean,LongShort,-0.01581511047456484
SmallCap,2022-06-30,Method2_PostMean,LongShort,-0.023269908878738393
SmallCap,2022-07-31,Method2_PostMean,LongShort,-0.012315966265921865
SmallCap,2022-08-31,Method2_PostMean,LongShort,0.036571694271824565
SmallCap,2022-09-30,Method2_PostMean,LongShort,0.00741584861560507
SmallCap,2022-10-31,Method2_PostMean,LongShort,0.04716521461233742
SmallCap,2022-11-30,Method2_PostMean,LongShort,-0.011865515068222688
SmallCap,2022-12-31,Method2_PostMean,LongShort,-0.021575420895949934
SmallCap,2023-01-31,Method2_PostMean,LongShort,0.04771297339175074
SmallCap,2023-02-28,Method2_PostMean,LongShort,0.09979197323684702
SmallCap,2023-03-31,Method2_PostMean,LongShort,0.057622829692197584
SmallCap,2023-04-30,Method2_PostMean,LongShort,0.015035984650255052
SmallCap,2023-05-31,Method2_PostMean,LongShort,-0.018346911669828887
SmallCap,2023-06-30,Method2_PostMean,LongShort,0.011179451051800876
SmallCap,2023-07-31,Method2_PostMean,LongShort,-0.031917993189428895
SmallCap,2023-08-31,Method2_PostMean,LongShort,-0.01326351622933359
SmallCap,2023-09-30,Method2_PostMean,LongShort,-0.010559698737662278
SmallCap,2023-10-31,Method2_PostMean,LongShort,0.052348397920075646
SmallCap,2023-11-30,Method2_PostMean,LongShort,0.03246328784524183
SmallCap,2023-12-31,Method2_PostMean,LongShort,-0.03031971771817485
SmallCap,2024-01-31,Method2_PostMean,LongShort,-0.012416662888796401
SmallCap,2024-02-29,Method2_PostMean,LongShort,0.0697524370803233
SmallCap,2024-03-31,Method2_PostMean,LongShort,0.05123871198958328
SmallCap,2024-04-30,Method2_PostMean,LongShort,-0.009359938299917606
SmallCap,2024-05-31,Method2_PostMean,LongShort,-0.03659884400171231
SmallCap,2024-06-30,Method2_PostMean,LongShort,-0.014473005702886975
SmallCap,2024-07-31,Method2_PostMean,LongShort,-0.08122293649463719
SmallCap,2024-08-31,Method2_PostMean,LongShort,-0.0059989912009919925
SmallCap,2024-09-30,Method2_PostMean,LongShort,0.009666777246312725
SmallCap,2024-10-31,Method2_PostMean,LongShort,0.014837117878629465
SmallCap,2024-11-30,Method2_PostMean,LongShort,0.016918479920540807
SmallCap,2024-12-31,Method2_PostMean,LongShort,0.007245919399834835
SmallCap,2025-01-31,Method2_PostMean,LongShort,0.06255093508420552
SmallCap,2025-02-28,Method2_PostMean,LongShort,-0.04191212108629403
SmallCap,2025-03-31,Method2_PostMean,LongShort,0.03856948533585445
SmallCap,2025-04-30,Method2_PostMean,LongShort,-0.04969879456571211
SmallCap,2025-05-31,Method2_PostMean,LongShort,-0.03142086398403536
SmallCap,2025-06-30,Method2_PostMean,LongShort,-0.02663564772675714
SmallCap,2025-07-31,Method2_PostMean,LongShort,0.008552883368853945
SmallCap,2025-08-31,Method2_PostMean,LongShort,0.07697591660793708
SmallCap,2025-09-30,Method2_PostMean,LongShort,-0.018416802232341926
SmallCap,2025-10-31,Method2_PostMean,LongShort,0.061476995504561906
SmallCap,2025-11-30,Method2_PostMean,LongShort,0.00944732803818335
SmallCap,2025-12-31,Method2_PostMean,LongShort,0.005558269767762067
SmallCap,2010-01-31,Method3_ProbQ5,Q5,0.02734635552666136
SmallCap,2010-02-28,Method3_ProbQ5,Q5,0.02514522686398273
SmallCap,2010-03-31,Method3_ProbQ5,Q5,0.1187000575020341
SmallCap,2010-04-30,Method3_ProbQ5,Q5,-0.016489939700102374
SmallCap,2010-05-31,Method3_ProbQ5,Q5,-0.06301121688367424
SmallCap,2010-06-30,Method3_ProbQ5,Q5,-0.0485489439675904
SmallCap,2010-07-31,Method3_ProbQ5,Q5,0.024842217919501305
SmallCap,2010-08-31,Method3_ProbQ5,Q5,-0.021054132934541666
SmallCap,2010-09-30,Method3_ProbQ5,Q5,0.022937977665794276
SmallCap,2010-10-31,Method3_ProbQ5,Q5,0.035530450744602246
SmallCap,2010-11-30,Method3_ProbQ5,Q5,-0.03788638310278702
SmallCap,2010-12-31,Method3_ProbQ5,Q5,0.04557684738744935
SmallCap,2011-01-31,Method3_ProbQ5,Q5,0.04802520109985356
SmallCap,2011-02-28,Method3_ProbQ5,Q5,-0.03282712113317876
SmallCap,2011-03-31,Method3_ProbQ5,Q5,0.014457289622178036
SmallCap,2011-04-30,Method3_ProbQ5,Q5,-0.0038515646720192307
SmallCap,2011-05-31,Method3_ProbQ5,Q5,-0.023253041913309812
