Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5025.8,3620.01,1070.86,28.45,86.26,2163.8,1.83,,0.1279627637223349
2005,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5367.25,3834.98,1130.6299999999999,34.55,71.69,2422.65,0.0,,0.1504550801807938
2006,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6621.09,4569.24,1340.93,37.42,93.11,1994.04,0.0,9334.4,0.3285942107480293
2007,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8043.42,5531.58,1445.74,40.74,129.15,2496.92,0.0,9746.94,0.3915583999487369
2008,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8416.29,5777.65,1783.34,49.61,156.52,2975.35,0.0,3394.47,0.2515300720923593
2009,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5776.64,4227.75,1459.18,38.68,116.87,2429.76,0.0,4680.73,0.004741209008297248
2010,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5481.45,3938.71,1300.03,30.23,150.33,2390.39,0.0,6026.71,0.051292885261400786
2011,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5940.5,4307.25,1362.05,34.55,145.1,2323.72,0.0,2554.25,0.0691348355223521
2012,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5720.3,4113.18,1393.1100000000001,37.81,139.23,2296.73,0.0,2897.18,0.04902187022418818
2013,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5887.13,4190.39,1397.09,40.61,114.62,2796.26,0.0,4702.92,0.08069349774341432
2014,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6432.83,4620.47,1441.2599999999998,46.85,72.57,3205.23,0.0,4948.97,0.1077551376968267
2015,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7255.88,5275.79,1640.67,55.45,46.85,3674.49,2.09,5181.25,0.09465862295938075
2016,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7707.37,5606.97,1696.83,63.83,42.22,3650.08,0.95,5452.46,0.11645480864304036
2017,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7981.11,5865.27,1715.8999999999999,65.85,34.86,4132.67,1.0,5371.34,0.10424876683431412
2018,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8733.5,6456.95,1834.5500000000002,67.43,24.35,4356.24,0.0,4877.29,0.1113529098488605
2019,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,9186.72,6652.74,1746.7099999999998,59.56,46.53,4713.63,0.0,8826.65,0.16978422150232406
2020,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8413.02,5967.92,1721.4899999999998,56.29,40.94,5406.87,0.0,14004.62,0.13667056910929992
2021,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,9669.29,6714.79,1758.88,53.12,39.09,5504.67,0.0,24688.3,0.21974977609920318
2022,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,11749.49,8463.89,2134.03,57.96,77.91,6354.48,0.0,9454.61,0.17808223489569566
2023,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,13052.06,9510.86,2471.2699999999995,67.68,179.15,7285.96,0.0,15803.79,0.1315488967823045
2024,LIAB.ST,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,13549.46,9795.72,3296.09,88.48,276.62,7566.78,0.0,18578.48,0.03561752819561288
