Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
1998,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,47.39,19.51,24.16,0.0,0.0,36.4,0.0,,0.10219780219780217
1999,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,72.76,29.18,33.06,0.0,0.0,48.57,0.0,,0.21659460572369782
2000,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,112.28,48.88,75.9,0.0,0.0,89.44,0.0,,-0.13975849731663695
2001,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,0.35,0.0,18.18,0.0,0.0,0.16,0.0,,-111.43749999999999
2002,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,0.29,0.0,18.39,0.0,0.0,10.63,0.0,,-1.702728127939793
2003,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,8.03,5.43,21.42,0.0,0.0,53.45,0.0,,-0.3521047708138447
2019,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,233.66,129.19,93.69000000000001,0.0,1.99,87.54,0.0,,0.10041124057573665
2020,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,325.92,202.86,109.41000000000001,0.0,1.67,101.35,0.0,,0.11820424272323624
2021,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,393.94,225.88,128.82,0.0,1.06,204.17,0.0,1010.82,0.18700102855463588
2022,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,551.15,307.57,154.22,3.38,2.2,270.43,0.0,1867.96,0.3348001331213252
2023,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,616.98,308.46,214.49,4.32,2.54,304.54,0.0,1737.97,0.3146056347277862
2024,SMOP.OL,Smartoptics Group ASA,Communications & Networking,Communication Services,595.14,309.25,251.77999999999997,5.94,3.29,323.39,0.0,1764.82,0.11367079996289314
