Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2011,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,5724.44,2961.77,1903.6200000000001,0.0,0.0,8610.86,0.0,,0.09976355439526359
2012,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,6004.1,3125.09,1943.65,0.0,95.00999999999999,8293.41,0.0,,0.10132743949714293
2013,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,6205.82,3288.2400000000002,2106.52,0.0,106.10000000000001,9315.78,0.0,,0.07567374927273932
2014,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,6868.79,3678.49,2204.7200000000003,0.0,97.32,11031.9,0.0,,0.08051740860595183
2015,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,8074.69,4318.19,2611.57,0.0,105.06,11574.79,0.0,,0.0898392109057702
2016,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,8416.9,4534.49,2643.01,0.0,113.05,11338.1,0.0,14538.06,0.09934204143551385
2017,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,8108.87,4383.44,2568.71,0.0,95.6,11175.57,0.0,15874.02,0.09494996675784773
2018,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,8655.23,4681.36,2958.7,0.0,88.78,11700.4,0.0,10409.11,0.07917592560938089
2019,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,8861.07,4998.28,2396.79,0.0,99.82999999999998,11994.47,0.0,10706.17,0.11389998891155675
2020,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,11519.6,6521.91,2954.4700000000003,0.0,131.52,11787.92,0.0,14656.94,0.16217449728196326
2021,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,11251.56,5907.25,2832.47,0.0,137.07999999999998,12075.03,0.0,18025.09,0.1966670062103365
2022,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,11892.07,6295.639999999999,2993.71,0.0,155.93,13173.88,0.0,16013.68,0.18573039985182804
2023,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,13371.01,7239.96,3498.76,0.0,248.56,14156.31,0.0,15313.39,0.16838639447709186
2024,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,14338.86,8040.24,3788.7999999999997,0.0,328.47,14545.23,0.0,12933.69,0.1499701276638459
