Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,227.65,129.51999999999998,42.43,0.0,0.0,242.82,0.0,,0.22938802405073727
2005,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,472.12,210.97,85.78999999999999,0.0,0.0,646.35,0.0,579.42,0.27130811479848377
2006,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,666.01,236.43,120.69,0.0,0.0,989.43,0.0,1151.29,0.31218984667940125
2007,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,526.64,170.29,107.91000000000001,0.0,0.0,862.62,0.0,1681.44,0.28800630636896896
2008,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,810.52,343.25,137.67000000000002,0.0,0.0,1103.13,0.0,550.62,0.29878618113912225
2009,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,848.53,410.53000000000003,175.19,0.0,0.009999999999990905,1686.95,0.0,949.62,0.15578410741278637
2010,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1030.2,620.7900000000001,247.10999999999999,0.0,0.0,1679.92,0.0,981.54,0.09661174341635315
2011,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1279.03,790.69,289.97,0.0,0.009999999999990905,1801.25,0.0,738.65,0.11012352532963214
2012,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1332.16,734.76,246.42000000000002,0.0,382.95,2002.44,0.0,727.33,-0.015965522063082997
2013,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1436.11,671.78,276.08,0.0,383.85,2021.61,0.0,980.84,0.05164200810245296
2014,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1698.72,733.8000000000001,371.19,0.0,362.51,2022.1,0.0,585.48,0.11434647149003513
2015,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1543.7,720.1100000000001,425.40999999999997,0.0,323.33,502.41,0.0,78.17,0.14898190720726093
2016,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1061.32,530.98,408.35,0.0,317.32,-699.94,0.0,40.14,0.27906677715232747
2017,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,571.6,451.62,392.54,0.0,205.09,423.14,0.0,226.89,-1.1288226119014984
2018,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,568.62,403.31000000000006,424.37,0.0,223.04,-712.54,0.0,81.79,0.6765935947455582
2019,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,708.35,417.67,406.58,0.0,249.22000000000003,-1034.57,0.0,70.62,0.3529195704495588
2020,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,663.68,392.31,410.72,0.0,156.56,137.14,0.0,78.46,-2.1577220358757483
2021,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,515.43,357.40000000000003,256.04,0.0,34.88,19.22,0.0,98.43,-6.914151925078049
2022,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,658.49,380.48999999999995,230.29,0.0,163.92999999999998,-93.5,0.0,294.35,1.2429946524064162
2023,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,665.29,369.84,192.95,0.0,36.67,19.53,0.0,128.15,3.370711725550435
2024,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,551.48,267.02,204.0,0.0,5.91,327.17,0.0,40.42,0.22786319039031708
