Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2010,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,0.17,0.0,12.38,0.0,0.13,75.97,0.0,,-0.16243253916019484
2011,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,1.18,0.46,25.03,0.0,1.43,120.53,0.0,297.25,-0.21355679084045467
2012,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,26.02,23.96,60.3,0.0,5.06,47.72,0.0,198.36,-1.326487845766974
2013,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,62.94,25.31,85.11,1.69,5.63,62.0,0.0,379.93,-0.8293548387096775
2014,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,19.77,14.62,64.58,2.82,7.07,78.95,0.0,264.7,-0.8065864471184293
2015,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,55.14,65.37,81.05000000000001,4.38,9.39,32.55,0.0,331.23,-2.9582181259600624
2016,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,20.2,101.41,55.83,1.79,10.35,53.56,0.0,277.86,-2.7184466019417473
2017,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,66.23,54.93,74.74,0.0,3.32,37.08,0.0,408.62,-1.8004314994606254
2018,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,60.74,48.36,90.08,0.0,3.83,86.04,0.0,707.61,-0.9475825197582518
2019,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,67.78,59.57,87.78,0.13,17.150000000000002,117.75,0.0,2932.39,-0.8202972399150743
2020,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,52.51,39.53,121.74,7.56,18.43,263.76,0.0,3526.42,-0.45355626326963905
2021,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,76.88,64.52,141.66,8.87,18.78,140.38,0.0,2469.03,-0.9916654794130216
2022,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,119.13,91.93,156.94,13.64,19.9,148.03,0.0,1299.82,-0.9187326893197326
2023,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,190.82,150.69,170.35999999999999,11.01,16.31,41.14,0.0,1035.11,-3.294360719494409
2024,HBC.OL,Hofseth Biocare ASA,Food & Tobacco,Consumer Staples,256.83,169.55,201.07000000000002,9.32,23.86,59.36,0.0,671.64,-2.1618935309973053
