Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2014,MCOVb.ST,Medicover AB,Healthcare Providers & Services,Health Care,3052.66,2319.79,592.48,0.0,0.0,800.85,17.17,,0.17162172074032406
2015,MCOVb.ST,Medicover AB,Healthcare Providers & Services,Health Care,3717.4,2816.67,708.42,0.0,0.0,856.32,38.4,,0.21493875178826902
2016,MCOVb.ST,Medicover AB,Healthcare Providers & Services,Health Care,4619.01,3504.43,951.0999999999999,0.0,0.0,841.73,55.39,,0.1822275726770114
2017,MCOVb.ST,Medicover AB,Healthcare Providers & Services,Health Care,5413.4,4088.5,1056.18,0.0,0.0,2956.49,36.43,8407.51,0.0897852264677972
2018,MCOVb.ST,Medicover AB,Healthcare Providers & Services,Health Care,6448.34,4870.82,1253.95,0.0,92.18,3102.09,43.59,9656.99,0.0735580224307623
2019,MCOVb.ST,Medicover AB,Healthcare Providers & Services,Health Care,8313.03,6277.11,1578.1399999999999,0.0,134.87,3123.4,416.26,13580.09,0.09122627597000874
2020,MCOVb.ST,Medicover AB,Healthcare Providers & Services,Health Care,10699.63,7874.06,2168.2400000000002,0.0,194.08999999999997,4693.33,371.9,25404.87,0.0914548796402135
2021,MCOVb.ST,Medicover AB,Healthcare Providers & Services,Health Care,13996.7,9982.84,2394.09,0.0,204.25,5181.94,445.51,53477.87,0.2515384410345717
2022,MCOVb.ST,Medicover AB,Healthcare Providers & Services,Health Care,15243.6,11856.14,2827.2700000000004,0.0,348.23,4976.88,378.48,19586.61,0.039579038570703086
2023,MCOVb.ST,Medicover AB,Healthcare Providers & Services,Health Care,19921.9,15822.07,3399.41,0.0,586.34,5553.37,355.68,22635.33,0.019305979810629773
2024,MCOVb.ST,Medicover AB,Healthcare Providers & Services,Health Care,24305.89,19096.82,4392.21,0.0,683.24,5469.28,288.29,29636.58,0.023207707418233678
