Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2005,DUNI.ST,Duni AB,Household Goods,Consumer Staples,3157.81,2443.51,600.29,0.0,259.98,691.21,1.7,,-0.21066227937250182
2006,DUNI.ST,Duni AB,Household Goods,Consumer Staples,5143.55,2446.04,596.0699999999999,5.22,0.0,759.38,3.64,,2.7609499095698675
2007,DUNI.ST,Duni AB,Household Goods,Consumer Staples,6009.16,2555.17,576.39,8.67,121.78,1121.41,0.0,1956.54,2.465191143292818
2008,DUNI.ST,Duni AB,Household Goods,Consumer Staples,3505.93,2583.05,586.74,19.67,72.7,1372.97,0.0,1044.82,0.20620261185604902
2009,DUNI.ST,Duni AB,Household Goods,Consumer Staples,3473.06,2513.44,571.99,23.87,37.04,1447.5,0.0,2224.61,0.25869430051813463
2010,DUNI.ST,Duni AB,Household Goods,Consumer Staples,3334.89,2451.41,514.81,21.0,16.8,1727.5,0.0,2976.87,0.21584370477568746
2011,DUNI.ST,Duni AB,Household Goods,Consumer Staples,3288.09,2397.62,535.49,25.91,20.73,1806.57,0.0,2202.2,0.19936122043430382
2012,DUNI.ST,Duni AB,Household Goods,Consumer Staples,3153.21,2341.06,550.0300000000001,22.34,17.18,1699.22,0.0,2373.72,0.15729570038017446
2013,DUNI.ST,Duni AB,Household Goods,Consumer Staples,3432.28,2525.25,567.6899999999999,17.15,17.15,1978.21,0.0,3687.51,0.1715389164952155
2014,DUNI.ST,Duni AB,Household Goods,Consumer Staples,3554.91,2513.24,622.7900000000001,10.1,10.1,2101.99,0.0,5225.64,0.1992778272018421
2015,DUNI.ST,Duni AB,Household Goods,Consumer Staples,4015.64,2829.12,694.14,9.56,7.65,2454.19,0.0,6960.03,0.20140657406313284
2016,DUNI.ST,Duni AB,Household Goods,Consumer Staples,4193.93,2984.16,722.72,7.86,6.87,2280.71,75.87,5571.26,0.20709672491491926
2017,DUNI.ST,Duni AB,Household Goods,Consumer Staples,4300.42,3076.44,749.5,7.75,5.81,2510.62,85.05,5702.32,0.1835441331139937
2018,DUNI.ST,Duni AB,Household Goods,Consumer Staples,4613.98,3418.11,801.61,8.43,10.3,2465.02,88.8,4499.3,0.1536482602532674
2019,DUNI.ST,Duni AB,Household Goods,Consumer Staples,5161.95,3857.27,818.92,2.79,17.68,2403.23,94.7,5693.75,0.18850408137938207
2020,DUNI.ST,Duni AB,Household Goods,Consumer Staples,4606.69,3773.58,802.4100000000001,5.12,39.919999999999995,2654.36,90.85,5290.44,-0.0014935105146784396
2021,DUNI.ST,Duni AB,Household Goods,Consumer Staples,5072.17,4142.12,778.71,1.0,31.07,2562.35,82.81,5348.29,0.045845997973657605
2022,DUNI.ST,Duni AB,Household Goods,Consumer Staples,6628.21,5374.97,944.4499999999999,3.8,40.849999999999994,3022.4,498.87,3813.36,0.07717102068287855
2023,DUNI.ST,Duni AB,Household Goods,Consumer Staples,7681.54,5844.26,1150.54,35.83,79.62,3445.15,563.79,4911.5,0.16037905281695403
2024,DUNI.ST,Duni AB,Household Goods,Consumer Staples,7706.81,5946.38,1263.1100000000001,38.65,72.2,3612.73,713.5,4556.53,0.10719957098905983
