Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2005,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,344.82,149.82,188.18,0.0,0.0,386.45,0.0,1344.58,0.017647819899081364
2006,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,303.8,141.47,213.82,0.0,0.0,338.66,0.0,765.67,-0.15204039449595458
2007,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,225.72,124.36,193.91,28.89,0.0,264.99,0.0,510.74,-0.2402354805841729
2008,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,267.23,110.62,172.12,11.96,6.73,244.47,0.0,270.77,-0.042050149302572844
2009,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,228.38,107.97,155.59,12.63,29.7,182.74,0.0,80.82,-0.285925358432746
2010,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,239.93,115.29,109.46,18.18,0.45,157.33,0.0,131.69,0.20917816055424898
2011,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,216.23,90.95,125.25,27.16,0.7,161.8,0.0,116.49,0.16372064276885032
2012,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,194.74,78.06,126.91,37.88,0.0,155.69,0.0,105.22,0.17759650587706344
2013,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,245.77,104.51,127.83,24.43,0.0,193.65,0.0,203.7,0.19550735863671564
2014,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,319.64,137.82,140.82000000000002,21.73,0.0,248.04,0.0,477.85,0.2529027576197387
2015,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,410.74,180.12,172.33,26.68,0.0,339.15,0.0,1013.93,0.2505381099808345
2016,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,497.18,208.84,209.14,32.5,0.0,338.23,0.0,1285.02,0.3302486473701329
2017,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,535.46,240.92,228.92000000000002,45.55,0.53,357.61,0.0,2079.77,0.3093873213836304
2018,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,612.35,271.23,267.91999999999996,44.21,0.57,395.43,0.0,2035.64,0.2954758111423009
2019,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,730.97,317.56,325.25,50.87,0.68,461.28,0.0,1947.17,0.29992629205688526
2020,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,786.42,348.84,363.32000000000005,61.97,1.49,517.39,0.0,2742.52,0.2604225052668199
2021,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,636.74,303.73,362.52,58.99,2.56,392.88,0.0,1941.82,0.06851964976583186
2022,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,890.94,475.55,378.59000000000003,41.06,2.16,475.87,0.0,1397.32,0.15907705886061324
2023,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,1166.9,632.58,457.39,49.46,1.4899999999999998,571.28,0.0,1072.43,0.21863184427951277
2024,RTX.CO,Rtx A/S,"Computers, Phones & Household Electronics",Information Technology,774.35,412.44,450.21,101.74,2.3099999999999996,509.43,0.0,1101.71,0.021847947706260046
