Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,179484.66,0.0,149543.18,0.0,60.75,113285.38,543.06,183480.71,0.26250671624771466
2005,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,224406.97,0.0,190831.2,0.0,195.7,132150.03,724.97,252653.22,0.25121407337723417
2006,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,280640.04,0.0,247552.37,0.0,217.92,142415.44,8461.45,211514.03,0.21785808283826624
2007,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,299950.75,0.0,260066.95,0.0,150.58,147015.66,9055.35,212111.51,0.25458424341586555
2008,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,344538.57,0.0,284544.5,0.0,181.21,195105.88,11550.49,135442.93,0.28943148473961877
2009,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,305236.39,0.0,287045.49,4249.03,0.0,165862.23,11247.45,147287.98,0.12670075401864003
2010,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,339073.5,0.0,279986.45999999996,0.0,0.0,189756.69,11921.2,191377.08,0.2929772817436757
2011,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,337429.59,70613.09,176956.97999999998,0.0,0.0,202054.45,14331.14,141053.5,0.41527497279278164
2012,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,288004.85,25523.94,128194.21,0.0,4254.49,205252.45,13506.96,149489.4,0.5944073902923762
2013,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,278520.81,78050.01999999999,125759.31999999998,0.0,3985.08,241614.66,16281.95,235735.32,0.2742431938132108
2014,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,299957.26,84414.8,135358.79,0.0,3379.87,310401.82,5103.38,271265.71,0.24343117007263276
2015,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,324999.17,104511.25,164007.34999999998,0.0,3346.1,310162.06,5763.55,206782.12,0.16818665001548944
2016,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,228930.89,105825.75,107446.22,0.0,4408.01,269975.35,7185.98,233215.65,0.04059336127446067
2017,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,255783.6,111810.79,110413.87999999999,0.0,5207.42,251208.06,6696.91,243836.9,0.10993006455052033
2018,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,319761.69,290016.04,31902.9,0.0,6602.0,281699.37,6660.44,183204.6,-0.03037611239929718
2019,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,342157.18,207168.3,87021.77,0.0,8437.35,246655.48,6487.24,245614.7,0.15615602139378135
2020,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,373986.97,214331.97999999998,90221.76999999999,0.0,7585.15,256050.32,8612.21,355243.55,0.23368653658679978
2021,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,531039.51,225507.22,93656.23000000001,0.0,6669.47,391968.6,9511.24,565811.95,0.5111255150445413
2022,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,783284.04,285859.43,126818.06,0.0,7830.0599999999995,626887.83,10198.16,392840.65,0.569430964884348
2023,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,538805.13,297295.08,143667.3,0.0,9432.91,547599.45,10743.21,305503.49,0.15834333704682355
2024,MAERSKb.CO,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,596086.86,309034.33,147662.62,0.0,10765.27,646901.55,11706.67,291766.78,0.19529765358835022
