Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2006,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,2532.38,2115.43,0.0,0.0,9.76,915.4,0.0,,0.44482193576578577
2007,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,2629.67,2075.21,0.0,0.0,14.73,1000.45,0.0,,0.5394872307461642
2008,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,2980.9,2386.68,0.0,0.0,27.98,879.03,0.53,,0.6437764336713815
2009,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,3661.85,2712.19,677.0,0.0,38.49,1251.13,0.46,1713.87,0.18709801132958861
2010,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,4593.49,4075.23,0.0,0.0,24.95,1315.5,0.44,1385.16,0.374872714561454
2011,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,4799.57,4127.37,804.1300000000001,0.0,72.96,1165.62,0.39,702.7,-0.17571890464061224
2012,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,4710.38,4429.35,752.62,0.0,56.41,1093.59,402.27,698.99,-0.35297420881633323
2013,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,5784.61,5428.98,755.8399999999999,0.0,48.2,1037.39,313.32,386.04,-0.33198095816274387
2014,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,5723.78,4849.65,728.38,0.0,49.21,1148.0,383.21,633.58,0.06304817758504719
2015,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,6203.62,5326.86,789.9399999999999,0.0,42.79,1072.75,452.31,622.9,0.02887099523953174
2016,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,6320.97,5112.74,1041.22,0.0,65.41,1143.94,486.5,794.1,0.06231446726037171
2017,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,6478.38,5302.68,1030.79,0.0,46.91,1295.43,545.94,658.35,0.053221242878943316
2018,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,7120.15,5883.26,1064.54,0.0,53.25,1332.04,657.31,496.17,0.0598688013672805
2019,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,7144.55,5802.55,1082.29,0.0,52.28,1404.61,610.11,553.23,0.10295723475222367
2020,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,6875.24,5567.07,1083.71,0.0,46.15,1726.07,651.45,902.57,0.07499831757461559
2021,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,7606.05,6028.2,1197.1200000000001,0.0,39.76,1992.54,722.75,1256.27,0.12557406391214207
2022,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,10563.28,7518.45,1410.57,0.0,14.0,3552.97,1039.66,3039.19,0.3527956748094231
2023,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,8936.67,7059.06,1304.3400000000001,0.0,15.82,3719.81,922.8,3990.8,0.12007254540010888
2024,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,9280.49,7701.49,1437.8500000000001,0.0,20.28,4006.5,862.89,2981.47,0.024822411020682233
