Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2008,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,1802.76,1185.92,457.89,0.0,0.0,1419.33,0.0,,0.11198945981554673
2009,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,1721.88,1113.59,444.22,0.0,0.0,1248.22,0.0,,0.13144317508131592
2010,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,1755.06,1232.46,444.15999999999997,0.0,0.0,1252.28,0.0,,0.06263774874628673
2011,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,1642.48,1141.31,425.3,0.0,6.8,536.05,0.0,,0.1288499207163512
2012,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,1352.11,943.13,357.81,0.0,6.33,550.54,0.0,347.46,0.08144730628110565
2013,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,1472.03,1022.54,369.14,0.0,4.74,671.03,0.0,649.84,0.1126775255949809
2014,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,1792.55,1203.87,454.13,0.0,3.5,855.0,0.0,1283.68,0.15327485380116967
2015,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,3374.81,2255.48,1042.3,0.0,13.89,961.81,0.0,2111.55,0.06564706126989736
2016,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,4718.11,3166.5,1462.31,0.0,19.060000000000002,983.46,0.0,2017.69,0.07142130844162418
2017,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,4943.71,3431.12,1274.09,0.0,17.28,1227.52,0.0,2673.5,0.18021702294056327
2018,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,5405.93,3674.87,1372.78,0.0,15.440000000000001,1434.08,0.0,2379.16,0.23906616088363303
2019,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,5704.29,3837.31,1537.12,0.0,20.58,1640.31,0.0,3113.4,0.1885497253567924
2020,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,6384.04,4400.11,1185.54,0.0,17.09,1915.84,0.0,4428.19,0.40781067312510455
2021,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,7069.84,4992.83,1146.75,0.0,15.39,2076.68,0.0,4851.58,0.44054452298861657
2022,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,8516.68,6159.23,1226.42,0.0,23.36,2375.67,0.0,4481.36,0.4662558351959661
2023,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,10284.51,7204.93,1596.46,0.0,42.35,2975.65,0.0,5716.27,0.4841866482953304
2024,SCANFL.HE,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,9062.27,6074.54,1673.68,0.0,28.79,3424.61,0.0,6336.24,0.3753011291796731
