Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2014,CONSTI.HE,Consti Oyj,Construction & Engineering,Industrials,1804.47,1236.15,507.46,0.0,43.96,4.2,0.0,,4.023809523809513
2015,CONSTI.HE,Consti Oyj,Construction & Engineering,Industrials,2291.18,1592.79,630.26,0.0,39.6,235.57,0.0,731.01,0.12111049794116348
2016,CONSTI.HE,Consti Oyj,Construction & Engineering,Industrials,2429.39,1667.76,668.18,0.0,1.1200000000000006,269.16,0.0,1053.18,0.3430301679298555
2017,CONSTI.HE,Consti Oyj,Construction & Engineering,Industrials,2800.96,2037.01,775.38,0.0,7.82,248.89,0.0,657.61,-0.07734340471694304
2018,CONSTI.HE,Consti Oyj,Construction & Engineering,Industrials,3031.77,2238.88,820.3299999999999,0.0,6.93,232.02,0.0,428.21,-0.14813378157055448
2019,CONSTI.HE,Consti Oyj,Construction & Engineering,Industrials,3099.18,2263.19,799.4599999999999,0.0,12.16,288.69,0.0,494.91,0.08441580934566441
2020,CONSTI.HE,Consti Oyj,Construction & Engineering,Industrials,2945.09,2055.76,806.49,0.0,10.780000000000001,351.77,0.0,827.36,0.20484975978622372
2021,CONSTI.HE,Consti Oyj,Construction & Engineering,Industrials,2934.42,2100.96,779.87,0.0,12.809999999999999,319.76,0.0,951.94,0.1275331498623969
2022,CONSTI.HE,Consti Oyj,Construction & Engineering,Industrials,3080.79,2162.25,810.1400000000001,0.0,10.25,379.59,0.0,918.63,0.25856845543876256
2023,CONSTI.HE,Consti Oyj,Construction & Engineering,Industrials,3657.29,2586.78,954.58,0.0,15.21,459.85,0.0,1042.31,0.21902794389474767
2024,CONSTI.HE,Consti Oyj,Construction & Engineering,Industrials,3796.03,2645.3,1038.99,0.0,16.84,513.97,0.0,966.89,0.1846411269140222
