Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2008,FESTI.IC,Festi hf,Oil & Gas,Energy,2889.13,2276.93,423.33,0.0,165.48,364.88,0.0,,0.06410326682745095
2009,FESTI.IC,Festi hf,Oil & Gas,Energy,2035.18,1554.71,336.46000000000004,0.0,87.94,307.75,0.0,,0.18219333874898455
2010,FESTI.IC,Festi hf,Oil & Gas,Energy,2275.91,1850.52,478.83,0.0,56.27,-263.56,0.0,,0.41626195173774516
2011,FESTI.IC,Festi hf,Oil & Gas,Energy,2645.35,2190.4,497.79999999999995,0.0,19.25,649.86,0.0,,-0.09555904348628956
2012,FESTI.IC,Festi hf,Oil & Gas,Energy,2796.23,2341.19,384.67,0.0,33.22,631.48,0.0,,0.05883005004117303
2013,FESTI.IC,Festi hf,Oil & Gas,Energy,2806.41,2365.7,406.84,0.0,30.49,798.02,0.0,995.43,0.004235482819979528
2014,FESTI.IC,Festi hf,Oil & Gas,Energy,3077.88,2558.88,442.09,0.0,25.35,660.28,0.0,952.4,0.07808808384321807
2015,FESTI.IC,Festi hf,Oil & Gas,Energy,3003.93,2380.79,506.52,0.0,26.36,525.86,0.0,1237.95,0.1716426425284294
2016,FESTI.IC,Festi hf,Oil & Gas,Energy,2354.63,1573.56,608.07,0.0,32.64,960.15,0.0,2463.02,0.14618549185023186
2017,FESTI.IC,Festi hf,Oil & Gas,Energy,2689.64,1808.33,719.1500000000001,0.0,30.96,1096.05,0.0,2261.65,0.11970256831348922
2018,FESTI.IC,Festi hf,Oil & Gas,Energy,4450.24,3415.35,849.65,0.0,87.29,1933.68,0.0,2834.33,0.05065471018989692
2019,FESTI.IC,Festi hf,Oil & Gas,Energy,6107.96,4656.58,1231.71,0.0,169.11999999999998,2081.98,0.0,3097.39,0.02427977213998218
2020,FESTI.IC,Festi hf,Oil & Gas,Energy,6006.73,4566.39,1264.15,0.0,142.34,2001.57,0.0,3856.88,0.016911724296426876
2021,FESTI.IC,Festi hf,Oil & Gas,Energy,6691.82,5021.46,1358.05,0.0,132.61,2303.6,0.0,4966.57,0.07800833478034369
2022,FESTI.IC,Festi hf,Oil & Gas,Energy,8627.85,6709.38,1626.74,0.0,171.11,2387.98,0.0,3941.26,0.050511310814998545
2023,FESTI.IC,Festi hf,Oil & Gas,Energy,10444.4,8093.61,1988.6,0.0,271.7,2674.02,0.0,4657.04,0.03384043500048618
2024,FESTI.IC,Festi hf,Oil & Gas,Energy,12040.43,9177.95,2458.9900000000002,0.0,293.75,3560.43,0.0,7241.99,0.030822119800136313
