Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,69.97,12.11,71.0,0.0,0.0,51.25,0.0,,-0.25639024390243903
2005,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,70.04,14.58,76.52,0.0,0.0,127.76,0.0,462.01,-0.16484032561051962
2006,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,72.97,15.21,106.26,0.0,0.0,105.71,0.0,924.03,-0.45880238388042766
2007,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,45.43,3.44,87.25000000000001,0.0,0.0,204.04,0.0,720.96,-0.22181925112723003
2008,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,51.7,4.86,141.73,0.0,0.0,159.27,0.0,254.29,-0.595780749670371
2009,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,24.08,1.7,61.11,0.0,0.0,61.15,0.0,120.55,-0.6333605887162715
2010,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,25.91,1.69,57.230000000000004,0.0,0.0,34.54,0.0,189.76,-0.9557035321366534
2011,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,23.03,1.88,39.62,0.0,0.0,44.16,0.0,148.47,-0.4182518115942028
2012,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,21.48,1.78,43.83,0.0,0.0,20.73,0.0,170.46,-1.1640135069946935
2013,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,22.11,2.51,43.660000000000004,0.0,0.0,41.68,0.0,401.81,-0.5772552783109406
2014,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,33.03,11.04,45.63,0.0,0.0,98.43,0.0,771.87,-0.24017067967083205
2015,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,53.28,16.2,55.00000000000001,0.0,0.0,86.26,0.0,566.89,-0.20774402967771863
2016,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,71.9,26.74,64.23,0.0,0.0,67.51,0.0,496.57,-0.28247667012294464
2017,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,66.69,21.93,67.09,0.0,0.0,44.1,0.0,294.43,-0.5063492063492064
2018,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,66.77,19.37,66.96,0.0,0.86,51.6,0.0,170.14,-0.39573643410852716
2019,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,45.19,1.25,48.39,0.0,1.0899999999999999,45.14,0.0,229.59,-0.12272928666371295
2020,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,93.45,2.03,53.900000000000006,0.0,0.71,194.37,0.0,3074.09,0.18938107732674792
2021,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,127.97,6.88,68.73,0.0,0.94,244.84,0.0,4734.91,0.21001470347982357
2022,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,136.97,5.38,96.00999999999999,0.0,0.6799999999999999,284.74,0.0,3623.44,0.12256795673245773
2023,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,118.94,11.72,97.97,0.0,0.49,309.3,0.0,2136.6,0.028322017458777885
2024,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,104.35,8.95,103.56,0.0,0.35,324.25,0.0,681.29,-0.026245181187355467
