Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,657.42,557.3100000000001,94.11999999999999,0.0,0.0,408.25,0.0,567.54,0.014672382118799534
2005,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,884.23,723.9499999999999,122.71000000000001,0.0,0.0,593.89,0.0,682.76,0.06326087322568166
2006,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,950.69,770.55,178.56,0.0,0.0,533.49,0.0,785.98,0.0029616300211814614
2007,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,1242.09,832.67,338.69000000000005,0.0,0.0,772.96,0.0,963.32,0.09150538190850743
2008,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,1322.21,1089.36,240.70999999999998,0.0,0.0,861.03,0.0,250.97,-0.009128601790878184
2009,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,1089.64,1010.64,269.89,0.0,0.0,553.79,0.0,369.28,-0.3446974484913052
2010,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,647.2,828.08,230.85,0.0,0.0,392.73,0.0,175.78,-1.0483792936623124
2011,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,6.01,0.0,3.98,0.0,0.0,5.1,0.0,30.76,0.3980392156862745
2012,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,3.56,0.0,9.190000000000001,0.0,0.0,44.22,0.0,153.4,-0.12731795567616466
2013,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,62.03,6.1,76.37,0.0,0.0,128.9,0.0,254.33,-0.15857253685027156
2014,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,311.05,42.67,247.47,0.0,0.0,154.18,0.0,243.97,0.1356207030743287
2015,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,634.37,29.09,593.92,0.0,0.0,157.44,0.0,114.36,0.07215447154471553
2016,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,327.49,43.95,297.82,0.0,0.0,162.95,0.0,173.36,-0.0876342436330161
2017,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,360.16,206.68,152.49,0.0,0.0,218.08,0.0,315.13,0.004539618488628068
2018,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,675.27,243.11,403.15,0.0,6.32,211.25,0.0,333.03,0.1074082840236686
2019,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,508.34,184.14,340.71,0.0,11.46,165.83,0.0,227.52,-0.1686667068684797
2020,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,618.87,169.97,399.24,0.0,6.57,210.15,0.0,318.67,0.20504401617891965
2021,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,673.25,158.63,448.9,0.0,7.84,286.81,0.0,439.53,0.20180607370733247
2022,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,1161.53,272.8,783.51,0.0,15.42,579.44,0.0,948.05,0.1549772193842331
2023,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,1966.58,503.76,1158.0,0.0,77.88,928.01,0.0,1222.96,0.24454477861229937
2024,REACH.OL,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,2717.02,756.6,1591.7800000000002,0.0,122.17999999999999,1091.91,0.0,2219.45,0.22571457354543858
