Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2012,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,224.54,16.0,227.29,183.56,0.23,483.35,0.0,1917.81,0.3404986034964312
2013,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,6.89,0.91,208.93,172.25,0.08,353.43,0.0,1529.81,-0.08708938120702828
2014,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,172.42,15.45,261.96999999999997,201.87,2.26,306.94,0.0,2337.04,0.3082361373558351
2015,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,225.1,26.71,338.03,257.82,38.83,324.47,0.0,4746.06,0.24455265509908466
2016,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,288.06,0.0,438.70000000000005,334.6,40.12,340.15,0.0,3404.23,0.4228722622372482
2017,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,171.02,0.0,483.57,406.41,23.73,680.82,0.0,3457.71,0.10300813724626191
2018,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,48.93,0.0,625.0500000000001,564.63,19.43,1481.13,0.0,3362.93,-0.020875952819806545
2019,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,54.51,0.55,830.4799999999999,740.41,3.4100000000000006,1637.45,0.0,11183.52,-0.024135088094292916
2020,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,276.27,0.0,1177.3500000000001,857.36,4.17,1730.83,0.0,12361.69,-0.027668806295245717
2021,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,148.35,14.99,1218.32,795.78,9.629999999999999,1249.27,0.0,8525.03,-0.23918768560839526
2022,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,141.13,0.0,1199.1499999999999,833.38,81.08,1150.63,0.0,14684.53,-0.26569792200794334
2023,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,524.97,29.36,1393.5700000000002,1048.9,38.12,2390.15,0.0,32874.87,0.04720205844821452
2024,ZELA.CO,Zealand Pharma A/S,Biotechnology & Medical Research,Health Care,97.69,12.27,2062.9,1433.35,53.050000000000004,13597.97,0.0,80194.57,-0.04391684935324907
