Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2013,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,414.8,219.0,163.13000000000002,0.0,33.27,-146.36,0.0,,0.004099480732440664
2014,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,559.23,344.14,160.95,0.0,30.29,-117.73,0.0,,-0.20258217956340815
2015,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,776.08,544.59,180.26000000000002,0.0,18.17,34.63,4.62,,0.842292993630573
2016,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,2295.12,1663.5,583.95,0.0,7.92,814.7,5.6,4475.04,0.04845788126295238
2017,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,2961.28,2205.95,709.35,0.0,17.35,1494.37,1.15,3875.25,0.01914384294426043
2018,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,3733.36,2789.03,853.53,0.0,20.95,1623.13,0.89,4550.81,0.04301055405721601
2019,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,4686.0,3388.67,1083.25,0.0,26.79,1873.38,0.66,14399.69,0.09993916885445343
2020,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,8211.71,5977.18,2302.06,0.0,38.61,7844.02,0.63,82461.18,-0.013530240354891691
2021,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,16212.93,12271.38,4079.0899999999997,0.0,59.69,33176.78,0.66,86186.9,-0.005944702183170208
2022,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,26339.91,17969.14,8933.26,0.0,372.46,32408.7,0.94,30176.74,-0.02884789834135769
2023,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,28609.22,19113.29,9862.19,0.0,669.8199999999999,33890.72,1.01,31837.47,-0.030570289566215714
2024,SINCH.ST,Sinch AB (publ),Software & IT Services,Information Technology,29200.03,19349.39,10537.119999999999,0.0,538.0,29840.48,1.03,17998.47,-0.04103277615643443
