Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,BOL.ST,Boliden AB,Metals & Mining,Materials,16451.07,14129.49,1020.4,155.08,0.0,8328.22,0.0,2712.04,0.17485849317141
2005,BOL.ST,Boliden AB,Metals & Mining,Materials,17655.6,14239.53,860.27,171.88,0.0,8736.98,0.0,12973.84,0.31219940986473566
2006,BOL.ST,Boliden AB,Metals & Mining,Materials,30642.01,22478.11,894.54,187.09,0.0,14649.4,0.0,37676.93,0.5089935423976407
2007,BOL.ST,Boliden AB,Metals & Mining,Materials,28779.49,23151.69,1030.56,279.09,0.0,10875.79,0.0,17408.82,0.4483655899939225
2008,BOL.ST,Boliden AB,Metals & Mining,Materials,26503.63,24660.43,1110.1899999999998,322.45,229.22,14344.11,0.0,3810.43,0.057601342990258785
2009,BOL.ST,Boliden AB,Metals & Mining,Materials,22743.62,18893.63,962.0799999999999,179.41,136.62,13145.63,8.09,17939.47,0.2228038912186057
2010,BOL.ST,Boliden AB,Metals & Mining,Materials,30834.51,25226.25,954.03,240.19,155.37,16341.44,10.41,28553.4,0.2898173601152162
2011,BOL.ST,Boliden AB,Metals & Mining,Materials,34826.81,29714.59,1096.9,308.34,149.42,18239.22,10.41,20993.33,0.22873011672017443
2012,BOL.ST,Boliden AB,Metals & Mining,Materials,34377.63,29700.67,1161.9399999999998,368.69,137.51,19123.72,11.98,25162.08,0.19577020960821911
2013,BOL.ST,Boliden AB,Metals & Mining,Materials,31054.77,28356.24,1162.45,365.52,94.76,21732.07,15.08,22336.65,0.08308399031597237
2014,BOL.ST,Boliden AB,Metals & Mining,Materials,33887.39,30225.93,1224.4799999999998,362.84,117.58,22973.37,6.71,28958.64,0.11672022029514256
2015,BOL.ST,Boliden AB,Metals & Mining,Materials,38475.58,33801.19,1402.6000000000001,474.23,96.57,27002.39,6.28,36003.07,0.13512142582363365
2016,BOL.ST,Boliden AB,Metals & Mining,Materials,39588.54,32604.87,1636.92,520.44,110.96,27867.29,7.59,54311.31,0.20650241364267763
2017,BOL.ST,Boliden AB,Metals & Mining,Materials,47963.15,37753.87,1684.92,638.14,100.71,35066.65,9.01,67594.26,0.2583498072452521
2018,BOL.ST,Boliden AB,Metals & Mining,Materials,49121.51,39107.85,1864.5,660.21,61.81,38058.53,10.73,45920.65,0.22978014282389525
2019,BOL.ST,Boliden AB,Metals & Mining,Materials,46469.63,37709.11,2015.6399999999999,688.63,53.04,38846.44,11.25,58181.94,0.1899358917115247
2020,BOL.ST,Boliden AB,Metals & Mining,Materials,57643.53,46584.81,2263.9500000000003,766.59,210.83,47641.66,13.57,75978.13,0.19621204220397215
2021,BOL.ST,Boliden AB,Metals & Mining,Materials,68787.49,55828.95,2281.0299999999997,967.13,210.46999999999997,49557.66,14.61,86658.34,0.23065657473422155
2022,BOL.ST,Boliden AB,Metals & Mining,Materials,82127.65,64885.38,3000.55,995.75,212.83000000000004,54886.12,13.18,97601.95,0.2736763492430686
2023,BOL.ST,Boliden AB,Metals & Mining,Materials,78182.95,67496.67,3343.13,1145.56,671.8100000000001,56785.55,15.1,86601.16,0.13761990399757745
2024,BOL.ST,Boliden AB,Metals & Mining,Materials,90723.3,77601.99,3717.1299999999997,1155.31,1122.76,66817.99,19.53,87311.25,0.14118911054748887
