Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,431.76,94.55,315.44,0.0,0.0,555.87,0.0,597.43,0.03916383327036894
2005,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,552.53,110.99,365.41,0.0,0.32,616.85,0.0,1070.64,0.12289859771419298
2006,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,577.73,151.27,389.77000000000004,58.04,0.09,613.81,0.0,815.31,0.15418451963962793
2007,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,561.81,121.39,370.71,87.05,0.0,618.35,0.0,582.54,0.2535133823886148
2008,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,635.9,137.71,403.21999999999997,98.2,0.0,810.69,0.0,483.39,0.23827850349702098
2009,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,464.75,93.22,504.65,126.6,0.0,638.52,0.6,574.04,-0.010201527099762145
2010,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,485.73,81.11,469.48,105.19,0.0,561.11,0.44,344.06,0.07181907221084495
2011,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,485.34,84.07,440.87,94.29,4.92,382.53,0.5,216.47,0.1299376027987364
2012,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,548.77,107.73,522.6800000000001,118.17,17.61,240.61,0.39,153.01,0.0785062240663897
2013,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,577.06,82.7,482.34000000000003,122.85,14.78,180.59,0.43,214.72,0.6634073583029496
2014,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,618.16,99.19,492.89,100.29,19.93,152.21,0.47,154.07,0.6971443542048733
2015,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,683.93,70.55,510.08000000000004,116.15,17.72,170.88,0.0,120.08,1.1805360486891383
2016,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,557.99,43.63,610.59,60.5,0.0,95.96,1.05,105.78,-0.3683125450984437
2017,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,513.86,17.02,417.78,55.73,6.29,-61.88,1.94,88.13,-2.143810477143812
2018,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,402.26,21.76,330.66999999999996,50.47,5.24,-66.51,2.09,79.84,-1.4756286867432484
2019,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,462.62,20.16,317.16999999999996,61.37,3.57,33.78,1.97,414.26,5.121398601398602
2020,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,566.41,29.46,347.37000000000006,75.38,3.68,206.61,1.94,2025.45,1.2528410453128738
2021,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,652.59,23.12,389.82,57.47,1.98,675.47,1.99,4700.43,0.4356567177397927
2022,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,722.62,71.32,467.17,108.27,0.89,837.49,1.99,2086.67,0.3472506789917567
2023,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,894.17,54.08,570.26,176.91,7.3,1201.68,2.02,1211.18,0.3650743540749355
2024,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,831.5,29.15,526.27,0.0,7.87,1359.09,2.2,523.63,0.1970263500062441
