Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,190.51,90.13,53.31,0.0,1.15,57.09,0.0,62.59,0.8043440182168504
2005,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,225.3,108.28,57.050000000000004,0.0,0.69,68.71,0.0,138.39,0.8627565128802214
2006,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,271.8,134.13,0.0,0.0,0.0,83.85,0.0,172.78,1.6418604651162794
2007,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,375.25,193.57,86.09,0.0,2.78,95.69,0.0,222.87,0.9699028111610409
2008,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,452.86,258.69,107.35000000000001,0.0,5.07,122.61,0.0,100.04,0.6667482260827012
2009,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,227.79,119.72,70.47,7.23,3.38,86.5,0.0,90.41,0.47919075144508666
2010,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,269.71,138.96,80.57000000000001,6.31,1.53,92.49,0.0,136.92,0.5942264028543623
2011,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,342.29,181.71,96.27,7.36,2.28,98.96,0.0,117.0,0.7011924009700892
2012,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,300.13,155.21,101.53,9.68,1.84,88.45,0.0,78.37,0.5791972866026002
2013,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,350.34,194.47,112.39,0.0,2.32,106.51,0.0,101.87,0.3864425875504645
2014,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,376.73,209.99,129.25,0.0,3.38,113.87,0.0,103.97,0.2995521208395539
2015,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,358.96,189.83,127.07,0.0,3.43,101.78,0.0,84.77,0.3795441147573195
2016,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,390.08,199.84,129.22,0.0,3.84,99.63,0.0,108.13,0.5739235170129477
2017,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,398.35,214.17,128.99,0.0,3.57,113.12,0.0,146.55,0.45632956152758153
2018,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,432.68,244.02,124.92,0.0,2.4,122.43,0.0,130.72,0.5010209915870293
2019,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,466.18,263.72,134.94,0.0,2.3,126.84,0.0,161.8,0.5141911069063385
2020,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,425.14,209.93,131.68,0.0,1.47,134.11,0.0,151.34,0.6118857654164489
2021,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,462.07,260.06,140.83,0.0,1.75,141.61,0.0,199.16,0.41967375185368244
2022,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,462.93,294.66,147.8,0.0,2.67,128.85,0.0,146.49,0.13814512999611928
2023,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,631.92,324.22,202.73,16.86,7.079999999999999,143.17,0.0,149.47,0.8014947265488576
2024,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,514.96,244.01,185.43,18.54,7.35,140.53,0.0,123.41,0.688180459688323
