Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,143.97,7.62,115.60000000000001,0.0,0.0,272.34,0.0,236.62,0.07619152529925824
2005,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,165.55,0.0,142.72,0.0,0.0,288.34,0.0,269.86,0.0791773600610391
2006,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,140.6,7.98,132.17,0.0,0.0,359.1,0.0,260.73,0.001253132832080248
2007,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,143.84,0.0,140.05,0.0,0.0,438.33,0.0,264.39,0.008646453585198348
2008,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,201.26,10.22,185.27,0.0,0.0,514.4,0.0,252.75,0.011216951788491412
2009,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,292.35,0.0,217.93,0.0,0.0,445.07,-0.34,160.37,0.16733748566545997
2010,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,193.42,6.26,197.83,0.0,0.0,382.68,0.0,134.43,-0.027882303752482532
2011,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,158.39,5.95,166.45,0.0,0.0,340.99,0.0,71.03,-0.04108624886360301
2012,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,130.45,2.77,199.16,0.0,5.74,58.97,0.0,64.08,-1.309479396303205
2013,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,121.12,0.0,146.26,0.0,0.0,261.16,0.0,299.97,-0.09626282738551073
2014,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,133.39,0.0,175.61,0.0,4.01,97.45,0.0,196.94,-0.4743971267316575
2015,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,162.92,0.0,194.19000000000003,0.0,5.17,83.63,0.0,139.12,-0.4357288054525893
2016,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,167.98,0.0,202.78,0.0,4.57,158.67,0.0,189.15,-0.2481250393899289
2017,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,184.37,0.0,207.19,0.0,0.8,170.16,0.0,322.16,-0.13881053126469203
2018,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,239.22,0.0,263.97999999999996,0.0,1.2,184.45,0.0,323.96,-0.14074274871238798
2019,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,230.98,0.0,286.4,0.0,5.34,76.3,0.0,222.16,-0.7963302752293577
2020,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,162.97,0.0,249.52,0.0,2.09,219.82,0.0,297.92,-0.4032390137385134
2021,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,396.35,0.0,334.42,0.0,0.67,322.54,0.0,369.38,0.1899299311713276
2022,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,300.08,0.0,362.81000000000006,0.0,0.9,321.06,0.0,430.3,-0.19818725471874438
2024,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,523.91,0.0,689.9899999999999,0.0,21.34,241.68,0.0,,-0.775488248924197
