Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2014,SFRG.ST,Stillfront Group AB (publ),Software & IT Services,Information Technology,26.82,0.0,39.36,0.0,0.0,33.62,3.86,,-0.33457844183564567
2015,SFRG.ST,Stillfront Group AB (publ),Software & IT Services,Information Technology,52.95,0.0,55.43,0.0,0.0,99.96,5.65,343.2,-0.023482624751443963
2016,SFRG.ST,Stillfront Group AB (publ),Software & IT Services,Information Technology,93.12,0.0,93.47999999999999,0.0,0.42,127.32,18.71,421.63,-0.005341368212011129
2017,SFRG.ST,Stillfront Group AB (publ),Software & IT Services,Information Technology,883.79,0.0,845.72,0.0,0.0,64.16,0.0,1227.97,0.593360349127181
2018,SFRG.ST,Stillfront Group AB (publ),Software & IT Services,Information Technology,1240.82,0.0,1027.31,0.0,40.27,1054.9,14.64,3024.43,0.16197617667408415
2019,SFRG.ST,Stillfront Group AB (publ),Software & IT Services,Information Technology,1830.46,0.0,1541.98,0.0,69.79,1820.94,16.88,9076.34,0.11899424317941908
2020,SFRG.ST,Stillfront Group AB (publ),Software & IT Services,Information Technology,4084.72,0.0,2660.02,0.0,172.97,6399.91,17.75,36185.45,0.19504461127576092
2021,SFRG.ST,Stillfront Group AB (publ),Software & IT Services,Information Technology,5467.04,0.0,4919.84,0.0,251.56,9520.65,22.41,18217.63,0.0309795809729793
2022,SFRG.ST,Stillfront Group AB (publ),Software & IT Services,Information Technology,6706.12,0.0,6504.700000000001,0.0,232.78,13400.79,5.65,8463.15,-0.0023391743072732835
2023,SFRG.ST,Stillfront Group AB (publ),Software & IT Services,Information Technology,6949.02,0.0,6798.73,0.0,423.99,13931.61,8.05,6346.32,-0.01963462523476176
2024,SFRG.ST,Stillfront Group AB (publ),Software & IT Services,Information Technology,6851.51,0.0,13916.6,0.0,448.5,7693.24,0.0,4449.21,-0.9766483302223771
