Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,1290.29,840.28,253.24,0.0,2.2,388.09,0.0,570.88,0.5013527789945631
2005,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,1180.12,776.41,298.59000000000003,0.0,1.64,405.85,0.0,735.39,0.2549710484169025
2006,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,1262.09,819.26,320.83,0.0,2.09,583.37,0.0,911.52,0.20554707989783488
2007,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,1296.13,817.52,347.05,0.0,3.03,445.81,0.0,573.31,0.28830667773266666
2008,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,1430.51,902.19,373.42999999999995,0.0,3.68,525.62,0.0,494.56,0.28767931205053077
2009,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,1020.27,639.97,296.94,0.0,2.72,457.15,0.0,531.0,0.17639724379306565
2010,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,1201.27,759.95,302.0,0.0,2.27,515.21,0.0,751.41,0.26600803555831587
2011,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,1372.93,855.66,367.41999999999996,0.0,3.02,562.01,0.0,758.35,0.26125869646447597
2012,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,1402.06,874.63,390.52,0.0,3.27,589.55,0.0,911.38,0.22668136714443213
2013,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,1505.76,937.27,427.89,0.0,2.62,683.09,0.0,1329.12,0.2019938807477785
2014,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,1733.82,1093.57,477.39,0.0,3.58,529.0,0.0,1917.84,0.30109640831758033
2015,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,2133.74,1355.28,568.21,0.0,3.73,651.07,0.0,2684.18,0.31720091541616074
2016,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,2339.41,1478.63,614.22,0.0,4.42,672.74,0.0,2604.7,0.359931028331896
2017,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,2652.2,1700.22,686.27,0.0,3.78,804.22,0.0,3221.67,0.32569446171445604
2018,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,2914.2,1888.01,728.58,0.0,3.56,903.65,0.0,3381.5,0.3254025341669892
2019,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,3069.72,1985.49,739.0699999999999,0.0,3.72,1000.02,0.0,4263.97,0.3414331713365731
2020,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,3359.89,2189.54,768.03,0.0,4.609999999999999,1426.27,0.0,5867.88,0.2788462212624538
2021,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,3782.13,2411.41,795.2499999999999,0.0,3.9099999999999997,1338.56,0.0,11019.82,0.42699617499402376
2022,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,4495.23,2870.67,928.3900000000001,0.0,8.84,1496.24,0.0,9460.51,0.4593714912046192
2023,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,5120.5,3284.31,1058.88,0.0,15.229999999999999,2004.67,0.0,14751.39,0.3801523442761152
2024,OEMb.ST,OEM International AB,Diversified Industrial Goods Wholesale,Industrials,5327.95,3414.37,1143.41,0.0,13.73,2456.94,0.0,15978.63,0.3078789062817976
