Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2020,DOFG.OL,Dof Group ASA,Oil & Gas Related Equipment and Services,Energy,6229.0,0.0,5160.0,0.0,1068.0,-248.0,114.0,,-0.007462686567164179
2021,DOFG.OL,Dof Group ASA,Oil & Gas Related Equipment and Services,Energy,6345.0,0.0,5669.0,0.0,1055.0,-693.0,91.0,,0.6295681063122923
2022,DOFG.OL,Dof Group ASA,Oil & Gas Related Equipment and Services,Energy,9257.0,0.0,7839.0,0.0,1564.0,284.0,81.0,,-0.4
2023,DOFG.OL,Dof Group ASA,Oil & Gas Related Equipment and Services,Energy,11912.48,0.0,9612.29,0.0,1181.75,10388.48,91.22,10017.78,0.10672442913442168
2024,DOFG.OL,Dof Group ASA,Oil & Gas Related Equipment and Services,Energy,14880.15,0.0,11990.070000000002,0.0,1214.05,20140.02,0.0,20810.55,0.08321888458899238
