Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,127.74,18.75,77.97999999999999,0.0,21.28,751.27,14.59,1198.28,0.012704671872143738
2005,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,87.89,18.07,84.19,0.0,22.09,1051.58,22.2,1467.22,-0.033954813835236276
2006,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,190.01,15.23,119.17,0.0,27.43,1560.76,46.02,2173.07,0.017538181953970052
2007,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,141.8,21.52,139.01999999999998,0.0,54.25,2328.4,37.64,3172.36,-0.03084901354161382
2008,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,692.12,186.55,391.11,0.0,102.52,1608.7,148.05,2855.13,0.00679664152554432
2009,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,1031.33,288.01,622.9499999999999,0.0,0.0,1982.19,137.1,2736.16,0.05679732363197109
2010,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,1485.99,417.96,680.7499999999999,0.0,43.77,2666.77,145.91,2648.92,0.12212907262824073
2011,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,2193.09,872.22,913.01,0.0,61.33,2319.37,164.22,2617.2,0.13952786087880859
2012,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,2655.03,1220.8700000000001,942.51,0.0,72.58,2499.79,449.41,2617.2,0.14209616167096167
2013,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,4546.52,2033.55,1673.3799999999999,0.0,73.27,2498.65,468.99,2537.89,0.2582253912199594
2014,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,4965.76,2219.36,1848.04,0.0,78.55,2108.34,378.53,3013.75,0.3296553498976626
2015,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,5991.07,2713.98,2114.28,0.0,80.88,2666.53,472.63,3299.26,0.34465589520763495
2016,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,3948.7,1901.52,1402.28,0.0,75.51,2684.92,495.71,4701.44,0.17901799329063733
2017,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,4383.1,2121.93,1488.98,0.0,78.9,4220.49,165.39,5576.98,0.15807318029677067
2018,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,4871.82,2421.6099999999997,1631.76,0.0,55.65,3004.65,167.02,6911.13,0.24050421386840373
2019,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,4449.91,2204.64,1581.3200000000002,0.0,53.51,3177.68,141.74,5751.98,0.18389959691753374
2020,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,3102.0,1062.87,1539.0,0.0,69.47,3553.0,303.0,10060.5,0.11168568464730293
2021,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,4196.38,1586.46,1651.02,0.0,53.47,3363.8,545.03,24689.24,0.23163708833589594
2022,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,4568.53,1446.74,1979.11,0.0,47.93,3122.84,661.51,14026.81,0.28928349650534435
2023,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,3883.85,1487.24,1494.83,0.0,83.04,3000.95,637.58,9228.02,0.22501944466584028
2024,AFK.OL,Arendals Fossekompani ASA,Electric Utilities & IPPs,Utilities,4319.19,1881.36,1594.57,0.0,153.92000000000002,5144.01,270.02,7973.72,0.12732474699992424
