Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2008,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,0.0,0.0,31.419999999999998,22.4,0.05,13.54,0.0,,-0.6698670605613
2009,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,1.33,0.0,21.29,12.91,0.03,24.44,0.0,,-0.2896890343698854
2010,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,7.15,2.39,32.25,15.87,0.06,0.6,0.0,,-19.466666666666672
2011,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,48.32,14.36,43.239999999999995,23.15,0.0,66.63,0.0,65.89,0.20816449046975846
2012,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,96.66,21.38,65.49,26.45,0.0,152.57,0.0,117.84,0.2375303139542506
2013,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,142.05,36.07,119.63,26.21,2.06,189.9,0.0,120.9,0.05529225908372844
2014,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,183.88,45.07,128.31,18.31,1.21,291.14,0.0,173.59,0.09479975269629733
2015,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,273.03,68.76,174.07,22.23,0.44,369.25,0.0,335.2,0.14079891672308728
2016,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,328.27,99.53,209.71,12.22,19.44,532.6,0.0,321.25,0.022174239579421648
2017,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,425.13,121.22,266.87,13.95,35.39,552.77,0.0,165.01,0.028221502614107045
2018,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,4.26,0.0,36.67,11.91,0.0,579.68,0.0,253.57,-0.03536433894562518
2019,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,14.39,0.0,21.55,6.63,0.55,1030.42,0.0,366.03,-0.0010481163020904108
2020,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,50.19,0.0,41.209999999999994,8.26,1.52,405.01,0.0,265.51,0.038813856447988945
2021,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,0.0,0.0,22.01,3.46,0.13,422.89,0.0,238.11,-0.04417224337298115
2022,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,0.2,0.0,21.14,1.12,0.07,502.24,0.0,220.25,-0.039602580439630455
2023,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,0.0,0.0,28.380000000000003,3.64,0.26,614.86,0.0,434.71,-0.04065966236216375
2024,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,9.98,3.56,336.83,307.37,0.23,706.12,0.0,500.62,-0.03295473857134761
