Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,PEABb.ST,Peab AB,Construction & Engineering,Industrials,20223.4,18498.28,1222.27,0.0,120.21000000000001,2393.06,30.14,3008.74,0.1579068999669869
2005,PEABb.ST,Peab AB,Construction & Engineering,Industrials,22026.1,20213.12,1190.23,0.0,0.0,2842.98,0.0,4389.43,0.21904832253480486
2006,PEABb.ST,Peab AB,Construction & Engineering,Industrials,22739.16,20884.84,1232.15,0.0,87.88,2983.78,0.91,7498.31,0.1790102154662627
2007,PEABb.ST,Peab AB,Construction & Engineering,Industrials,27715.99,25178.15,1405.0,0.0,259.16,3032.64,0.0,8047.37,0.2880922232774085
2008,PEABb.ST,Peab AB,Construction & Engineering,Industrials,29193.6,26539.55,1516.47,0.0,453.30999999999995,5589.67,81.81,4464.33,0.12065104699302462
2009,PEABb.ST,Peab AB,Construction & Engineering,Industrials,28696.39,25748.4,1743.12,0.0,0.0,6154.1,0.0,9036.92,0.19578329893891844
2010,PEABb.ST,Peab AB,Construction & Engineering,Industrials,31950.62,29001.2,1796.36,0.0,211.63,6657.53,0.0,12060.83,0.1414083000752529
2011,PEABb.ST,Peab AB,Construction & Engineering,Industrials,37604.45,34411.37,1956.27,0.0,323.88,6895.68,0.0,7226.4,0.13239158429625425
2012,PEABb.ST,Peab AB,Construction & Engineering,Industrials,40255.2,37469.83,2045.42,0.0,379.01,6829.41,0.86,6451.57,0.0528441774629693
2013,PEABb.ST,Peab AB,Construction & Engineering,Industrials,38922.92,36441.899999999994,2081.21,0.0,377.26,7226.74,0.0,9004.5,0.003120355789748081
2014,PEABb.ST,Peab AB,Construction & Engineering,Industrials,40077.71,36486.98,2060.38,0.0,330.69,7665.14,0.0,14465.26,0.15650855692133422
2015,PEABb.ST,Peab AB,Construction & Engineering,Industrials,42428.12,39376.23,2195.22,0.0,196.95,8452.05,0.0,18639.8,0.07805443649765437
2016,PEABb.ST,Peab AB,Construction & Engineering,Industrials,45223.0,40955.42,2394.99,0.0,0.0,8895.23,0.0,18830.34,0.2105161980072468
2017,PEABb.ST,Peab AB,Construction & Engineering,Industrials,48398.9,43827.34,2532.23,0.0,114.26,10337.68,1.0,19402.2,0.18620075290075763
2018,PEABb.ST,Peab AB,Construction & Engineering,Industrials,48914.55,44087.99,2610.88,0.0,95.52,11073.08,0.98,19404.01,0.19145281856879998
2019,PEABb.ST,Peab AB,Construction & Engineering,Industrials,52394.66,46847.45,2683.8,0.0,132.14,10836.57,1.88,24142.58,0.25199821007616463
2020,PEABb.ST,Peab AB,Construction & Engineering,Industrials,61257.45,55127.81,3457.33,0.0,158.64,12991.95,1.04,27713.98,0.19346355226933903
2021,PEABb.ST,Peab AB,Construction & Engineering,Industrials,59053.05,53188.14,3341.36,0.0,157.34,13329.11,0.97,32939.27,0.17750906221117976
2022,PEABb.ST,Peab AB,Construction & Engineering,Industrials,58845.31,53574.86,3165.89,0.0,194.78,12959.34,16.94,16468.88,0.14717469105167252
2023,PEABb.ST,Peab AB,Construction & Engineering,Industrials,61309.03,55960.420000000006,3199.8100000000004,0.0,625.03,14550.77,17.11,17018.79,0.10459792365121025
2024,PEABb.ST,Peab AB,Construction & Engineering,Industrials,62324.66,56387.43,3309.31,0.0,738.34,16945.07,22.62,24105.9,0.11136342071313203
