Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6354.93,5017.589999999999,614.59,0.0,194.87,3880.69,0.0,9134.27,0.136027355959894
2005,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6730.27,5309.03,415.1,0.0,233.19,4668.13,0.0,11465.77,0.16558022163050315
2006,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6973.41,5525.120000000001,542.0,0.0,341.68,4376.58,0.0,9562.12,0.12900712428425826
2007,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,7256.12,5607.070000000001,598.62,0.0,430.78,3621.41,0.0,7343.02,0.17110738634951564
2008,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,8334.6,6860.95,657.88,0.0,411.78,4966.35,0.0,3806.07,0.08134545491155487
2009,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,7940.27,7037.650000000001,710.69,0.0,316.97,5222.48,0.0,4469.83,-0.02394264793737845
2010,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6330.6,6004.4,513.46,0.0,241.63,4460.42,0.0,4685.52,-0.09615462221046432
2011,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6465.96,5938.63,581.16,0.0,246.29,5952.66,0.0,3113.14,-0.05041779641370413
2012,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,7045.65,6526.14,747.65,0.0,309.5,5049.92,0.0,2055.05,-0.10646505291172942
2013,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6037.89,5983.66,546.75,0.0,197.23,4607.26,0.0,3525.91,-0.14970937173070317
2014,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6639.73,6552.38,584.72,0.0,264.99,4764.07,0.0,2444.14,-0.16002283761573627
2015,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,7489.74,6953.849999999999,662.37,0.0,357.61,5704.69,0.0,2417.62,-0.08485824821331216
2016,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6926.12,6062.47,600.09,0.0,421.66,6210.0,0.0,2514.93,-0.025458937198067702
2017,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6964.31,6695.83,562.16,0.0,500.14,6696.37,0.0,2744.74,-0.11854482353872314
2018,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6926.3,6250.08,567.74,0.0,600.74,5188.28,0.0,2536.5,-0.09487922779803708
2019,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,7674.55,6089.99,599.99,0.0,764.44,4838.27,0.0,2293.05,0.0454976675547252
2020,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,8837.35,6576.06,552.79,0.0,783.34,4939.98,0.0,2356.39,0.1872801104457913
2021,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,8924.43,7950.18,510.04,0.0,649.3,4831.24,0.0,2881.71,-0.03831107541749116
2022,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,12581.36,9864.330000000002,708.13,0.0,786.72,6830.32,0.0,7627.58,0.1789345155131822
2023,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,12598.1,8860.21,742.75,0.0,1005.59,8092.98,0.0,9287.36,0.24583651510321305
2024,ODF.OL,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,13414.76,8923.83,793.01,0.0,875.3000000000001,10567.61,0.0,9286.24,0.26710107583455484
