Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2003,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,22857.58,20618.24,0.0,0.0,0.0,5220.24,0.0,,0.42897261428593325
2004,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,24219.29,22256.300000000003,0.0,0.0,0.0,5987.28,0.0,,0.3278600633342683
2005,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,28303.51,26659.189999999995,0.0,0.0,0.0,5320.77,22.36,29128.28,0.30774471143318677
2006,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,28964.54,26067.93,0.0,0.0,0.0,5717.03,28.79,38475.08,0.5041247376353594
2007,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,32675.56,30105.66,0.0,406.15,0.0,5937.77,2.38,41488.59,0.5010058668552143
2008,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,37906.48,16819.41,13345.669999999998,480.13,151.53,10047.92,8.74,33014.2,0.8024532996044417
2009,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,41399.25,18848.15,12352.49,541.09,44.51,11100.45,6.64,54559.04,0.9629155791480936
2010,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,39907.72,17329.690000000002,12160.55,567.41,18.41,12455.09,10.12,72062.14,0.8797669674237336
2011,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,40715.55,18567.14,14960.15,642.85,14.81,15225.82,56.48,69007.59,0.511460971188892
2012,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,46911.2,24289.670000000002,17207.55,643.49,66.52,13302.7,156.34,91099.65,0.4451246151285676
2013,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,54133.89,27290.28,19311.45,753.53,71.84,14126.41,253.48,122046.42,0.5712039521860042
2014,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,61291.46,30731.390000000003,21574.23,861.57,49.3,18238.68,402.23,153024.22,0.5256240172824179
2015,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,77347.17,39160.62,27910.92,1088.57,49.2,24263.11,460.8,197570.03,0.4576541493639152
2016,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,81590.04,39119.9,30790.28,1304.99,56.66,25269.04,115.32,203385.14,0.5092974571744174
2017,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,82075.2,39253.18000000001,31795.55,1477.91,64.38,29671.26,147.68,232411.18,0.4171845142718015
2018,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,87091.91,42940.58,33686.700000000004,1574.64,58.57,30363.06,158.52,217862.76,0.39253210351495554
2019,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,98269.84,49312.130000000005,36963.67,1682.49,319.96000000000004,31223.22,196.81,303613.71,0.42509730258055106
2020,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,106572.71,52645.64,40802.92,1925.89,291.66999999999996,33257.7,236.76,368590.4,0.4406212251220055
2021,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,106840.93,54170.899999999994,39892.73,1918.53,250.99,31778.45,250.29,334114.33,0.45099619903873817
2022,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,110089.67,56440.299999999996,43236.64,1895.61,272.54,29739.67,313.48,268080.85,0.40048380951747165
2023,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,124937.34,60729.61,50535.950000000004,2110.37,468.85,30782.35,379.17,267406.53,0.4914169783758942
2024,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,128959.04,59516.8,54763.200000000004,2365.75,622.81,33733.5,309.47,292780.68,0.4823897562404216
