Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2009,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,0.44000000000000006,0.58,0.0,0.06,0.0,,2.3333333333333317
2010,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,4.41,0.0,0.02,5.71,0.0,102.18,-0.7758318739054291
2011,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,8.78,0.0,0.0,34.85,0.0,58.75,-0.25193687230989953
2012,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,14.01,0.0,0.0,20.88,0.0,67.63,-0.6709770114942529
2013,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,1.53,0.0,22.54,0.0,0.0,67.49,0.0,327.8,-0.31130537857460366
2014,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,2.15,0.0,32.71,0.0,0.01,37.24,0.0,211.99,-0.8208915145005371
2015,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,6.35,0.0,48.44,0.0,0.0,115.05,0.0,228.8,-0.3658409387222946
2016,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,2.61,0.0,63.209999999999994,0.0,0.0,46.18,0.0,192.89,-1.3122563880467735
2017,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,3.0,0.0,62.209999999999994,0.0,0.0,85.63,0.0,144.79,-0.6914632722176807
2018,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,4.03,3.09,54.800000000000004,9.08,0.66,43.72,0.0,80.76,-1.039341262580055
2019,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,5.03,4.19,64.86,5.12,1.4,38.82,0.0,99.25,-1.553323029366306
2020,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,7.16,5.22,66.83,4.2,0.72,176.99,0.0,701.06,-0.3469687552969094
2021,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,6.92,4.81,71.65,6.92,0.2,246.3,0.0,1179.77,-0.25505481120584655
2022,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,6.56,3.99,75.72000000000001,10.74,0.67,167.26,0.0,589.9,-0.3771373908884373
2023,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,10.55,7.27,99.62,9.46,0.9,85.07,0.0,265.96,-1.031856118490655
2024,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,13.32,10.07,81.76,7.73,1.02,86.15,0.0,91.6,-0.8334300638421357
