Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,29.34,10.68,20.14,0.0,0.01,13.46,0.0,12.43,-0.11069836552748888
2005,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,36.1,19.73,13.85,0.0,0.01,14.92,0.0,16.57,0.16823056300268108
2006,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,31.21,15.09,14.74,0.0,0.0,15.26,0.0,16.03,0.09043250327654002
2007,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,31.92,13.04,18.740000000000002,0.0,0.08,21.44,0.0,28.03,0.0027985074626865935
2008,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,43.52,11.75,32.660000000000004,0.0,0.31,18.58,0.0,7.36,-0.06458557588805171
2009,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,34.11,7.63,25.13,0.0,0.14,18.32,0.0,10.17,0.06604803493449789
2010,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,26.19,6.81,25.5,0.0,0.04,15.34,0.0,10.17,-0.40156453715775736
2011,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,36.2,9.17,26.950000000000003,0.0,0.05,15.14,0.0,9.51,0.0019815059445177207
2012,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,35.96,11.94,26.96,0.0,0.0,12.14,0.0,10.03,-0.24217462932454675
2013,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,48.03,19.78,27.240000000000002,0.0,0.0,14.57,0.0,11.94,0.06932052161976651
2014,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,47.31,22.15,26.53,0.0,0.0,13.47,0.0,16.06,-0.10170749814402356
2015,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,69.75,31.75,41.08,0.0,0.12,25.56,3.53,26.4,-0.11000343760742518
2016,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,153.65,60.2,97.36999999999999,0.0,0.77,55.93,0.0,76.83,-0.08385481852315371
2017,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,211.88,61.89,153.76,0.0,0.51,108.6,0.0,110.4,-0.03941068139963151
2018,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,247.33,68.6,185.99000000000004,0.0,0.5,129.18,18.49,45.42,-0.052549603846414425
2019,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,238.06,67.35,197.67000000000002,0.0,1.17,130.38,29.2,36.56,-0.17627522245895483
2020,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,206.37,56.07,182.06,0.0,1.08,99.78,18.62,48.36,-0.2773648648648648
2021,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,0.89,0.0,19.65,0.0,0.11,86.38,7.24,96.72,-0.20155949583422345
2022,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,0.84,0.0,14.14,0.0,0.19,19.37,0.0,36.89,-0.696437790397522
2023,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,310.43,125.86,212.65999999999997,0.0,10.239999999999998,89.96,0.0,132.17,-0.4260782570031122
2024,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,325.41,117.97,222.88,0.0,13.32,92.29,0.0,130.27,-0.31162639505905265
