Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2005,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,1972.25,1397.62,397.75000000000006,0.0,0.65,141.59,0.0,1451.17,1.2446500459071972
2006,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,2941.4,51.07,2920.84,0.0,0.0,260.73,0.0,1829.23,-0.11701760441836466
2007,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,4226.2,3097.96,822.76,0.0,19.14,508.27,0.0,3526.27,0.5633619926417058
2008,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,6226.41,129.61,6434.66,0.0,0.0,897.37,0.0,1194.08,-0.37650021730167005
2009,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,7309.19,148.88,6637.76,0.0,20.93,1601.61,0.0,3934.13,0.31319734517142084
2010,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,8597.67,6488.289999999999,1889.42,0.0,40.16,1795.9,0.0,4062.37,0.10011693301408817
2011,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,10532.19,8112.88,2243.2799999999997,0.0,70.25,1945.59,0.0,1927.02,0.05436911168334575
2012,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,12859.04,9516.67,2602.54,0.0,118.84,2420.7,0.0,5059.83,0.25653323418845825
2013,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,15579.54,11900.439999999999,3211.61,0.0,256.7,2749.83,0.0,6617.51,0.07665564780368317
2014,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,19540.04,16108.259999999998,4258.57,0.0,302.65,2108.25,0.0,9711.78,-0.5357239416577718
2015,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,22491.15,16972.35,4696.889999999999,0.0,463.35,2965.31,0.0,11575.4,0.12091821765683974
2016,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,25950.55,19320.190000000002,5487.65,0.0,685.99,4048.98,10.77,10263.02,0.11249953814890012
2017,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,30948.26,25426.67,7299.99,0.0,958.61,2098.41,12.33,6293.7,-1.2967063683826525
2018,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,40265.5,34631.700000000004,8490.5,0.0,1159.5,1704.4,17.3,7881.06,-2.3326944299239147
2019,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,43521.9,34915.9,11667.4,0.0,3108.6,4124.9,23.8,6174.32,-1.487212861860342
2020,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,9095.7,13606.4,4883.1,0.0,2690.7,-6623.9,0.0,3455.81,1.8243783873548816
2021,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,5067.8,6183.5,3475.1000000000004,0.0,682.3,3269.6,0.0,9981.57,-1.6127660875948129
2022,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,18869.3,15971.2,4821.0,0.0,650.0,4203.4,0.0,6829.84,-0.6120997287909792
2023,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,25539.3,18471.8,6434.2,0.0,848.0,5772.6,0.0,10310.18,-0.03719294598621069
2024,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,35316.8,23915.9,11472.6,0.0,1135.0,7240.7,0.0,10602.69,-0.16665515765050326
