Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2015,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,781.33,400.8,386.55,0.0,5.26,224.07,0.0,,-0.05034141116615335
2016,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,1371.2,752.67,602.04,0.0,0.49,348.32,0.0,,0.045934772622875875
2017,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,1952.57,1118.83,898.82,0.0,2.42,791.31,0.0,4129.46,-0.08530158850513711
2018,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,2607.13,1564.84,193.1,0.0,2.25,849.39,0.0,2520.63,0.9971155770611853
2019,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,3187.16,1920.63,1179.24,0.0,9.67,883.93,0.0,2851.11,0.0878123833335216
2020,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,4461.67,2650.72,1605.23,0.0,12.280000000000001,1992.44,0.0,12423.66,0.09708698881773115
2021,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,5826.63,3469.84,2096.32,0.0,16.04,2120.52,117.99,11728.99,0.10919316867023146
2022,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,6407.21,3873.36,2297.64,0.0,20.91,2355.61,0.0,7451.86,0.09139883087607882
2023,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,7718.37,4694.72,2720.0899999999997,0.0,38.81,2739.41,0.0,9064.39,0.09664489798898301
2024,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,8384.13,5116.51,2799.79,0.0,44.74,3067.84,0.0,8613.35,0.13791136434755366
