Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2013,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,1883.36,1616.75,242.07,0.0,0.0,71.52,2.8,,0.33019375672766293
2014,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,2106.63,1811.23,253.57,0.0,0.0,73.13,2.68,,0.5517741722727885
2015,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,2311.43,2004.28,275.98,0.0,0.0,76.51,0.81,,0.4031298499741314
2016,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,2287.42,1973.44,271.96,0.0,0.0,138.83,0.66,493.29,0.3012402322747153
2017,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,2324.62,2005.77,275.5,0.0,11.41,173.19,1.27,669.31,0.18307921586610057
2018,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,3321.89,2872.3,374.27000000000004,0.0,19.05,559.31,28.63,1505.83,0.09570704493655757
2019,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,4412.38,3806.13,500.17,0.0,18.65,752.18,37.44,1845.83,0.1107241457916466
2020,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,3965.88,3432.44,484.68,0.0,29.91,787.95,1.09,2264.67,0.023889790124708564
2021,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,4563.09,3868.08,551.9100000000001,0.0,27.25,895.4,23.0,2729.12,0.12614329268292698
2022,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,4247.02,3529.24,566.6800000000001,0.0,26.82,832.46,20.63,1138.04,0.14568216718048577
2023,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,4904.1,4169.32,649.8100000000001,0.0,65.58,794.19,19.31,1303.17,0.02383527965580897
2024,ICESEA.IC,Iceland Seafood Internat hf,Food & Tobacco,Consumer Staples,5149.57,4373.11,614.4499999999999,0.0,108.34,870.87,25.97,1266.86,0.05984345033673799
