Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2009,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,136.35,59.75,84.71000000000001,0.0,0.81,4.18,0.48,,-1.9141630901287583
2010,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,228.98,96.65,145.46,0.0,2.13,46.84,3.25,,-0.30465162707127214
2011,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,368.58,144.35,203.08999999999997,0.0,4.19,76.23,7.2,,0.20316432937792175
2012,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,454.2,179.07,239.36999999999998,0.0,3.82,93.63,6.58,,0.3187306656022355
2013,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,507.82,204.4,284.98,0.0,6.02,233.85,2.09,520.41,0.05264050182249699
2014,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,724.13,237.28,455.02,0.0,8.92,352.97,3.21,518.19,0.06432141052276949
2015,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,1016.28,253.68,705.02,0.0,18.78,380.3,4.12,787.8,0.10093127308672786
2016,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,1208.13,279.3,868.5400000000001,0.0,19.39,393.1,6.07,906.96,0.102462609915575
2017,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,1734.08,333.78,1316.49,0.0,35.97,442.26,19.41,1402.24,0.10362380055017642
2018,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,2012.72,593.17,1300.17,0.0,37.230000000000004,657.67,86.87,1620.97,0.11033658366239572
2019,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,2685.89,833.6,1617.6999999999998,0.0,141.67000000000002,1272.02,76.37,1926.68,0.06891181334777041
2020,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,1681.09,620.52,1485.3400000000001,0.0,217.59,797.63,50.7,1623.09,-0.7572053328303846
2021,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,1890.77,648.42,1404.03,0.0,252.47,644.35,50.34,1466.42,-0.5961651959866991
2022,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,3157.33,1066.91,1896.62,0.0,245.28,784.22,75.49,1456.22,-0.05988065743099396
2023,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,4248.12,1395.13,2523.32,0.0,303.43,872.43,321.01,2027.06,0.02198686150958541
2024,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,4962.73,1638.36,2924.66,0.0,289.33000000000004,944.89,264.76,1962.93,0.09124953498945976
