Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
1997,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,149.84,0.0,51.370000000000005,0.0,2.79,44.76,0.0,,2.137622877569258
2004,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,1695.29,404.19,1012.6,0.0,13.32,894.87,0.0,2302.91,0.29633354565467596
2005,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,1522.36,360.73,1044.02,0.0,11.25,959.64,0.0,1490.68,0.11083322912758942
2006,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,969.04,57.09,982.27,190.25,3.9600000000000004,1533.54,0.0,1691.59,0.07562241610913309
2007,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,1156.0,80.97,1369.12,307.14,13.209999999999999,1313.39,0.0,1298.22,-0.00012182215488167607
2008,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,1418.68,148.16,1651.4199999999998,312.02,18.33,1117.62,0.0,319.86,-0.07803188919310668
2009,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,1341.93,72.03,1312.48,119.07,8.959999999999999,932.18,0.0,778.37,0.072443090390268
2010,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,1294.61,123.17,1310.8700000000001,128.05,7.06,549.1,0.0,640.71,-0.03358222545984399
2011,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,1153.46,52.27,1165.82,121.39,5.05,506.82,0.0,361.0,0.10202833353064249
2012,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,1299.68,54.56,1257.84,0.0,0.0,481.49,0.0,585.82,-0.026417994143180128
2013,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,1556.11,97.02,1423.02,144.16,5.409999999999999,681.46,0.0,2885.55,0.2565374343321692
2014,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,440.48,57.08,390.83,39.99,4.02,844.3,0.0,3993.54,0.03380315053890804
2015,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,508.17,49.23,452.47,35.42,2.5,1320.79,0.0,2395.76,0.029823060441099634
2016,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,596.23,46.97,546.76,55.54,1.5299999999999998,1186.0,0.0,1837.63,0.047647554806070844
2017,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,481.78,55.42,510.65,92.9,4.62,1148.71,0.0,1985.43,0.0034734615351132633
2018,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,603.36,98.07,494.36,69.45,12.389999999999999,1090.19,0.0,2691.17,0.06236527577761674
2019,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,740.49,168.82,521.55,93.24,6.67,1105.36,0.0,2283.07,0.12366106969675052
2020,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,840.54,227.21,604.17,99.1,6.1,1196.87,0.0,2165.04,0.0853559701554889
2021,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,882.72,236.88,643.9100000000001,130.47,4.45,1169.49,0.0,1894.39,0.10940666444347534
2022,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,832.37,204.17,655.55,157.87,5.69,1213.81,0.0,1487.89,0.1028414661273182
2023,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,858.37,230.41,715.7099999999999,148.13,13.4,1203.34,0.0,1920.78,0.039041334951053
2024,BITTI.HE,Bittium Oyj,Communications & Networking,Communication Services,989.57,244.41,677.4,157.38,16.64,1327.35,0.0,2671.88,0.1570798960334502
