Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2010,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1385.39,1237.88,139.81,0.0,0.0,34.14,0.0,,0.22554188635032188
2011,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1492.95,1302.33,187.29,0.0,0.0,30.6,0.0,,0.10882352941176883
2012,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1677.86,1458.15,220.42999999999998,0.0,0.0,25.74,0.0,,-0.027972027972034554
2013,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1858.54,1566.81,240.70999999999998,0.0,0.0,65.64,0.0,,0.777269957343084
2014,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,2304.62,1948.66,294.53999999999996,0.0,0.0,331.02,0.0,2077.43,0.18554770104525362
2015,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,3074.12,2610.94,395.38,0.0,0.0,341.68,0.0,3114.91,0.19843128073050761
2016,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,3446.32,2909.01,420.89000000000004,0.0,0.0,358.21,0.0,3019.87,0.32500488540241734
2017,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,4029.44,3446.77,457.84,0.0,16.54,362.27,0.0,3141.2,0.2989206945096202
2018,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,4587.89,3896.39,567.3100000000001,0.0,16.03,372.18,0.0,1830.61,0.2906120694287721
2019,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,4962.94,4235.66,621.59,0.0,15.18,359.8,0.0,1565.44,0.2515564202334622
2020,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,5936.76,4988.68,744.06,0.0,14.889999999999999,424.8,0.0,3361.43,0.4452212806026365
2021,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,5838.03,4911.37,729.77,0.0,12.930000000000001,357.24,0.0,3216.83,0.5149479341619075
2022,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,5482.1,4668.59,799.6300000000001,0.0,14.86,277.52,0.0,1348.07,-0.0035312770250788784
2023,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,5736.24,4813.94,873.2900000000001,0.0,24.090000000000003,318.53,0.0,1316.42,0.07823438922550499
2024,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,5435.99,4555.55,880.3000000000001,0.0,28.0,328.36,0.0,714.07,-0.08484590084054229
