Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2005,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,375.77,335.47,24.14,0.0,0.04,28.31,0.0,,0.5694101024372997
2006,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,603.62,549.4,38.15,0.0,0.27,33.67,0.0,,0.4692604692604701
2007,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,1033.51,929.2,72.35,0.0,0.08,42.2,0.0,,0.7554502369668235
2008,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,1613.06,1464.3,116.35,0.0,1.1,78.69,0.0,367.3,0.3978904562206125
2009,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,1349.82,1225.39,114.56,0.0,0.0,66.31,0.0,307.26,0.1488463278540165
2010,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,1599.14,1460.03,109.35000000000001,0.0,0.12,79.86,0.0,464.36,0.3711495116453809
2011,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,2255.82,2072.92,134.51,0.0,0.23,99.45,0.0,445.52,0.4842634489693323
2012,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,3029.5,2826.82,149.45,0.0,0.27,115.96,0.0,537.98,0.4567092100724375
2013,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,3400.61,3198.08,163.91,0.0,0.17,118.95,0.0,669.08,0.3232450609499807
2014,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,4330.38,4113.49,169.55999999999997,0.0,0.04,121.17,0.0,732.56,0.3902781216472753
2015,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,5821.8,5544.66,202.20000000000002,0.0,0.32,117.44,0.0,1153.3,0.6353882833787493
2016,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,7448.57,7110.69,256.03000000000003,0.0,0.48,128.89,0.0,1271.34,0.6313135231592838
2017,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,9202.2,8810.81,302.22999999999996,0.0,1.32,151.79,0.0,1824.27,0.5786942486329882
2018,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,10334.5,9904.78,341.69,0.0,4.79,151.85,0.0,1392.99,0.5481725386894919
2019,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,11745.18,11280.55,381.76,0.0,10.82,148.25,0.0,1309.37,0.48600337268128857
2020,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,12525.23,12081.48,365.94,0.0,8.84,221.45,0.0,1454.54,0.31144727929555205
2021,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,13217.76,12733.25,372.4,0.0,5.38,193.8,0.0,2230.54,0.5507223942208475
2022,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,15268.78,14699.58,413.23,0.0,7.19,245.53,0.0,1979.71,0.60595446584939
2023,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,17128.03,16473.69,474.69,0.0,39.43,282.76,0.0,2572.2,0.4958975809874103
2024,EWRK.ST,Ework Group AB,Software & IT Services,Information Technology,16032.05,15410.3,441.89,0.0,26.04,309.8,0.0,2545.09,0.4965138799225307
