Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,540.46,220.23,114.01,0.0,1.91,162.56,0.0,934.61,1.2568282480314963
2005,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,538.38,217.92,114.73,0.0,1.23,192.72,0.0,1000.75,1.0611249481112497
2006,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,574.53,224.17,253.87,0.0,0.0,221.25,0.0,929.95,0.4361129943502825
2007,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,618.95,253.35,222.62,0.0,1.5899999999999999,233.06,0.0,1113.7,0.6066678108641552
2008,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,667.96,276.69,243.55,0.0,1.63,306.21,0.0,625.63,0.47709088534012617
2009,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,632.49,234.67,158.85,0.0,0.2,263.95,0.0,659.31,0.90460314453495
2010,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,586.6,228.05,138.54,0.0,0.23,267.02,0.0,868.53,0.823084413152573
2011,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,603.46,236.0,237.25,0.0,0.45999999999999996,252.7,0.0,589.94,0.5134546893549665
2012,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,661.21,220.59,383.34000000000003,0.0,3.98,220.17,0.0,815.06,0.2420856610800744
2013,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,734.06,261.96,424.62,0.0,0.0,225.04,0.0,637.78,0.21098471382865253
2014,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,786.77,273.82,426.57,0.0,3.01,262.53,0.0,624.71,0.31756370700491393
2015,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,855.57,314.92,492.78999999999996,0.0,2.65,260.44,0.0,618.76,0.1735908462601756
2016,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,925.23,373.38,495.87,0.0,2.25,257.11,0.0,668.45,0.20897670257866288
2017,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,954.71,348.96,503.42,0.0,11.84,301.94,0.0,772.17,0.29969530370272235
2018,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,1074.2,404.09,549.81,0.0,3.3200000000000003,396.36,0.0,1600.31,0.29513573519023156
2019,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,1234.74,446.87,506.29,0.0,10.08,383.05,0.0,2864.09,0.7087847539485707
2020,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,1325.05,517.26,472.02000000000004,0.0,11.55,548.15,0.0,3879.48,0.5914804341877222
2021,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,1546.88,624.78,517.43,0.0,10.350000000000001,699.13,0.0,6893.88,0.5640152761289033
2022,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,1680.76,727.91,629.27,0.0,10.61,581.09,0.0,3733.31,0.538591268134024
2023,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,1986.09,720.83,752.1800000000001,0.0,15.010000000000002,735.28,0.0,6051.56,0.677388205853552
2024,MEKKO.HE,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,2121.79,905.43,811.67,0.0,14.090000000000002,888.65,0.0,5797.2,0.43954312721543937
